站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
52895,20240705150100,25.6,1019.1,40,303,7.5,0.3,10477.9
52983,20240705150100,8.0,1010.5,71,223,1.2,0.6,10193.5
52984,20240705150100,12.2,1001.9,92,88,10.4,0.6,10464.2
52986,20240705150100,29.3,1017.3,48,323,0.7,1.3,10118.9
52996,20240705150100,29.9,1007.0,85,275,1.3,0.6,10237.6
53821,20240705150100,13.8,1018.7,47,31,13.4,1.2,10494.9
53915,20240705150100,9.6,1000.0,27,189,7.7,0.3,10319.7
53923,20240705150100,13.1,1007.6,15,286,11.0,1.1,10338.2
56074,20240705150100,11.9,1021.6,47,358,2.8,1.4,10290.5
56080,20240705150100,24.1,1008.9,72,9,14.1,1.1,10352.1
56093,20240705150100,7.5,1011.7,61,114,2.4,0.6,10397.2
56096,20240705150100,20.1,1020.0,13,94,14.7,0.2,10085.8
57014,20240705150100,15.9,1020.3,83,298,2.9,1.0,10304.2
57996,20240705150100,15.7,1005.8,52,128,12.3,1.2,10382.8
59072,20240705150100,11.4,1022.7,98,352,2.4,0.9,10479.9
59082,20240705150100,34.8,1001.6,92,202,7.7,1.3,10475.4
59087,20240705150100,2.6,1007.7,68,195,2.2,1.2,10485.9
59088,20240705150100,30.3,1002.9,58,190,2.4,1.4,10272.8
59096,20240705150100,14.7,1016.6,41,134,5.8,0.2,10489.0
59097,20240705150100,33.4,1018.7,95,205,1.0,0.1,10079.7
59107,20240705150100,13.9,1012.6,56,55,10.4,1.3,10356.9
59116,20240705150100,27.8,1020.4,56,132,6.5,1.2,10257.0
59117,20240705150100,3.9,1011.8,60,57,11.7,0.9,10381.0
59271,20240705150100,27.5,1016.2,20,122,6.6,0.5,10166.8
59278,20240705150100,22.6,1025.6,76,148,2.2,1.3,10325.2
59280,20240705150100,27.8,1005.1,44,357,11.7,0.5,10405.6
59287,20240705150100,3.2,1025.3,78,264,10.6,1.2,10257.4
59289,20240705150100,32.3,1011.1,82,1,12.0,0.5,10232.8
59293,20240705150100,3.6,1021.4,51,255,4.0,0.0,10105.1
59294,20240705150100,26.2,1016.9,68,271,9.6,0.4,10208.6
59298,20240705150100,21.3,1025.6,72,238,10.4,0.8,10228.4
59303,20240705150100,16.2,1015.2,84,58,1.0,1.5,10095.0
59304,20240705150100,18.1,1007.3,13,129,9.2,0.0,10085.2
59306,20240705150100,33.2,1020.4,75,194,2.3,0.2,10433.9
59310,20240705150100,1.9,1025.8,70,145,11.4,1.0,10204.0
59316,20240705150100,32.0,1023.6,10,293,2.0,0.4,10360.9
59317,20240705150100,33.0,1000.5,46,333,12.3,0.8,10324.1
59324,20240705150100,11.7,1017.7,4,339,9.6,1.1,10360.9
59456,20240705150100,22.1,1023.1,29,43,3.1,1.2,10147.8
59462,20240705150100,4.8,1009.7,88,288,5.0,0.8,10172.2
59478,20240705150100,2.0,1000.6,53,212,11.1,0.6,10447.4
59485,20240705150100,33.6,1015.9,26,163,13.8,0.8,10344.3
59488,20240705150100,28.6,1007.5,91,68,14.6,0.2,10026.1
59493,20240705150100,22.8,1016.7,27,248,0.6,0.6,10341.0
59501,20240705150100,30.8,1021.8,64,290,13.6,0.2,10003.4
59658,20240705150100,9.7,1020.7,86,255,12.3,0.9,10127.0
59663,20240705150100,11.2,1007.5,52,180,14.5,1.1,10198.6
59664,20240705150100,9.4,1015.5,36,274,8.9,1.0,10015.9
59673,20240705150100,34.5,1016.0,21,83,6.0,0.8,10069.7
59754,20240705150100,29.6,1026.1,59,345,9.8,0.4,10328.5
57947,20240705150100,22.3,1022.7,97,17,10.9,0.2,10252.6
57957,20240705150100,30.5,1004.5,54,51,9.0,0.6,10093.5
57958,20240705150100,32.9,1002.6,100,116,4.7,0.1,10314.6
59021,20240705150100,30.7,1003.6,80,176,6.7,1.5,10132.5
59023,20240705150100,16.7,1005.0,76,340,3.3,0.4,10381.4
59027,20240705150100,24.2,1016.7,12,269,12.9,1.0,10164.4
59037,20240705150100,31.9,1014.0,14,90,8.7,1.2,10330.9
59046,20240705150100,18.6,1001.9,23,233,13.0,0.9,10197.6
59058,20240705150100,24.7,1009.8,80,46,1.4,1.3,10158.3
59065,20240705150100,29.9,1024.1,72,301,1.0,1.2,10263.3
59209,20240705150100,18.9,1022.8,79,118,5.5,0.9,10493.1
59211,20240705150100,24.2,1015.7,14,178,8.1,0.3,10179.6
59218,20240705150100,6.1,1022.4,46,160,3.5,0.8,10021.5
59228,20240705150100,14.9,1017.7,46,110,5.9,0.1,10442.3
59242,20240705150100,21.9,1019.3,90,269,5.3,0.2,10400.3
59254,20240705150100,0.8,1022.9,52,213,14.6,0.2,10444.2
59265,20240705150100,28.0,1006.2,76,71,4.6,0.1,10293.8
59417,20240705150100,3.1,1011.5,49,32,3.5,1.5,10351.7
59431,20240705150100,29.4,1016.7,92,5,6.7,0.0,10313.7
59446,20240705150100,27.2,1014.1,0,280,5.5,0.2,10024.8
59453,20240705150100,0.4,1018.2,25,354,7.4,0.0,10099.0
59626,20240705150100,17.3,1026.3,68,164,8.1,0.0,10383.1
59631,20240705150100,11.6,1012.2,2,112,1.4,0.5,10023.5
59632,20240705150100,3.3,1003.4,17,35,11.0,0.6,10317.9
59644,20240705150100,1.8,1019.1,89,44,3.8,1.4,10304.5
59647,20240705150100,26.5,1005.6,90,308,8.6,0.1,10176.9
56691,20240705150100,16.7,1012.6,36,125,10.8,0.9,10433.6
56693,20240705150100,7.5,1008.6,85,8,2.0,0.3,10233.4
56792,20240705150100,3.3,1010.6,11,243,12.7,0.1,10195.2
56793,20240705150100,1.7,1017.2,91,44,4.3,0.4,10400.7
57606,20240705150100,18.1,1020.0,12,251,12.8,0.6,10038.8
57614,20240705150100,13.9,1011.1,75,216,7.0,0.1,10298.5
57625,20240705150100,14.2,1003.2,9,47,9.5,0.4,10336.8
57647,20240705150100,27.4,1016.9,6,251,14.6,0.6,10042.0
57707,20240705150100,24.1,1009.8,42,84,12.0,0.9,10020.6
57710,20240705150100,5.1,1019.3,5,110,9.1,0.6,10133.4
57712,20240705150100,31.1,1010.9,59,296,7.3,1.1,10122.5
57718,20240705150100,6.8,1011.3,82,262,4.9,1.1,10473.8
57722,20240705150100,9.7,1002.4,36,240,14.7,1.0,10001.0
57729,20240705150100,1.9,1015.9,30,20,1.7,0.4,10068.0
57731,20240705150100,25.9,1000.3,96,0,2.9,0.7,10075.3
57741,20240705150100,30.2,1013.7,58,60,10.7,0.2,10122.6
57803,20240705150100,5.7,1010.5,16,66,7.9,1.3,10474.1
57805,20240705150100,17.8,1025.6,6,178,7.1,1.2,10115.6
57806,20240705150100,18.8,1014.8,46,257,12.3,0.9,10424.9
57816,20240705150100,5.5,1014.5,89,337,14.4,0.2,10158.7
57825,20240705150100,25.2,1006.7,51,131,14.8,0.4,10393.6
57827,20240705150100,7.9,1004.2,97,318,9.3,0.8,10024.2
57832,20240705150100,31.6,1002.4,30,275,0.4,0.7,10114.2
57839,20240705150100,22.7,1020.1,58,62,13.3,0.9,10085.4
57840,20240705150100,12.8,1025.4,78,192,3.4,1.4,10070.8
57902,20240705150100,23.4,1012.0,46,3,7.9,0.1,10303.9
57906,20240705150100,32.2,1020.5,21,179,5.4,0.0,10341.3
57907,20240705150100,20.8,1019.7,93,238,5.0,0.1,10404.2
57910,20240705150100,23.4,1013.9,59,94,9.3,0.2,10281.5
57912,20240705150100,12.7,1008.4,17,151,12.6,0.9,10307.2
57916,20240705150100,20.5,1011.7,10,159,1.0,0.6,10240.6
57922,20240705150100,6.6,1020.1,73,287,12.5,1.1,10417.3
57926,20240705150100,22.6,1017.8,23,120,5.2,1.4,10139.4
57932,20240705150100,34.7,1001.3,5,17,0.7,1.3,10430.9
59758,20240705150100,13.5,1025.1,26,22,7.1,0.0,10113.6
59838,20240705150100,3.1,1000.2,37,167,0.0,0.1,10395.2
59845,20240705150100,22.5,1007.4,33,151,8.2,1.3,10391.1
59849,20240705150100,18.6,1019.9,84,233,3.7,0.1,10302.3
59855,20240705150100,4.7,1009.7,67,154,10.9,0.6,10008.1
59948,20240705150100,3.0,1017.2,22,171,14.6,0.7,10240.9
59954,20240705150100,24.6,1010.5,48,234,14.4,1.2,10239.2
59981,20240705150100,7.6,1008.4,43,314,0.0,1.4,10292.4
53399,20240705150100,19.0,1010.1,87,277,8.0,0.1,10364.8
53593,20240705150100,8.9,1001.5,93,121,3.4,0.7,10274.1
53698,20240705150100,3.1,1006.1,45,139,6.3,0.8,10296.8
53798,20240705150100,25.8,1002.6,9,216,1.8,0.8,10306.0
54308,20240705150100,21.8,1002.9,7,138,10.2,0.5,10484.1
54311,20240705150100,3.3,1017.3,24,304,7.3,1.5,10162.6
54401,20240705150100,5.7,1006.9,24,160,13.0,1.3,10232.0
54405,20240705150100,19.5,1002.2,37,33,1.6,0.8,10020.6
54423,20240705150100,23.4,1018.5,53,202,3.7,1.2,10047.3
54429,20240705150100,14.1,1012.1,89,194,9.6,1.1,10385.1
54436,20240705150100,16.9,1019.7,85,149,3.6,0.3,10174.1
54449,20240705150100,16.8,1020.5,33,253,1.4,1.1,10436.7
54518,20240705150100,8.0,1021.9,6,184,6.0,0.6,10269.1
54534,20240705150100,19.9,1007.4,46,40,6.7,1.2,10397.7
54535,20240705150100,11.4,1022.9,49,115,13.1,0.3,10193.5
54539,20240705150100,6.7,1017.6,61,205,0.3,1.5,10490.1
54602,20240705150100,31.8,1002.9,30,198,13.4,0.2,10290.9
54606,20240705150100,14.6,1014.1,42,125,4.0,1.0,10123.7
54618,20240705150100,6.0,1011.1,30,354,13.0,0.6,10150.4
54624,20240705150100,16.1,1008.4,82,278,3.6,1.2,10311.7
54705,20240705150100,18.9,1013.7,30,237,5.2,0.7,10154.1
53898,20240705150100,3.8,1008.2,50,94,14.8,0.5,10144.7
53986,20240705150100,4.1,1004.1,9,11,7.7,0.9,10238.8
57051,20240705150100,25.8,1021.0,37,221,13.7,0.8,10183.8
57067,20240705150100,17.3,1014.0,5,144,8.0,0.5,10423.7
57071,20240705150100,28.4,1014.3,85,242,12.7,0.5,10019.3
57077,20240705150100,2.7,1006.2,15,238,3.5,1.1,10069.1
57083,20240705150100,26.4,1025.7,95,154,2.8,0.9,10121.3
57084,20240705150100,16.7,1009.1,6,150,8.2,0.3,10274.5
57089,20240705150100,31.2,1005.0,44,76,11.0,0.6,10217.6
57091,20240705150100,23.7,1020.7,98,294,13.1,0.9,10465.9
57156,20240705150100,1.6,1002.6,88,301,0.9,0.5,10140.9
57178,20240705150100,28.9,1017.7,14,306,4.3,1.1,10008.5
57181,20240705150100,22.5,1015.0,55,219,11.0,0.3,10265.4
57193,20240705150100,22.2,1020.0,28,59,1.5,0.3,10165.5
57285,20240705150100,9.6,1025.4,50,73,3.3,1.3,10033.6
57290,20240705150100,24.2,1025.2,63,63,11.4,1.3,10244.6
57297,20240705150100,15.9,1012.1,93,117,2.3,0.7,10404.1
58005,20240705150100,28.5,1007.3,74,157,7.4,0.5,10030.9
58111,20240705150100,4.1,1018.8,64,227,11.9,0.8,10038.7
58208,20240705150100,0.2,1018.4,76,336,4.1,0.8,10166.8
50136,20240705150100,0.7,1022.7,1,207,6.3,0.9,10028.8
50246,20240705150100,8.7,1009.5,38,212,13.3,0.4,10238.3
50247,20240705150100,20.9,1025.4,5,40,13.7,0.4,10210.5
50349,20240705150100,25.6,1001.3,14,79,11.4,1.1,10192.2
50353,20240705150100,30.6,1004.6,33,153,4.8,1.5,10431.4
50442,20240705150100,26.3,1011.3,67,250,3.0,0.1,10472.1
50468,20240705150100,1.3,1018.5,39,325,3.9,1.1,10276.6
50557,20240705150100,7.8,1025.8,82,275,14.3,0.2,10225.1
50564,20240705150100,0.7,1004.1,77,105,9.2,0.0,10473.8
50656,20240705150100,19.2,1005.1,33,205,2.9,0.8,10435.7
50658,20240705150100,0.9,1017.7,74,304,8.4,0.8,10086.1
50674,20240705150100,27.6,1003.9,97,224,9.9,0.4,10302.2
50739,20240705150100,9.4,1016.3,48,64,0.9,1.5,10116.2
50742,20240705150100,15.3,1019.0,79,315,14.1,0.8,10356.3
50745,20240705150100,7.2,1017.4,4,251,3.1,0.8,10031.1
50756,20240705150100,16.5,1024.3,39,21,8.9,1.2,10215.1
50758,20240705150100,19.1,1020.2,73,167,9.7,0.7,10105.6
50774,20240705150100,10.9,1007.6,41,102,5.3,0.5,10139.4
50778,20240705150100,24.5,1001.4,8,109,14.3,0.4,10092.9
50788,20240705150100,27.6,1006.3,22,102,10.8,1.4,10331.0
50844,20240705150100,19.9,1003.6,98,70,14.8,1.1,10050.9
50853,20240705150100,19.7,1009.6,31,126,6.4,0.6,10331.0
50854,20240705150100,16.7,1023.2,91,34,8.3,1.0,10087.3
50862,20240705150100,7.9,1003.1,51,325,13.6,0.6,10472.7
50873,20240705150100,9.4,1013.5,79,13,8.1,0.8,10237.1
50877,20240705150100,18.1,1003.6,31,279,13.7,1.5,10022.5
50888,20240705150100,10.3,1002.8,16,251,13.0,0.1,10013.9
50950,20240705150100,26.5,1002.6,19,274,4.7,0.6,10446.8
50953,20240705150100,33.3,1005.7,30,209,8.3,1.0,10049.7
50955,20240705150100,21.6,1003.7,37,340,4.8,0.5,10406.0
50963,20240705150100,28.8,1007.0,34,281,5.0,0.3,10006.5
50968,20240705150100,33.2,1012.9,74,48,14.6,1.5,10251.9
50973,20240705150100,34.3,1007.0,23,309,10.4,0.6,10279.2
50978,20240705150100,18.9,1004.6,41,156,14.5,0.0,10249.1
50983,20240705150100,4.6,1021.2,87,214,5.0,0.3,10030.4
54094,20240705150100,0.0,1007.7,99,145,14.7,0.6,10416.5
54096,20240705150100,34.3,1025.5,83,276,6.7,1.4,10019.2
57251,20240705150100,17.2,1021.6,35,321,11.2,1.3,10097.9
57256,20240705150100,26.0,1009.3,36,226,8.5,0.0,10053.7
57259,20240705150100,23.7,1010.2,56,10,10.6,1.1,10482.9
57265,20240705150100,15.3,1018.3,10,88,14.1,1.5,10111.6
57278,20240705150100,11.0,1009.5,83,312,9.3,1.4,10312.8
57279,20240705150100,0.6,1021.2,66,238,0.0,1.3,10446.3
57355,20240705150100,8.7,1023.6,96,355,13.5,1.5,10494.3
57358,20240705150100,34.2,1013.8,17,217,1.8,1.2,10015.9
57359,20240705150100,5.9,1025.1,14,30,5.9,1.3,10261.7
57363,20240705150100,25.2,1003.0,88,200,6.2,0.0,10231.6
57378,20240705150100,16.4,1025.5,44,311,7.8,0.6,10076.5
57381,20240705150100,16.4,1008.0,0,328,1.5,0.7,10218.0
57395,20240705150100,13.3,1017.9,70,185,13.3,0.2,10037.7
57399,20240705150100,24.2,1026.0,43,66,10.0,0.6,10010.9
57439,20240705150100,31.4,1000.4,1,358,5.9,0.0,10330.1
57445,20240705150100,8.7,1007.1,93,73,7.8,0.7,10460.1
57447,20240705150100,14.5,1009.8,50,171,3.2,0.6,10228.2
57458,20240705150100,31.5,1023.5,65,289,4.5,0.0,10251.4
57461,20240705150100,19.5,1013.3,57,201,13.2,0.0,10491.9
57476,20240705150100,14.1,1004.2,8,261,2.1,0.4,10252.7
57482,20240705150100,20.1,1023.8,54,57,3.1,0.3,10498.1
57483,20240705150100,11.5,1023.3,43,71,0.8,1.1,10467.5
57493,20240705150100,10.3,1000.8,82,280,10.2,0.3,10329.0
57494,20240705150100,8.4,1015.0,17,358,13.4,1.3,10308.8
57545,20240705150100,30.5,1022.6,48,359,14.9,0.9,10018.9
57573,20240705150100,28.2,1020.5,20,78,5.4,0.4,10316.5
57581,20240705150100,11.2,1007.8,77,236,10.8,0.2,10048.1
57583,20240705150100,21.0,1019.4,59,227,3.1,0.6,10354.0
57595,20240705150100,21.6,1004.0,52,313,2.7,0.5,10276.3
58402,20240705150100,2.8,1026.1,58,251,3.1,0.4,10195.9
58407,20240705150100,23.7,1000.4,86,290,1.9,0.3,10172.4
58500,20240705150100,22.8,1014.7,32,30,4.9,0.0,10268.2
57554,20240705150100,33.0,1023.4,10,306,7.4,0.6,10015.8
57562,20240705150100,0.3,1019.5,57,194,5.3,1.3,10242.6
57574,20240705150100,33.4,1000.7,11,72,0.2,0.4,10164.1
57584,20240705150100,7.3,1024.9,100,163,6.9,0.2,10097.1
57642,20240705150100,1.8,1020.3,61,348,11.2,1.4,10129.5
57649,20240705150100,23.8,1009.0,34,324,13.0,1.5,10240.8
57655,20240705150100,13.3,1009.5,90,50,4.8,0.1,10074.7
57662,20240705150100,10.2,1010.5,13,145,0.6,1.2,10273.0
57669,20240705150100,2.5,1010.1,26,193,0.1,1.0,10303.9
57671,20240705150100,16.3,1015.7,53,104,6.3,0.8,10308.6
57673,20240705150100,4.5,1007.2,69,1,5.8,1.3,10303.4
57679,20240705150100,0.8,1012.6,67,42,7.3,0.1,10280.6
57682,20240705150100,27.9,1001.5,75,65,3.1,1.5,10113.8
57687,20240705150100,8.3,1025.3,48,288,7.0,0.5,10366.3
57745,20240705150100,13.5,1017.1,33,93,13.9,0.6,10107.3
57749,20240705150100,19.9,1022.3,78,219,7.1,0.6,10405.0
57752,20240705150100,29.4,1013.1,36,164,12.6,0.9,10112.4
57758,20240705150100,15.9,1006.1,33,324,13.4,0.0,10219.8
57761,20240705150100,5.7,1016.9,73,52,12.3,1.0,10071.9
57766,20240705150100,1.4,1006.9,47,113,7.0,0.8,10104.4
57774,20240705150100,24.1,1025.9,25,338,7.5,0.9,10415.4
57776,20240705150100,25.1,1022.5,28,193,1.7,0.2,10208.9
57779,20240705150100,20.3,1014.3,13,122,8.0,0.8,10066.2
57780,20240705150100,15.3,1022.1,53,187,9.2,0.0,10264.4
57841,20240705150100,31.2,1021.2,27,356,12.9,0.1,10191.5
57845,20240705150100,20.4,1021.4,76,38,10.5,1.5,10169.8
57853,20240705150100,17.4,1018.8,20,77,14.4,1.5,10194.4
57857,20240705150100,7.6,1020.2,23,359,4.3,0.7,10370.2
57860,20240705150100,8.7,1002.1,5,42,10.6,1.4,10137.6
57866,20240705150100,28.5,1017.8,70,251,10.7,0.8,10472.3
57872,20240705150100,31.2,1013.7,14,86,0.2,1.3,10255.9
57874,20240705150100,9.8,1000.6,13,24,12.3,1.1,10420.2
57889,20240705150100,1.8,1000.7,38,255,0.4,0.7,10212.2
57965,20240705150100,31.2,1000.4,91,89,1.4,1.1,10353.2
57972,20240705150100,22.2,1004.5,98,236,10.2,0.6,10195.9
57974,20240705150100,0.5,1011.7,87,55,10.3,0.3,10126.2
50936,20240705150100,17.6,1006.5,82,46,5.2,0.1,10371.1
50945,20240705150100,0.8,1025.3,80,52,4.0,0.7,10031.8
50948,20240705150100,15.4,1012.4,72,176,14.0,0.8,10207.2
50949,20240705150100,34.4,1003.5,74,91,8.8,1.5,10376.2
54041,20240705150100,14.1,1000.9,37,140,4.6,0.2,10476.7
54049,20240705150100,0.0,1026.4,36,131,2.8,0.8,10118.5
54063,20240705150100,26.8,1018.9,44,324,7.3,1.5,10088.9
54064,20240705150100,11.5,1024.0,45,200,4.5,1.0,10448.8
54142,20240705150100,23.3,1014.1,25,257,2.5,0.9,10021.4
54157,20240705150100,32.3,1000.8,92,123,13.7,0.8,10461.6
54161,20240705150100,26.7,1020.4,47,277,4.3,1.1,10460.7
54165,20240705150100,6.8,1013.6,23,344,7.3,0.1,10059.8
54171,20240705150100,27.0,1021.1,62,326,8.2,1.0,10403.4
54181,20240705150100,10.9,1019.6,45,34,6.1,0.3,10479.2
54186,20240705150100,30.1,1018.7,80,138,6.3,0.2,10187.1
54195,20240705150100,15.6,1011.6,99,147,8.9,0.1,10477.2
54260,20240705150100,31.4,1019.5,56,166,1.3,1.4,10295.5
54263,20240705150100,29.7,1002.5,2,208,12.4,0.7,10336.5
54266,20240705150100,23.5,1009.8,69,106,0.0,1.1,10401.4
54273,20240705150100,6.6,1014.6,70,132,10.4,0.7,10043.3
54276,20240705150100,29.5,1008.7,29,9,4.2,1.3,10149.6
54284,20240705150100,5.5,1000.6,81,112,12.6,0.8,10420.5
54285,20240705150100,25.2,1006.8,99,60,4.6,0.1,10445.7
54286,20240705150100,4.9,1017.3,16,275,11.4,0.0,10492.6
54292,20240705150100,31.9,1016.5,54,254,5.7,0.1,10475.3
54363,20240705150100,0.1,1006.2,62,176,11.5,1.2,10393.4
54374,20240705150100,14.3,1012.1,59,176,2.2,0.2,10206.9
54377,20240705150100,32.0,1024.7,62,159,13.5,1.4,10327.9
54386,20240705150100,20.1,1017.7,87,32,4.0,0.9,10070.5
58026,20240705150100,34.9,1001.6,84,151,10.5,1.5,10436.0
58027,20240705150100,27.0,1020.7,50,236,4.6,0.8,10389.9
58038,20240705150100,1.8,1002.6,57,98,0.5,0.2,10027.1
58040,20240705150100,29.2,1013.0,43,163,7.5,0.6,10297.2
58047,20240705150100,21.5,1003.2,7,354,7.6,1.0,10064.1
58130,20240705150100,13.1,1021.0,7,304,7.2,0.1,10036.7
58135,20240705150100,1.8,1014.3,51,328,6.4,0.0,10122.2
58138,20240705150100,12.1,1005.1,71,163,12.7,0.1,10075.7
58141,20240705150100,30.2,1018.6,84,287,1.5,1.4,10385.8
58143,20240705150100,4.1,1017.5,22,205,2.7,0.4,10375.0
58150,20240705150100,19.9,1013.2,4,210,7.0,0.9,10274.3
58158,20240705150100,8.7,1006.2,11,158,8.5,1.0,10388.1
58238,20240705150100,31.2,1008.6,1,144,3.4,0.4,10015.6
58241,20240705150100,4.9,1019.5,21,133,11.2,0.4,10368.6
58251,20240705150100,28.9,1018.2,35,320,2.9,0.8,10023.0
58252,20240705150100,10.1,1015.3,18,30,7.2,1.0,10143.1
58255,20240705150100,20.7,1000.7,49,332,10.5,0.8,10359.1
58259,20240705150100,18.9,1009.2,63,240,2.2,0.5,10465.1
58265,20240705150100,23.6,1013.0,93,115,11.7,1.4,10104.1
58343,20240705150100,34.8,1004.8,51,161,5.3,1.1,10470.1
58345,20240705150100,17.7,1024.4,13,327,4.6,1.2,10110.0
58354,20240705150100,0.1,1002.3,51,312,0.2,1.1,10416.3
58356,20240705150100,12.6,1008.1,10,262,8.3,1.4,10168.2
58358,20240705150100,25.0,1000.3,54,0,8.9,1.0,10418.8
57598,20240705150100,24.4,1015.3,24,12,9.3,0.7,10101.2
57696,20240705150100,4.1,1014.6,70,73,13.9,1.3,10251.0
57789,20240705150100,9.3,1023.3,52,29,6.1,0.1,10381.3
57793,20240705150100,9.5,1011.2,73,165,4.7,0.0,10059.3
57799,20240705150100,8.8,1002.9,18,233,14.4,0.2,10353.4
57894,20240705150100,18.9,1011.6,80,121,5.2,0.6,10295.8
57896,20240705150100,19.3,1024.9,82,346,5.4,0.6,10486.3
57993,20240705150100,1.6,1021.6,75,321,0.0,1.4,10431.2
58506,20240705150100,29.9,1008.2,71,48,14.3,0.4,10294.8
