站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
52323,20240705145700,34.2,1001.2,71,161,9.9,0.6,10257.7
52418,20240705145700,19.8,1003.7,69,120,2.1,1.4,10114.6
52424,20240705145700,28.7,1024.3,59,23,11.2,0.5,10340.8
52436,20240705145700,30.3,1021.9,98,331,6.9,0.0,10343.0
52446,20240705145700,17.7,1024.7,60,171,13.4,0.2,10194.0
52447,20240705145700,23.3,1023.8,25,354,8.6,1.5,10386.4
52533,20240705145700,15.7,1011.3,13,117,3.3,1.5,10156.8
52546,20240705145700,19.5,1011.8,18,1,13.4,0.4,10316.1
52652,20240705145700,0.4,1026.0,54,343,8.2,0.4,10278.3
52661,20240705145700,16.7,1005.6,6,232,13.5,0.7,10271.9
52674,20240705145700,12.1,1000.8,25,290,2.1,0.2,10091.2
52679,20240705145700,5.4,1018.9,86,281,4.4,1.1,10269.4
52681,20240705145700,17.9,1025.1,47,203,8.6,0.6,10149.2
52787,20240705145700,27.1,1007.9,58,340,2.2,1.3,10005.6
52797,20240705145700,15.7,1024.3,33,250,6.6,0.4,10466.4
52884,20240705145700,13.9,1000.8,98,103,10.9,0.8,10102.6
52895,20240705145700,5.4,1009.8,23,25,2.6,1.0,10423.7
52983,20240705145700,16.5,1001.5,46,266,10.6,0.4,10297.6
52984,20240705145700,2.8,1001.0,8,218,4.5,0.1,10300.7
52986,20240705145700,16.3,1020.9,67,212,1.7,1.4,10384.0
52996,20240705145700,7.7,1022.7,35,33,5.7,1.4,10132.5
53821,20240705145700,3.3,1016.3,48,338,2.8,0.4,10480.2
53915,20240705145700,18.6,1022.7,96,165,13.9,1.3,10314.1
53923,20240705145700,18.4,1006.3,18,77,12.8,0.5,10411.4
56074,20240705145700,19.5,1020.7,68,354,4.1,0.8,10483.4
56080,20240705145700,4.8,1007.7,76,173,4.1,0.3,10327.8
56093,20240705145700,27.1,1012.0,84,338,4.4,1.5,10440.7
56096,20240705145700,28.4,1019.8,13,120,10.6,0.1,10154.6
57014,20240705145700,33.6,1004.6,77,102,10.3,0.4,10096.7
57996,20240705145700,19.4,1008.5,26,84,9.4,0.1,10167.1
59072,20240705145700,3.5,1019.3,19,249,7.5,0.6,10152.3
59082,20240705145700,11.9,1008.2,5,175,3.5,0.8,10482.6
59087,20240705145700,9.4,1016.6,54,330,14.8,0.5,10211.6
59088,20240705145700,10.3,1011.9,63,20,14.9,1.3,10318.8
59096,20240705145700,34.4,1014.3,8,281,7.3,0.4,10192.5
59097,20240705145700,9.8,1022.6,100,230,13.8,1.5,10252.7
59107,20240705145700,2.4,1011.4,41,30,1.3,1.1,10261.9
59116,20240705145700,16.3,1008.3,23,306,1.2,1.0,10403.1
59117,20240705145700,11.4,1018.4,36,240,8.7,0.9,10315.5
59271,20240705145700,6.1,1011.6,34,1,14.7,0.9,10471.7
59278,20240705145700,28.5,1007.6,71,211,3.2,0.2,10242.5
59280,20240705145700,4.7,1011.2,44,130,9.7,0.3,10028.7
59287,20240705145700,11.1,1006.3,82,337,3.2,1.0,10367.9
59289,20240705145700,16.9,1000.0,100,242,12.8,0.7,10364.1
59293,20240705145700,22.5,1022.2,18,132,6.5,0.0,10060.9
59294,20240705145700,10.0,1001.1,79,299,8.5,1.1,10257.2
59298,20240705145700,13.4,1019.1,12,57,13.9,1.4,10225.2
59303,20240705145700,17.3,1024.2,41,185,9.7,0.7,10001.6
59304,20240705145700,17.5,1009.2,91,282,7.7,1.1,10334.0
59306,20240705145700,34.4,1004.7,70,306,11.0,0.8,10144.3
59310,20240705145700,24.7,1009.4,5,23,14.8,0.7,10188.7
59316,20240705145700,8.9,1013.6,9,53,3.0,0.0,10075.5
59317,20240705145700,27.7,1011.3,77,74,13.2,0.9,10341.6
59324,20240705145700,30.9,1007.0,36,126,6.9,0.1,10070.8
59456,20240705145700,18.2,1007.3,56,269,2.5,1.0,10439.7
59462,20240705145700,17.3,1008.0,68,324,8.9,0.2,10124.2
59478,20240705145700,11.9,1010.1,7,329,14.4,0.1,10302.5
59485,20240705145700,12.7,1010.9,17,118,11.4,0.3,10397.4
59488,20240705145700,8.5,1007.4,16,107,3.0,0.3,10470.7
59493,20240705145700,20.5,1024.7,74,250,6.7,1.2,10311.6
59501,20240705145700,25.8,1023.4,30,268,4.0,1.5,10122.1
59658,20240705145700,23.7,1020.9,23,116,8.8,0.8,10341.2
59663,20240705145700,30.2,1001.9,23,190,8.4,1.2,10035.4
59664,20240705145700,1.6,1019.9,35,161,12.1,0.0,10015.7
59673,20240705145700,24.1,1014.2,2,59,9.8,0.9,10429.4
59754,20240705145700,28.9,1008.8,48,278,3.7,0.5,10164.0
57947,20240705145700,17.6,1001.3,74,260,1.3,1.1,10331.8
57957,20240705145700,34.9,1020.0,56,135,2.5,1.4,10248.7
57958,20240705145700,34.8,1021.9,45,161,9.3,1.2,10032.6
59021,20240705145700,19.2,1002.5,99,353,1.5,0.1,10411.1
59023,20240705145700,5.2,1016.0,13,20,10.3,1.3,10311.1
59027,20240705145700,11.6,1024.6,15,205,8.6,1.5,10446.0
59037,20240705145700,1.3,1023.9,92,324,11.3,1.5,10495.8
59046,20240705145700,25.8,1017.3,35,30,13.0,0.7,10328.7
59058,20240705145700,9.5,1016.5,86,129,2.2,1.5,10018.9
59065,20240705145700,22.5,1020.5,3,294,13.8,1.0,10139.1
59209,20240705145700,32.4,1007.1,88,110,10.0,1.2,10016.7
59211,20240705145700,31.5,1003.7,12,133,4.0,1.0,10187.8
59218,20240705145700,27.2,1014.6,71,299,8.3,0.2,10203.9
59228,20240705145700,25.5,1013.9,91,312,12.6,0.9,10244.8
59242,20240705145700,31.4,1011.8,29,91,7.4,1.0,10057.0
59254,20240705145700,17.6,1012.2,28,3,13.4,1.0,10056.9
59265,20240705145700,32.6,1023.3,9,140,13.9,0.0,10214.9
59417,20240705145700,2.4,1010.2,42,341,2.1,1.4,10005.4
59431,20240705145700,29.8,1011.3,92,134,1.6,1.4,10000.7
59446,20240705145700,24.2,1008.3,90,240,12.1,1.3,10237.4
59453,20240705145700,5.7,1024.6,89,204,8.4,0.8,10282.6
59626,20240705145700,27.6,1003.3,34,280,0.0,0.4,10103.4
59631,20240705145700,32.3,1003.3,48,63,12.6,0.8,10401.5
59632,20240705145700,9.4,1025.0,20,88,4.3,0.2,10482.0
59644,20240705145700,26.6,1006.8,6,216,14.1,1.5,10403.9
59647,20240705145700,17.6,1023.7,41,14,8.7,1.2,10038.5
56691,20240705145700,13.9,1014.2,28,62,9.1,0.0,10468.0
56693,20240705145700,31.9,1020.6,84,284,10.8,0.3,10033.1
56792,20240705145700,15.1,1019.6,24,270,12.7,0.0,10316.6
56793,20240705145700,26.8,1019.2,57,336,10.6,0.6,10017.9
57606,20240705145700,19.3,1014.0,63,302,6.7,0.9,10476.4
57614,20240705145700,15.8,1013.0,7,68,12.1,0.7,10371.9
57625,20240705145700,7.9,1009.6,89,42,10.0,0.1,10084.7
57647,20240705145700,2.7,1019.7,100,337,7.1,0.8,10141.2
57707,20240705145700,27.8,1001.8,4,213,3.8,0.5,10248.7
57710,20240705145700,0.7,1012.0,62,76,14.5,1.2,10046.3
57712,20240705145700,11.8,1008.6,84,7,8.9,0.4,10182.0
57718,20240705145700,8.9,1025.7,23,138,7.4,0.0,10269.3
57722,20240705145700,19.7,1009.5,19,225,8.0,1.4,10309.8
57729,20240705145700,2.0,1011.1,51,327,7.1,1.2,10118.4
57731,20240705145700,26.6,1002.2,51,16,0.3,0.3,10076.8
57741,20240705145700,9.4,1002.7,36,94,4.4,1.0,10114.4
57803,20240705145700,22.0,1019.9,10,7,10.6,0.2,10300.2
57805,20240705145700,23.6,1016.8,59,206,10.9,1.1,10426.6
57806,20240705145700,3.0,1003.2,39,268,7.1,1.2,10242.7
57816,20240705145700,32.4,1000.9,53,210,4.6,1.1,10043.6
57825,20240705145700,29.0,1016.1,39,140,9.5,1.3,10072.6
57827,20240705145700,15.1,1014.9,50,289,0.7,1.2,10253.0
57832,20240705145700,6.8,1021.3,30,190,14.2,1.3,10175.2
57839,20240705145700,1.3,1010.2,75,279,5.6,0.1,10460.3
57840,20240705145700,25.2,1017.1,54,64,4.2,0.3,10151.2
57902,20240705145700,8.9,1016.5,60,0,11.9,1.2,10122.0
57906,20240705145700,7.8,1010.6,66,136,0.2,1.3,10462.5
57907,20240705145700,4.4,1008.1,27,28,1.8,0.6,10415.0
57910,20240705145700,17.6,1004.6,98,168,8.7,0.0,10283.0
57912,20240705145700,23.2,1003.9,28,41,10.4,1.2,10250.3
57916,20240705145700,27.5,1021.2,82,183,5.0,1.2,10060.4
57922,20240705145700,20.2,1011.7,51,279,1.5,1.3,10381.1
57926,20240705145700,3.4,1002.9,95,190,7.0,1.2,10142.2
57932,20240705145700,21.0,1026.0,49,84,8.9,1.2,10057.9
59758,20240705145700,19.6,1016.6,44,281,12.8,1.1,10330.3
59838,20240705145700,18.0,1010.5,99,193,4.2,0.6,10126.7
59845,20240705145700,25.7,1023.6,98,83,0.3,0.9,10008.0
59849,20240705145700,32.5,1004.3,63,215,10.5,0.8,10381.3
59855,20240705145700,9.7,1020.6,52,13,6.4,0.0,10148.8
59948,20240705145700,4.4,1013.1,83,85,11.6,0.0,10212.1
59954,20240705145700,6.0,1024.4,59,110,6.7,0.9,10287.9
59981,20240705145700,22.0,1022.4,35,346,0.0,1.2,10131.8
53399,20240705145700,5.5,1006.5,35,202,14.3,0.6,10024.0
53593,20240705145700,20.8,1000.1,40,114,5.8,1.3,10411.5
53698,20240705145700,7.6,1012.3,3,39,6.7,1.1,10480.9
53798,20240705145700,8.5,1001.7,18,77,10.7,0.2,10475.5
54308,20240705145700,20.7,1025.4,82,264,0.9,0.6,10492.6
54311,20240705145700,15.5,1012.3,32,195,6.6,0.0,10062.7
54401,20240705145700,17.6,1004.4,87,73,5.7,0.2,10468.8
54405,20240705145700,7.7,1018.7,84,4,0.4,1.1,10089.1
54423,20240705145700,11.3,1014.7,92,232,6.4,1.0,10366.5
54429,20240705145700,12.5,1014.0,22,300,4.0,0.6,10015.6
54436,20240705145700,5.6,1025.0,87,163,14.1,1.0,10285.3
54449,20240705145700,5.0,1025.1,84,119,14.8,0.9,10301.8
54518,20240705145700,0.3,1008.1,69,38,11.6,1.4,10081.4
54534,20240705145700,8.2,1010.7,75,117,3.2,0.4,10324.4
54535,20240705145700,22.2,1017.7,30,298,11.9,1.4,10281.7
54539,20240705145700,31.2,1004.4,69,143,9.1,1.3,10402.7
54602,20240705145700,13.9,1022.8,52,84,5.7,0.7,10123.0
54606,20240705145700,7.3,1019.1,52,187,11.3,0.2,10116.8
54618,20240705145700,19.7,1005.7,2,321,8.6,1.2,10500.0
54624,20240705145700,15.6,1026.2,48,128,11.9,0.2,10278.3
54705,20240705145700,1.0,1015.1,34,359,3.4,0.8,10145.0
53898,20240705145700,14.1,1002.8,2,166,7.6,0.9,10007.4
53986,20240705145700,33.9,1009.9,74,78,7.1,0.4,10335.4
57051,20240705145700,30.9,1007.7,69,355,12.7,1.1,10121.1
57067,20240705145700,4.6,1019.1,33,358,0.2,0.1,10200.4
57071,20240705145700,28.6,1014.8,41,270,3.8,0.8,10141.1
57077,20240705145700,1.4,1020.4,49,93,12.8,0.0,10327.7
57083,20240705145700,30.1,1010.2,73,311,3.7,1.3,10445.0
57084,20240705145700,16.6,1005.9,11,334,4.2,1.0,10448.4
57089,20240705145700,9.6,1001.5,52,65,10.1,0.3,10132.5
57091,20240705145700,3.9,1007.6,98,314,8.3,0.1,10074.7
57156,20240705145700,11.1,1021.3,37,335,9.8,1.3,10147.5
57178,20240705145700,3.7,1020.9,83,283,2.1,0.7,10050.0
57181,20240705145700,6.3,1000.1,43,70,9.8,1.4,10334.2
57193,20240705145700,14.9,1019.7,88,279,11.1,0.9,10110.3
57285,20240705145700,29.4,1005.7,1,67,10.2,1.1,10474.3
57290,20240705145700,25.2,1006.2,100,229,4.3,0.9,10372.2
57297,20240705145700,1.4,1006.9,2,240,4.7,1.4,10250.1
58005,20240705145700,9.5,1003.8,10,255,13.0,1.1,10487.3
58111,20240705145700,9.3,1002.9,83,277,13.3,0.7,10134.1
58208,20240705145700,23.8,1010.8,76,270,11.2,0.4,10319.4
50136,20240705145700,5.5,1003.8,53,182,6.9,0.6,10138.5
50246,20240705145700,1.8,1025.1,56,163,5.9,0.9,10327.5
50247,20240705145700,9.2,1013.1,14,355,1.2,1.5,10361.9
50349,20240705145700,24.8,1005.0,87,276,6.0,1.3,10170.5
50353,20240705145700,32.2,1015.5,63,117,5.0,0.3,10462.6
50442,20240705145700,1.9,1025.6,5,137,0.9,0.5,10346.7
50468,20240705145700,12.1,1006.6,62,303,12.4,0.8,10280.4
50557,20240705145700,13.9,1003.3,7,27,11.0,0.5,10300.1
50564,20240705145700,22.0,1024.8,49,334,6.0,0.8,10380.4
50656,20240705145700,21.1,1016.3,56,342,2.6,0.1,10004.2
50658,20240705145700,33.5,1005.7,31,328,2.1,1.2,10167.5
50674,20240705145700,19.7,1001.6,73,26,5.0,0.5,10089.7
50739,20240705145700,6.2,1002.6,71,203,4.6,0.6,10258.1
50742,20240705145700,30.6,1019.6,54,149,7.9,0.5,10184.5
50745,20240705145700,0.5,1004.2,66,222,14.6,0.9,10431.0
50756,20240705145700,31.7,1020.6,19,57,4.8,0.8,10157.5
50758,20240705145700,0.0,1002.7,66,152,5.5,1.3,10471.5
50774,20240705145700,25.1,1019.3,71,57,1.9,1.0,10192.9
50778,20240705145700,20.0,1025.1,45,247,12.3,1.5,10024.3
50788,20240705145700,32.0,1018.4,62,339,4.7,0.3,10371.7
50844,20240705145700,29.5,1025.0,94,245,3.2,0.9,10347.1
50853,20240705145700,33.9,1024.0,76,90,7.6,0.6,10150.7
50854,20240705145700,4.7,1001.2,79,238,13.0,0.5,10215.9
50862,20240705145700,15.4,1013.4,76,344,12.0,0.8,10035.6
50873,20240705145700,11.8,1023.9,94,225,12.6,0.0,10154.2
50877,20240705145700,1.0,1020.1,37,229,11.3,1.4,10031.1
50888,20240705145700,28.9,1019.9,26,157,3.8,0.5,10268.2
50950,20240705145700,11.8,1019.0,86,212,4.7,1.2,10474.1
50953,20240705145700,16.7,1014.3,90,357,6.4,0.8,10248.5
50955,20240705145700,29.2,1008.3,80,242,5.1,0.3,10197.8
50963,20240705145700,11.4,1011.9,99,106,4.0,0.1,10378.6
50968,20240705145700,27.8,1016.6,93,67,8.8,0.2,10182.8
50973,20240705145700,8.5,1012.7,28,355,0.1,0.4,10197.8
50978,20240705145700,11.7,1023.1,30,180,13.4,1.3,10167.1
50983,20240705145700,8.7,1003.2,17,101,12.4,0.4,10427.5
54094,20240705145700,26.4,1010.9,81,333,0.7,0.8,10028.1
54096,20240705145700,19.6,1021.5,78,283,4.7,1.1,10285.8
57251,20240705145700,30.0,1022.0,76,8,3.1,1.4,10186.3
57256,20240705145700,31.7,1001.7,65,124,14.4,0.8,10332.3
57259,20240705145700,31.8,1024.4,11,223,3.0,0.8,10442.1
57265,20240705145700,9.0,1006.5,77,58,2.5,1.1,10457.1
57278,20240705145700,32.5,1016.1,33,225,8.8,0.3,10444.3
57279,20240705145700,27.2,1023.6,78,321,6.3,0.0,10468.2
57355,20240705145700,5.8,1018.8,34,168,6.7,0.9,10473.8
57358,20240705145700,25.0,1022.5,2,270,0.6,1.5,10020.2
57359,20240705145700,28.3,1025.1,62,58,7.2,0.1,10345.0
57363,20240705145700,31.2,1012.7,22,354,2.4,0.3,10309.4
57378,20240705145700,33.7,1020.8,36,77,7.1,0.2,10216.6
57381,20240705145700,19.1,1003.3,19,281,4.9,0.1,10243.6
57395,20240705145700,30.7,1021.9,21,220,9.5,0.4,10321.6
57399,20240705145700,16.9,1008.9,34,94,12.6,0.8,10079.1
57439,20240705145700,20.2,1001.4,19,132,6.4,1.4,10451.8
57445,20240705145700,3.8,1016.2,40,139,10.8,1.3,10194.2
57447,20240705145700,30.9,1015.5,16,136,13.6,0.2,10393.5
57458,20240705145700,13.4,1014.0,25,263,0.6,0.6,10174.4
57461,20240705145700,3.5,1010.7,96,327,9.6,1.0,10387.7
57476,20240705145700,26.3,1009.8,43,251,8.7,0.4,10229.6
57482,20240705145700,4.5,1001.4,90,14,8.9,0.5,10123.4
57483,20240705145700,12.6,1013.4,96,120,6.1,1.4,10180.6
57493,20240705145700,7.0,1006.7,18,65,10.4,1.1,10364.5
57494,20240705145700,30.2,1004.7,95,255,1.0,0.1,10141.9
57545,20240705145700,20.0,1005.1,25,285,9.3,1.0,10114.1
57573,20240705145700,23.4,1007.9,91,332,5.0,1.3,10041.1
57581,20240705145700,21.4,1005.5,57,14,3.7,0.9,10134.2
57583,20240705145700,4.1,1011.3,59,355,9.5,1.1,10046.8
57595,20240705145700,30.8,1006.5,19,8,10.4,1.4,10335.4
58402,20240705145700,14.7,1012.9,16,191,6.4,1.2,10297.9
58407,20240705145700,21.6,1002.0,73,210,14.5,1.2,10328.1
58500,20240705145700,13.4,1001.1,58,315,2.9,0.7,10309.0
57554,20240705145700,22.7,1012.5,95,35,11.3,1.5,10164.0
57562,20240705145700,1.9,1004.0,92,226,0.0,0.2,10201.1
57574,20240705145700,26.4,1013.5,55,252,14.5,1.4,10355.6
57584,20240705145700,4.3,1020.0,7,187,4.4,1.5,10280.5
57642,20240705145700,32.3,1025.1,4,212,7.8,0.8,10448.4
57649,20240705145700,24.1,1024.8,76,40,13.9,1.1,10441.6
57655,20240705145700,28.9,1002.4,95,345,0.1,0.9,10425.4
57662,20240705145700,4.6,1019.5,52,159,2.6,0.4,10023.4
57669,20240705145700,2.0,1016.2,25,75,4.5,0.0,10087.1
57671,20240705145700,22.3,1010.3,61,105,10.1,0.2,10362.0
57673,20240705145700,4.2,1019.3,18,183,1.4,0.0,10011.5
57679,20240705145700,6.5,1002.5,35,191,11.1,0.2,10365.5
57682,20240705145700,3.7,1005.1,76,109,8.3,1.2,10447.8
57687,20240705145700,33.0,1024.7,31,4,7.0,0.8,10259.7
57745,20240705145700,27.3,1022.2,8,216,13.5,0.2,10167.8
57749,20240705145700,19.9,1023.9,17,6,1.0,1.4,10104.0
57752,20240705145700,17.3,1003.1,95,272,2.3,1.4,10299.1
57758,20240705145700,0.8,1015.4,66,339,5.6,1.4,10433.3
57761,20240705145700,2.8,1021.4,98,222,10.6,0.2,10199.6
57766,20240705145700,14.1,1001.8,92,112,11.7,1.3,10286.3
57774,20240705145700,32.9,1000.4,1,112,4.8,0.0,10417.3
57776,20240705145700,32.1,1001.5,31,131,8.7,1.1,10362.9
57779,20240705145700,24.5,1006.0,27,74,13.9,0.1,10407.7
57780,20240705145700,29.5,1014.8,31,358,2.1,1.1,10076.5
57841,20240705145700,34.0,1006.9,72,340,8.0,0.7,10245.7
57845,20240705145700,23.0,1005.8,60,123,3.6,1.0,10433.8
57853,20240705145700,2.3,1017.2,64,198,5.2,1.1,10430.8
57857,20240705145700,4.3,1023.6,36,180,10.4,1.4,10344.9
57860,20240705145700,7.5,1007.1,83,346,8.7,1.2,10307.5
57866,20240705145700,1.9,1002.8,81,40,4.3,0.7,10460.6
57872,20240705145700,7.9,1020.4,61,104,8.3,0.0,10298.8
57874,20240705145700,8.8,1002.1,34,251,2.9,0.8,10288.9
57889,20240705145700,3.4,1020.9,34,289,6.0,0.3,10295.5
57965,20240705145700,9.9,1018.3,28,59,1.3,1.2,10308.7
57972,20240705145700,20.9,1009.3,39,248,6.9,0.1,10486.6
57974,20240705145700,5.3,1013.1,31,123,3.4,0.7,10284.0
50936,20240705145700,31.3,1008.6,45,227,14.8,0.9,10000.5
50945,20240705145700,1.0,1015.2,91,250,4.7,0.2,10448.5
50948,20240705145700,11.1,1025.7,3,110,6.7,0.6,10146.6
50949,20240705145700,13.7,1001.2,74,12,0.0,1.5,10417.7
54041,20240705145700,8.6,1015.7,65,240,0.0,0.4,10430.8
54049,20240705145700,19.8,1026.2,100,131,9.1,0.9,10012.9
54063,20240705145700,8.8,1013.6,3,11,8.5,1.0,10121.4
54064,20240705145700,30.2,1009.9,24,161,1.2,1.5,10117.3
54142,20240705145700,26.4,1005.3,59,61,4.0,1.0,10227.5
54157,20240705145700,29.2,1026.0,44,353,6.7,0.1,10098.8
54161,20240705145700,20.8,1008.7,68,168,1.5,1.1,10043.8
54165,20240705145700,0.0,1006.7,86,312,0.1,1.3,10286.9
54171,20240705145700,31.5,1013.2,2,70,8.0,1.2,10380.9
54181,20240705145700,27.2,1024.0,49,174,9.0,0.0,10471.5
54186,20240705145700,0.9,1019.1,93,59,11.3,1.2,10060.2
54195,20240705145700,22.8,1025.3,58,190,14.2,0.5,10057.5
54260,20240705145700,24.4,1018.3,30,111,11.5,0.0,10162.7
54263,20240705145700,19.7,1001.6,87,149,10.8,0.0,10299.1
54266,20240705145700,5.0,1025.7,3,309,9.8,0.7,10219.0
54273,20240705145700,16.4,1019.3,11,54,0.7,1.1,10260.9
54276,20240705145700,5.1,1020.1,6,345,12.7,0.5,10009.8
54284,20240705145700,4.4,1008.8,56,182,7.2,0.7,10088.3
54285,20240705145700,8.0,1025.5,2,251,13.2,1.1,10368.3
54286,20240705145700,3.3,1009.1,87,337,13.9,1.3,10444.1
54292,20240705145700,9.8,1005.7,5,160,1.1,0.8,10198.5
54363,20240705145700,19.0,1015.7,37,214,12.3,0.1,10445.3
54374,20240705145700,24.5,1025.1,92,105,7.1,1.5,10068.7
54377,20240705145700,15.6,1008.2,57,179,12.8,1.4,10269.2
54386,20240705145700,27.0,1003.0,93,98,13.9,0.8,10147.7
58026,20240705145700,15.2,1001.1,78,32,9.4,0.6,10010.1
58027,20240705145700,6.9,1025.7,77,254,7.3,1.1,10163.5
58038,20240705145700,34.7,1014.6,11,175,7.3,0.9,10323.1
58040,20240705145700,30.4,1007.5,39,124,12.2,0.9,10334.3
58047,20240705145700,16.1,1022.6,9,66,8.8,1.3,10442.2
58130,20240705145700,23.4,1012.8,14,353,0.3,0.5,10479.9
58135,20240705145700,22.6,1002.0,1,25,4.3,1.0,10172.4
58138,20240705145700,1.7,1025.3,94,123,8.8,0.0,10290.0
58141,20240705145700,6.0,1004.4,68,74,3.7,1.4,10121.7
58143,20240705145700,17.5,1008.4,18,141,11.5,0.0,10480.6
58150,20240705145700,1.8,1009.1,91,164,9.1,1.2,10181.4
58158,20240705145700,23.5,1013.5,93,154,12.6,0.9,10470.9
58238,20240705145700,21.4,1014.9,38,57,1.5,0.9,10023.6
58241,20240705145700,10.3,1011.9,57,260,3.3,0.5,10115.6
58251,20240705145700,14.8,1000.2,2,228,13.0,1.4,10288.6
58252,20240705145700,27.4,1005.3,82,161,11.0,1.3,10442.6
58255,20240705145700,13.6,1008.0,6,143,11.2,0.4,10444.2
58259,20240705145700,2.7,1020.5,14,330,3.1,1.0,10157.0
58265,20240705145700,11.7,1012.8,14,347,11.3,0.1,10292.8
58343,20240705145700,24.5,1023.9,19,119,6.7,0.8,10380.8
58345,20240705145700,3.0,1011.9,57,308,5.0,1.1,10476.0
58354,20240705145700,11.2,1020.9,78,79,1.7,0.6,10255.3
58356,20240705145700,4.8,1007.8,24,67,9.4,1.0,10342.4
58358,20240705145700,30.7,1020.3,66,292,3.5,0.8,10266.6
57598,20240705145700,20.2,1016.7,27,174,9.1,0.8,10067.5
57696,20240705145700,14.1,1007.4,85,85,6.9,1.0,10369.6
57789,20240705145700,33.6,1008.4,31,186,4.3,0.0,10163.1
57793,20240705145700,3.7,1020.7,94,6,1.7,0.4,10366.7
57799,20240705145700,0.2,1009.6,38,117,4.8,0.3,10073.2
57894,20240705145700,18.9,1013.2,56,251,8.8,1.3,10381.9
57896,20240705145700,30.9,1013.6,41,17,3.5,1.2,10407.4
57993,20240705145700,17.8,1023.7,67,185,1.6,0.7,10360.2
58506,20240705145700,13.4,1021.3,46,228,2.9,0.8,10406.2
