站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58921,20240705143800,28.8,1018.9,71,108,3.9,0.2,10306.7
58926,20240705143800,21.9,1021.4,61,252,6.8,0.3,10167.5
58927,20240705143800,1.1,1010.4,44,7,14.8,1.5,10209.5
58931,20240705143800,5.0,1017.2,7,241,7.0,0.8,10493.2
58933,20240705143800,7.5,1005.7,44,263,1.3,0.2,10006.7
58936,20240705143800,30.5,1019.2,58,96,2.3,0.7,10205.8
58944,20240705143800,29.1,1010.8,55,224,0.7,0.1,10059.1
59113,20240705143800,15.8,1011.1,98,200,2.3,1.1,10398.0
59126,20240705143800,24.6,1018.2,24,351,2.6,1.4,10485.1
59133,20240705143800,33.9,1000.5,88,114,6.2,0.3,10487.0
59134,20240705143800,18.8,1013.2,90,341,3.0,0.1,10463.4
59321,20240705143800,4.0,1008.7,33,358,7.3,0.3,10038.1
52323,20240705143800,9.9,1008.7,15,145,1.9,0.3,10032.6
52418,20240705143800,14.5,1010.0,46,77,2.5,0.9,10372.0
52424,20240705143800,19.0,1003.4,49,308,2.8,0.8,10489.7
52436,20240705143800,21.0,1010.4,73,350,0.1,0.5,10395.2
52446,20240705143800,12.6,1007.3,55,245,2.1,0.3,10151.2
52447,20240705143800,9.2,1021.2,82,70,13.2,1.3,10403.6
52533,20240705143800,26.0,1021.9,65,200,5.8,0.4,10056.0
52546,20240705143800,13.8,1001.9,56,338,14.3,1.3,10216.8
52652,20240705143800,14.6,1018.3,22,292,2.6,0.0,10115.6
52661,20240705143800,29.9,1020.6,41,162,13.3,0.7,10124.1
52674,20240705143800,1.7,1003.8,35,69,5.2,1.3,10303.2
52679,20240705143800,6.2,1024.3,53,300,9.7,0.7,10126.6
52681,20240705143800,29.2,1016.7,99,338,7.0,1.3,10063.7
52787,20240705143800,24.6,1026.3,60,98,12.9,0.9,10090.5
52797,20240705143800,6.4,1011.6,51,144,10.4,0.7,10178.5
52884,20240705143800,0.8,1022.6,49,10,1.4,1.2,10048.8
52895,20240705143800,1.1,1000.2,83,43,4.9,1.2,10320.2
52983,20240705143800,7.1,1002.2,19,350,9.2,1.2,10076.3
52984,20240705143800,22.2,1018.1,84,228,9.7,0.0,10082.5
52986,20240705143800,10.3,1007.0,56,311,14.1,1.3,10201.4
52996,20240705143800,10.8,1016.0,56,199,4.5,0.4,10037.6
53821,20240705143800,4.6,1023.8,17,18,8.7,1.2,10336.9
53915,20240705143800,27.9,1015.5,39,63,9.8,1.2,10471.1
53923,20240705143800,29.6,1018.3,54,269,8.5,0.2,10229.2
56074,20240705143800,2.8,1014.5,21,336,12.3,0.6,10019.2
56080,20240705143800,31.8,1003.8,75,186,14.8,0.3,10454.6
56093,20240705143800,13.5,1004.2,74,226,2.9,1.2,10451.5
56096,20240705143800,17.7,1022.0,55,83,1.8,0.6,10171.9
57014,20240705143800,10.3,1020.7,97,22,12.4,0.4,10065.6
57996,20240705143800,4.7,1004.2,3,167,8.2,0.9,10103.6
59072,20240705143800,3.0,1010.4,40,97,0.1,1.1,10265.0
59082,20240705143800,13.2,1002.9,68,149,0.0,0.4,10411.9
59087,20240705143800,22.0,1016.1,2,324,9.5,0.0,10066.8
59088,20240705143800,32.0,1024.3,84,189,3.3,0.7,10202.0
59096,20240705143800,11.5,1008.0,72,338,9.1,0.5,10443.1
59097,20240705143800,29.2,1023.8,30,264,14.0,0.5,10064.6
59107,20240705143800,14.0,1014.2,74,300,14.4,0.9,10020.2
59116,20240705143800,34.1,1022.5,40,323,7.5,0.3,10384.3
59117,20240705143800,5.8,1001.2,99,336,0.4,1.3,10059.9
59271,20240705143800,34.6,1011.3,32,210,14.9,1.3,10072.2
59278,20240705143800,33.9,1025.6,74,331,4.4,0.8,10303.2
59280,20240705143800,19.0,1019.9,51,111,4.4,0.2,10449.2
59287,20240705143800,22.1,1019.1,25,220,8.5,0.2,10254.2
59289,20240705143800,4.0,1023.5,63,178,5.3,1.1,10157.3
59293,20240705143800,15.2,1005.3,44,63,12.5,0.8,10316.6
59294,20240705143800,6.9,1004.9,83,311,8.5,1.0,10469.5
59298,20240705143800,27.9,1010.8,70,323,8.2,0.5,10033.0
59303,20240705143800,6.9,1000.4,60,91,8.4,0.1,10155.3
59304,20240705143800,34.0,1002.3,73,204,6.7,0.9,10483.4
59306,20240705143800,29.4,1015.6,51,255,5.2,0.0,10133.7
59310,20240705143800,13.8,1014.6,43,199,1.7,0.6,10489.0
59316,20240705143800,30.1,1005.2,23,250,6.7,0.4,10095.7
59317,20240705143800,10.1,1023.0,38,273,12.6,0.5,10070.6
59324,20240705143800,9.5,1023.6,58,39,11.9,0.8,10195.0
59456,20240705143800,12.1,1017.2,97,31,6.3,0.8,10252.9
59462,20240705143800,3.2,1021.1,83,283,0.4,0.3,10228.0
59478,20240705143800,22.3,1008.2,42,334,14.5,0.7,10009.5
59485,20240705143800,7.1,1013.5,27,246,7.6,0.0,10183.1
59488,20240705143800,14.5,1026.4,10,96,0.3,0.7,10188.4
59493,20240705143800,26.7,1022.7,29,79,11.4,0.8,10185.7
59501,20240705143800,7.0,1007.5,19,53,10.5,0.5,10294.7
59658,20240705143800,20.0,1009.3,38,303,13.3,0.9,10334.0
59663,20240705143800,20.9,1006.1,90,186,10.8,1.3,10113.6
59664,20240705143800,21.1,1003.2,13,200,14.9,1.0,10068.5
59673,20240705143800,26.5,1002.3,66,297,12.6,1.2,10269.6
59754,20240705143800,13.1,1002.8,45,1,13.3,1.3,10024.5
57947,20240705143800,31.7,1004.4,81,108,2.0,0.7,10424.9
57957,20240705143800,33.0,1001.4,52,262,5.8,1.3,10480.9
57958,20240705143800,20.9,1008.5,35,245,12.3,0.1,10494.0
59021,20240705143800,10.1,1025.7,59,112,11.2,1.5,10069.9
59023,20240705143800,24.6,1016.3,74,355,12.9,1.4,10495.5
59027,20240705143800,30.2,1021.3,12,142,11.7,0.0,10042.0
59037,20240705143800,7.7,1008.9,25,37,14.6,0.1,10163.3
59046,20240705143800,7.2,1018.9,77,173,5.6,0.5,10118.6
59058,20240705143800,32.1,1023.7,85,107,6.1,0.1,10366.1
59065,20240705143800,19.2,1015.3,76,264,7.9,1.2,10222.2
59209,20240705143800,14.8,1025.4,11,56,6.6,0.6,10013.6
59211,20240705143800,16.2,1003.2,58,324,14.1,0.7,10055.5
59218,20240705143800,29.7,1000.3,71,298,10.7,0.7,10368.8
59228,20240705143800,21.8,1014.4,50,111,0.0,0.1,10177.7
59242,20240705143800,32.9,1012.0,3,267,12.1,1.0,10038.7
59254,20240705143800,8.7,1014.9,86,122,0.6,1.5,10173.9
59265,20240705143800,19.7,1019.6,76,7,4.6,0.0,10069.6
59417,20240705143800,25.3,1005.4,82,224,9.0,0.2,10486.3
59431,20240705143800,29.0,1011.8,23,221,5.0,1.3,10364.0
59446,20240705143800,22.2,1013.9,64,261,11.3,0.5,10283.7
59453,20240705143800,32.0,1013.5,88,259,9.3,1.4,10121.1
59626,20240705143800,13.9,1024.8,33,53,1.9,1.1,10497.2
59631,20240705143800,10.9,1022.6,73,200,0.5,1.0,10147.5
59632,20240705143800,10.7,1022.4,81,219,9.8,0.3,10494.6
59644,20240705143800,6.4,1016.9,12,294,14.6,0.6,10346.4
59647,20240705143800,9.0,1009.3,62,79,12.6,0.8,10254.5
56691,20240705143800,24.7,1017.9,75,186,12.0,0.5,10149.1
56693,20240705143800,2.7,1022.1,24,315,7.5,1.4,10180.7
56792,20240705143800,32.6,1019.3,42,340,5.9,0.0,10317.0
56793,20240705143800,25.6,1022.2,67,318,4.5,0.7,10355.1
57606,20240705143800,2.3,1014.1,75,330,11.2,1.1,10422.5
57614,20240705143800,3.3,1002.5,28,252,14.3,0.7,10294.6
57625,20240705143800,32.0,1005.3,16,166,7.3,1.3,10007.7
57647,20240705143800,13.3,1010.0,49,279,13.0,0.8,10123.1
57707,20240705143800,12.5,1025.1,24,151,11.5,1.2,10391.3
57710,20240705143800,27.7,1024.2,60,100,6.7,0.6,10454.1
57712,20240705143800,6.0,1024.2,62,202,3.7,0.6,10333.9
57718,20240705143800,1.1,1009.9,85,124,11.1,0.8,10419.3
57722,20240705143800,19.3,1008.8,26,229,12.9,0.2,10462.6
57729,20240705143800,29.4,1024.2,83,352,13.9,0.4,10486.3
57731,20240705143800,15.8,1016.4,99,250,4.1,1.4,10237.2
57741,20240705143800,27.9,1024.0,38,190,3.6,0.9,10272.4
57803,20240705143800,14.8,1009.8,84,223,6.3,1.3,10053.6
57805,20240705143800,19.4,1008.6,74,271,11.0,0.6,10056.7
57806,20240705143800,25.1,1010.3,29,109,1.2,0.1,10164.3
57816,20240705143800,10.5,1009.8,51,214,6.5,0.9,10391.5
57825,20240705143800,15.2,1011.0,96,62,5.5,0.3,10209.4
57827,20240705143800,31.8,1020.6,32,85,2.8,0.2,10239.0
57832,20240705143800,3.8,1010.8,59,252,0.8,0.6,10317.2
57839,20240705143800,22.0,1009.2,12,58,13.0,0.5,10110.6
57840,20240705143800,24.8,1012.6,38,350,5.7,0.3,10428.3
57902,20240705143800,6.2,1022.0,55,73,8.3,1.1,10174.3
57906,20240705143800,31.1,1020.0,55,302,3.8,0.5,10294.8
57907,20240705143800,29.9,1016.2,74,359,14.5,1.2,10304.8
57910,20240705143800,7.7,1019.4,66,35,3.8,1.5,10190.1
57912,20240705143800,29.5,1021.7,82,349,0.9,0.7,10435.0
57916,20240705143800,29.3,1003.1,88,256,5.6,1.4,10440.5
57922,20240705143800,34.7,1001.0,1,336,4.3,1.2,10194.4
57926,20240705143800,18.8,1007.9,98,147,8.6,1.1,10479.4
57932,20240705143800,17.4,1023.6,73,211,5.0,1.4,10159.9
59758,20240705143800,16.0,1013.9,7,295,3.7,1.1,10117.9
59838,20240705143800,19.4,1025.6,66,31,6.1,0.6,10028.3
59845,20240705143800,0.6,1007.4,83,254,1.9,1.5,10193.3
59849,20240705143800,10.7,1003.7,37,71,3.8,0.1,10324.6
59855,20240705143800,28.9,1005.7,67,351,12.8,0.9,10116.0
59948,20240705143800,11.6,1009.2,55,260,1.5,1.1,10376.5
59954,20240705143800,12.8,1024.3,89,345,1.2,0.0,10471.3
59981,20240705143800,13.1,1015.3,24,308,12.0,1.0,10393.5
53399,20240705143800,1.1,1008.1,35,112,2.3,0.8,10185.2
53593,20240705143800,5.2,1009.2,60,100,6.4,0.2,10225.0
53698,20240705143800,28.1,1024.2,61,290,6.0,0.5,10214.4
53798,20240705143800,27.2,1007.1,70,276,13.9,0.4,10297.0
54308,20240705143800,6.2,1018.3,5,103,1.4,0.9,10135.9
54311,20240705143800,19.0,1002.7,7,54,3.7,1.1,10166.6
54401,20240705143800,5.1,1022.4,71,143,1.3,0.5,10043.1
54405,20240705143800,7.3,1010.9,98,48,7.5,1.4,10265.6
54423,20240705143800,6.7,1020.2,45,309,7.3,0.8,10347.3
54429,20240705143800,13.7,1001.2,35,169,3.1,0.9,10222.1
54436,20240705143800,31.8,1006.8,30,80,3.7,1.1,10386.0
54449,20240705143800,15.1,1001.4,66,176,1.8,1.2,10360.0
54518,20240705143800,34.4,1017.5,14,143,10.5,0.9,10249.2
54534,20240705143800,32.8,1007.5,75,257,8.7,1.1,10204.4
54535,20240705143800,21.9,1018.9,71,157,10.4,1.2,10308.2
54539,20240705143800,9.3,1008.7,71,206,1.2,1.2,10241.7
54602,20240705143800,33.0,1021.5,69,356,12.3,0.4,10362.8
54606,20240705143800,23.0,1017.2,78,278,9.4,0.7,10371.3
54618,20240705143800,23.2,1025.9,92,233,1.0,0.5,10129.1
54624,20240705143800,6.4,1000.6,13,8,10.8,0.0,10184.6
54705,20240705143800,7.0,1000.6,72,323,0.1,0.5,10382.9
53898,20240705143800,17.6,1010.1,61,336,5.0,1.0,10444.3
53986,20240705143800,29.4,1008.3,98,318,10.4,0.0,10032.1
57051,20240705143800,1.5,1016.9,71,161,8.2,1.0,10492.4
57067,20240705143800,14.1,1005.7,93,303,4.3,1.3,10012.9
57071,20240705143800,14.7,1016.5,81,325,3.1,1.3,10146.7
57077,20240705143800,8.3,1004.0,75,278,6.5,0.2,10239.1
57083,20240705143800,12.0,1004.7,18,97,3.6,0.2,10476.7
57084,20240705143800,27.1,1004.7,72,54,10.4,0.4,10310.8
57089,20240705143800,10.0,1020.3,3,139,4.4,0.2,10186.2
57091,20240705143800,17.7,1008.7,37,321,14.4,0.3,10381.9
57156,20240705143800,6.2,1024.2,96,214,7.4,1.5,10119.0
57178,20240705143800,21.3,1001.8,98,184,6.5,1.3,10440.5
57181,20240705143800,22.2,1005.9,40,242,4.3,1.1,10268.0
57193,20240705143800,23.9,1008.1,57,326,14.0,1.2,10176.6
57285,20240705143800,33.7,1017.1,85,299,12.8,0.2,10081.9
57290,20240705143800,30.5,1003.8,100,118,2.9,0.1,10064.7
57297,20240705143800,19.4,1011.1,31,196,1.0,0.7,10350.8
58005,20240705143800,5.5,1025.5,58,34,12.8,0.1,10267.7
58111,20240705143800,17.1,1006.0,86,328,9.8,0.7,10348.6
58208,20240705143800,12.8,1016.6,24,293,4.6,1.2,10125.4
50136,20240705143800,27.5,1022.4,6,110,10.2,0.5,10203.5
50246,20240705143800,11.3,1021.1,10,8,9.6,1.2,10400.7
50247,20240705143800,32.6,1023.8,71,357,9.0,0.4,10097.6
50349,20240705143800,13.8,1009.9,69,279,1.0,0.4,10417.8
50353,20240705143800,30.7,1001.3,53,124,11.0,0.9,10187.9
50442,20240705143800,31.2,1009.3,61,47,11.4,0.6,10495.6
50468,20240705143800,31.2,1007.1,11,148,14.2,1.5,10211.2
50557,20240705143800,23.2,1000.4,77,233,4.1,0.8,10080.7
50564,20240705143800,10.1,1006.3,90,250,2.9,1.2,10036.7
50656,20240705143800,19.1,1010.8,95,125,14.1,0.6,10013.1
50658,20240705143800,5.7,1015.8,28,29,10.7,0.8,10183.1
50674,20240705143800,25.1,1008.1,31,225,0.0,1.1,10070.5
50739,20240705143800,24.1,1005.5,90,325,12.5,1.5,10321.3
50742,20240705143800,5.4,1007.7,49,247,7.5,0.8,10308.2
50745,20240705143800,31.8,1019.3,90,335,8.9,1.5,10017.6
50756,20240705143800,9.8,1021.1,72,129,1.2,0.1,10027.9
50758,20240705143800,11.4,1018.5,26,218,10.5,1.5,10197.7
50774,20240705143800,3.1,1003.4,40,227,1.2,1.3,10244.1
50778,20240705143800,8.7,1011.7,11,146,3.7,1.0,10430.1
50788,20240705143800,32.8,1013.3,1,216,7.6,1.2,10074.8
50844,20240705143800,23.8,1016.2,56,54,10.0,0.1,10195.2
50853,20240705143800,10.7,1005.2,16,248,1.7,0.6,10363.0
50854,20240705143800,22.9,1009.4,42,228,7.8,0.7,10149.1
50862,20240705143800,6.5,1022.7,26,226,14.2,1.4,10269.5
50873,20240705143800,11.8,1010.4,63,328,8.1,0.8,10332.8
50877,20240705143800,8.1,1019.2,73,259,4.1,1.4,10436.3
50888,20240705143800,26.0,1011.6,90,49,12.5,1.4,10126.6
50950,20240705143800,15.5,1003.0,92,123,2.4,1.2,10491.5
50953,20240705143800,1.6,1006.2,28,106,7.8,1.1,10349.1
50955,20240705143800,26.2,1005.1,10,205,9.0,0.8,10229.4
50963,20240705143800,13.2,1018.8,74,302,5.7,0.3,10412.4
50968,20240705143800,33.4,1005.1,11,130,14.1,0.2,10189.1
50973,20240705143800,26.6,1006.8,77,294,12.5,0.9,10020.6
50978,20240705143800,15.6,1001.8,73,138,3.4,1.2,10055.6
50983,20240705143800,17.7,1008.0,97,339,4.1,1.2,10460.5
54094,20240705143800,34.8,1024.5,12,272,0.1,1.5,10387.4
54096,20240705143800,14.5,1004.1,31,23,0.1,0.9,10075.5
57251,20240705143800,12.6,1011.6,72,344,7.6,1.0,10216.8
57256,20240705143800,1.2,1024.6,84,69,2.7,1.0,10159.3
57259,20240705143800,2.0,1009.1,33,300,8.3,0.3,10230.4
57265,20240705143800,33.5,1002.2,79,272,14.3,0.6,10056.2
57278,20240705143800,14.6,1008.4,0,232,14.7,1.1,10071.6
57279,20240705143800,2.3,1013.5,44,355,7.1,0.5,10374.0
57355,20240705143800,20.0,1013.2,97,52,3.5,1.1,10450.7
57358,20240705143800,26.9,1020.8,87,354,10.0,1.2,10288.5
57359,20240705143800,4.5,1013.0,86,101,14.6,0.5,10493.9
57363,20240705143800,4.3,1011.2,26,88,9.7,0.2,10294.6
57378,20240705143800,22.1,1024.7,27,191,11.7,1.4,10480.7
57381,20240705143800,5.2,1013.5,69,31,1.3,0.9,10225.8
57395,20240705143800,11.5,1013.4,29,130,7.2,0.4,10285.1
57399,20240705143800,7.0,1009.6,8,144,7.0,0.3,10151.0
57439,20240705143800,7.0,1021.8,45,81,0.2,0.9,10171.3
57445,20240705143800,31.9,1022.2,67,264,12.2,0.9,10397.4
57447,20240705143800,28.7,1018.0,3,254,6.2,1.2,10172.6
57458,20240705143800,13.6,1016.3,65,66,1.9,0.3,10480.3
57461,20240705143800,9.1,1007.4,94,301,11.9,0.7,10228.4
57476,20240705143800,32.2,1013.9,38,83,10.1,1.1,10080.9
57482,20240705143800,2.5,1003.5,19,334,2.1,0.4,10392.1
57483,20240705143800,13.5,1023.9,18,111,7.7,1.1,10172.8
57493,20240705143800,29.8,1023.9,61,290,7.9,1.5,10467.4
57494,20240705143800,10.0,1016.4,55,72,12.3,1.3,10252.0
57545,20240705143800,32.6,1020.1,3,243,3.7,0.2,10127.4
57573,20240705143800,21.0,1020.2,53,35,2.7,0.1,10168.0
57581,20240705143800,10.4,1014.5,90,133,2.5,1.5,10154.9
57583,20240705143800,15.6,1017.4,30,256,5.9,1.2,10461.1
57595,20240705143800,23.4,1001.6,19,181,8.8,1.2,10258.5
58402,20240705143800,7.7,1010.3,12,227,2.5,0.7,10369.8
58407,20240705143800,5.4,1024.1,16,141,3.3,0.3,10033.5
58500,20240705143800,15.8,1012.2,39,296,5.3,1.5,10344.6
57554,20240705143800,1.4,1013.1,21,91,14.7,0.7,10393.9
57562,20240705143800,33.7,1007.2,48,254,2.2,0.2,10384.2
57574,20240705143800,15.0,1015.4,26,84,4.7,0.7,10276.9
57584,20240705143800,3.0,1012.1,74,161,4.0,0.4,10468.5
57642,20240705143800,24.5,1006.4,67,70,12.0,0.4,10253.5
57649,20240705143800,16.9,1026.2,55,157,8.7,0.1,10478.0
57655,20240705143800,25.9,1011.1,25,329,12.2,1.2,10053.8
57662,20240705143800,27.1,1015.3,13,353,4.9,1.1,10199.1
57669,20240705143800,4.1,1013.6,100,76,1.5,0.6,10330.6
57671,20240705143800,23.7,1000.0,24,177,13.4,0.4,10331.9
57673,20240705143800,22.1,1024.8,16,31,7.6,0.6,10001.6
57679,20240705143800,4.8,1011.1,68,201,9.1,0.6,10464.3
57682,20240705143800,19.0,1014.8,64,3,12.4,0.1,10291.7
57687,20240705143800,19.2,1008.1,35,191,5.8,1.3,10065.9
57745,20240705143800,9.3,1014.2,77,54,12.0,0.0,10272.0
57749,20240705143800,4.6,1000.3,60,146,9.1,0.4,10369.5
57752,20240705143800,28.2,1022.5,61,134,11.3,1.0,10352.1
57758,20240705143800,34.0,1024.8,23,144,1.7,1.1,10258.5
57761,20240705143800,32.5,1020.2,15,358,10.4,1.4,10408.6
57766,20240705143800,12.6,1001.2,28,292,6.3,0.8,10491.7
57774,20240705143800,25.6,1024.6,50,231,3.1,0.7,10298.4
57776,20240705143800,19.7,1013.7,45,7,4.3,0.8,10126.1
57779,20240705143800,11.0,1008.5,5,45,13.7,1.4,10186.3
57780,20240705143800,19.2,1026.1,92,128,5.5,0.3,10240.8
57841,20240705143800,31.8,1016.4,84,295,13.7,1.3,10266.8
57845,20240705143800,12.0,1020.9,91,267,3.1,0.2,10115.3
57853,20240705143800,32.4,1012.4,72,306,6.9,0.8,10335.3
57857,20240705143800,10.9,1018.8,8,351,6.1,1.3,10019.8
57860,20240705143800,1.9,1004.2,21,167,5.8,0.0,10182.2
57866,20240705143800,14.5,1019.1,80,86,1.7,0.0,10457.4
57872,20240705143800,15.0,1000.1,76,25,4.3,1.3,10048.5
57874,20240705143800,21.4,1003.0,22,123,9.6,1.5,10408.1
57889,20240705143800,5.7,1022.9,52,86,9.9,1.4,10085.2
57965,20240705143800,5.7,1024.4,20,263,2.7,0.9,10263.0
57972,20240705143800,24.6,1007.8,36,107,1.1,1.0,10149.8
57974,20240705143800,15.4,1012.6,12,91,5.3,1.1,10134.9
50936,20240705143800,34.9,1017.3,7,209,14.3,0.3,10490.4
50945,20240705143800,34.2,1005.9,8,181,3.6,0.2,10311.4
50948,20240705143800,11.5,1006.3,37,32,3.6,0.0,10470.6
50949,20240705143800,9.7,1010.0,95,64,14.8,1.4,10248.4
54041,20240705143800,25.4,1009.6,47,313,10.0,1.0,10454.0
54049,20240705143800,19.5,1021.8,82,199,11.3,1.5,10275.9
54063,20240705143800,0.1,1026.0,14,106,5.0,1.0,10292.9
54064,20240705143800,28.6,1019.8,64,216,9.1,0.4,10090.4
54142,20240705143800,4.1,1016.8,67,327,0.4,0.4,10105.0
54157,20240705143800,25.6,1017.6,86,83,1.6,1.3,10021.0
54161,20240705143800,27.9,1015.1,61,210,12.8,0.0,10354.3
54165,20240705143800,7.9,1001.3,92,347,1.9,0.5,10397.7
54171,20240705143800,6.2,1024.1,72,25,0.4,0.6,10173.0
54181,20240705143800,16.1,1007.2,13,217,0.0,1.3,10258.5
54186,20240705143800,6.6,1020.2,71,138,12.8,0.6,10310.9
54195,20240705143800,0.8,1025.8,85,217,14.9,0.9,10230.2
54260,20240705143800,31.8,1021.9,74,112,3.5,1.2,10247.1
54263,20240705143800,4.0,1012.5,57,213,12.9,0.4,10101.9
54266,20240705143800,32.9,1004.2,49,318,7.1,1.1,10242.4
54273,20240705143800,34.9,1010.2,74,267,0.8,1.4,10435.0
54276,20240705143800,10.7,1004.9,22,167,5.5,0.2,10036.0
54284,20240705143800,29.0,1016.0,73,32,9.1,1.1,10219.0
54285,20240705143800,17.0,1005.2,50,342,11.1,1.5,10387.0
54286,20240705143800,13.2,1015.0,14,163,4.0,0.0,10164.4
54292,20240705143800,4.8,1005.2,50,77,10.1,0.6,10303.1
54363,20240705143800,20.8,1018.3,68,231,3.1,1.1,10137.6
54374,20240705143800,22.2,1003.2,75,94,7.2,0.9,10150.2
54377,20240705143800,8.3,1009.0,53,118,6.3,0.4,10345.5
54386,20240705143800,15.3,1003.6,14,83,5.5,0.4,10475.1
58026,20240705143800,15.9,1004.0,42,27,8.9,0.7,10372.6
58027,20240705143800,12.2,1002.4,20,234,1.9,0.7,10256.7
58038,20240705143800,9.1,1017.5,63,86,5.2,0.5,10207.3
58040,20240705143800,31.5,1002.1,74,90,10.9,1.4,10004.8
58047,20240705143800,21.4,1023.2,22,283,0.9,0.9,10308.0
58130,20240705143800,0.0,1022.6,6,322,6.1,1.1,10282.5
58135,20240705143800,8.0,1017.2,34,43,0.4,1.0,10237.3
58138,20240705143800,10.9,1004.4,66,254,7.7,0.4,10280.0
58141,20240705143800,28.8,1018.9,26,283,6.3,1.2,10263.7
58143,20240705143800,27.3,1002.0,38,155,7.4,1.5,10406.0
58150,20240705143800,33.5,1018.0,14,117,9.5,1.5,10321.7
58158,20240705143800,0.1,1019.2,9,50,11.9,1.5,10273.2
58238,20240705143800,19.8,1013.7,70,307,6.2,0.0,10050.4
58241,20240705143800,7.7,1021.3,37,182,1.6,0.2,10145.4
58251,20240705143800,9.0,1006.7,70,337,2.7,1.0,10276.1
58252,20240705143800,32.4,1006.7,51,296,4.9,0.7,10359.8
58255,20240705143800,16.8,1025.1,6,199,8.8,0.5,10074.3
58259,20240705143800,30.2,1012.6,78,20,8.6,1.2,10407.3
58265,20240705143800,5.2,1004.7,100,244,4.1,1.2,10207.2
58343,20240705143800,32.1,1000.5,37,355,5.7,0.9,10105.3
58345,20240705143800,25.6,1013.2,32,177,8.8,0.1,10401.5
58354,20240705143800,2.6,1017.8,37,251,11.1,1.0,10042.1
58356,20240705143800,9.7,1019.7,52,180,8.7,0.6,10121.6
58358,20240705143800,7.8,1004.5,29,151,13.5,0.1,10180.7
57598,20240705143800,24.2,1013.5,53,231,6.2,1.2,10115.6
57696,20240705143800,20.0,1003.8,55,78,11.3,1.0,10038.0
57789,20240705143800,32.4,1014.4,64,241,0.8,0.2,10172.4
57793,20240705143800,19.5,1006.0,30,156,13.2,0.4,10310.3
57799,20240705143800,7.0,1007.1,31,62,5.8,0.5,10382.5
57894,20240705143800,32.0,1019.8,54,352,0.1,1.3,10396.6
57896,20240705143800,16.6,1015.7,52,30,9.1,0.9,10006.0
57993,20240705143800,10.2,1019.5,84,157,13.7,0.3,10288.7
58506,20240705143800,27.1,1015.2,91,41,7.1,0.3,10080.4
