站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59126,20240705143500,22.1,1005.9,59,15,1.0,1.2,10129.2
59133,20240705143500,1.1,1009.4,64,210,9.3,0.1,10162.4
59134,20240705143500,23.4,1013.1,89,113,11.4,0.9,10114.6
59321,20240705143500,32.8,1013.3,20,277,9.9,0.8,10466.4
52323,20240705143500,7.1,1020.6,0,182,12.0,0.4,10232.4
52418,20240705143500,3.0,1015.8,48,213,3.4,1.0,10487.6
52424,20240705143500,3.0,1000.9,52,134,9.0,1.3,10228.9
52436,20240705143500,25.6,1008.6,42,314,11.7,0.4,10196.0
52446,20240705143500,21.8,1018.9,71,19,5.6,0.8,10282.4
52447,20240705143500,2.8,1002.3,76,351,10.9,1.1,10359.4
52533,20240705143500,14.5,1018.3,51,105,6.2,0.7,10134.5
52546,20240705143500,25.4,1005.6,37,242,0.3,0.4,10087.5
52652,20240705143500,2.2,1019.6,30,20,13.0,1.0,10138.1
52661,20240705143500,33.8,1018.3,29,107,6.9,1.4,10277.4
52674,20240705143500,8.0,1012.2,47,155,9.7,0.3,10332.5
52679,20240705143500,10.9,1006.8,87,55,11.4,1.3,10153.7
52681,20240705143500,31.9,1022.4,45,281,5.5,0.3,10170.3
52787,20240705143500,18.7,1023.9,46,258,4.2,0.4,10284.3
52797,20240705143500,1.3,1010.1,47,243,6.6,1.3,10273.4
52884,20240705143500,26.3,1006.8,41,165,2.6,0.9,10321.7
52895,20240705143500,19.1,1008.1,17,250,1.5,0.5,10013.1
52983,20240705143500,2.2,1015.9,82,21,6.3,0.6,10442.2
52984,20240705143500,10.7,1000.2,94,351,12.1,1.1,10017.2
52986,20240705143500,8.7,1022.5,81,140,14.3,0.5,10138.0
52996,20240705143500,2.0,1010.8,49,93,10.6,1.2,10375.8
53821,20240705143500,17.1,1012.3,27,355,9.7,1.3,10051.5
53915,20240705143500,11.2,1010.1,12,121,5.3,1.3,10484.0
53923,20240705143500,27.4,1007.3,69,83,2.3,0.4,10183.8
56074,20240705143500,11.7,1023.1,61,119,0.6,1.5,10492.2
56080,20240705143500,31.3,1000.7,75,144,4.2,1.5,10089.0
56093,20240705143500,24.1,1009.6,55,283,9.7,0.5,10375.3
56096,20240705143500,5.2,1009.5,68,159,1.9,0.8,10164.6
57014,20240705143500,4.4,1007.7,95,351,14.8,1.2,10454.2
57996,20240705143500,15.5,1006.8,81,28,11.7,1.4,10165.5
59072,20240705143500,21.1,1011.8,5,342,7.1,0.5,10231.2
59082,20240705143500,17.0,1023.1,16,212,3.3,0.3,10148.7
59087,20240705143500,15.4,1020.2,76,109,12.1,0.8,10147.7
59088,20240705143500,2.0,1023.9,23,117,2.0,0.5,10259.4
59096,20240705143500,33.9,1005.5,87,341,0.0,0.6,10243.8
59097,20240705143500,27.3,1014.5,20,313,12.6,0.3,10461.9
59107,20240705143500,26.2,1015.9,95,196,4.1,0.7,10445.4
59116,20240705143500,11.2,1021.7,76,94,2.8,0.1,10021.5
59117,20240705143500,0.0,1004.9,28,260,7.2,1.0,10446.9
59271,20240705143500,27.4,1026.4,88,188,6.9,0.9,10354.3
59278,20240705143500,4.6,1013.0,76,310,6.4,1.3,10435.2
59280,20240705143500,30.7,1015.2,67,252,12.6,0.2,10343.1
59287,20240705143500,15.7,1004.2,13,157,3.1,0.2,10318.4
59289,20240705143500,30.5,1024.1,84,190,10.0,0.7,10428.1
59293,20240705143500,2.0,1001.6,77,298,1.7,0.3,10156.6
59294,20240705143500,3.3,1016.0,63,43,2.2,0.6,10003.1
59298,20240705143500,0.1,1005.4,40,138,9.1,0.7,10017.2
59303,20240705143500,17.5,1010.2,41,120,7.8,1.1,10438.7
59304,20240705143500,33.1,1012.4,49,3,1.1,0.0,10484.1
59306,20240705143500,22.8,1025.0,81,63,11.5,0.7,10227.2
59310,20240705143500,8.9,1021.4,99,112,9.0,0.3,10184.9
59316,20240705143500,8.2,1002.6,50,87,2.8,1.1,10479.2
59317,20240705143500,0.9,1012.1,5,142,10.1,1.4,10334.0
59324,20240705143500,31.4,1023.5,90,124,14.7,0.3,10198.1
59456,20240705143500,11.2,1008.3,36,84,5.2,1.5,10044.5
59462,20240705143500,29.5,1023.6,30,17,8.3,0.1,10441.6
59478,20240705143500,26.1,1001.4,60,52,0.0,1.3,10284.6
59485,20240705143500,20.3,1016.3,27,287,2.0,0.1,10241.6
59488,20240705143500,6.8,1013.3,31,32,14.7,1.3,10131.3
59493,20240705143500,5.1,1015.9,13,206,11.3,0.8,10448.7
59501,20240705143500,29.6,1004.1,56,269,5.5,0.7,10382.3
59658,20240705143500,15.7,1020.3,13,283,13.6,0.8,10039.3
59663,20240705143500,5.9,1000.6,86,167,10.0,1.3,10299.5
59664,20240705143500,9.9,1020.9,91,100,3.0,1.3,10050.6
59673,20240705143500,9.5,1005.7,32,241,1.8,0.2,10304.4
59754,20240705143500,27.5,1026.4,24,322,9.7,1.3,10008.6
57947,20240705143500,28.6,1011.8,0,345,13.7,0.6,10102.0
57957,20240705143500,18.7,1011.8,23,18,4.9,1.1,10008.6
57958,20240705143500,23.1,1017.6,82,177,3.3,1.2,10046.1
59021,20240705143500,0.3,1010.2,33,318,8.3,0.2,10093.6
59023,20240705143500,13.0,1002.1,46,218,3.9,1.4,10231.9
59027,20240705143500,22.6,1014.4,43,105,0.9,0.3,10386.8
59037,20240705143500,5.8,1015.3,86,152,2.5,0.3,10278.3
59046,20240705143500,11.0,1025.9,26,304,5.3,0.5,10476.3
59058,20240705143500,8.6,1024.5,21,9,12.3,1.4,10006.8
59065,20240705143500,11.5,1008.3,60,1,2.5,0.2,10465.3
59209,20240705143500,3.6,1009.4,83,77,7.8,0.8,10239.8
59211,20240705143500,0.5,1006.3,22,175,9.9,0.1,10326.9
59218,20240705143500,25.3,1025.6,54,341,14.4,0.5,10333.6
59228,20240705143500,21.7,1005.3,2,242,6.4,0.9,10027.2
59242,20240705143500,34.1,1012.9,16,137,7.1,0.5,10019.6
59254,20240705143500,14.9,1009.1,23,56,11.4,0.1,10100.5
59265,20240705143500,16.5,1023.0,68,350,9.3,1.3,10301.7
59417,20240705143500,8.7,1000.4,51,85,12.0,0.4,10051.1
59431,20240705143500,3.4,1021.3,84,295,8.3,1.0,10405.0
59446,20240705143500,10.4,1016.1,88,175,7.2,0.2,10228.7
59453,20240705143500,18.8,1005.8,90,293,4.5,1.3,10283.7
59626,20240705143500,28.8,1007.0,15,136,8.5,1.0,10325.2
59631,20240705143500,0.5,1002.1,46,201,7.4,0.8,10203.5
59632,20240705143500,25.9,1005.7,49,55,10.0,0.7,10058.8
59644,20240705143500,12.2,1011.7,72,312,11.2,1.2,10338.2
59647,20240705143500,30.9,1011.1,51,197,8.2,1.0,10410.5
56691,20240705143500,1.9,1004.1,80,116,3.9,0.7,10285.5
56693,20240705143500,6.6,1006.8,64,165,1.7,1.3,10347.1
56792,20240705143500,16.8,1003.0,2,132,4.7,0.1,10389.5
56793,20240705143500,1.1,1023.8,14,90,8.6,0.5,10340.5
57606,20240705143500,11.8,1002.6,96,139,4.9,0.7,10372.6
57614,20240705143500,4.1,1004.5,64,7,6.5,0.9,10468.2
57625,20240705143500,3.3,1001.6,11,171,12.6,0.5,10277.8
57647,20240705143500,7.5,1013.1,32,248,12.1,0.7,10186.9
57707,20240705143500,10.7,1013.9,15,76,4.7,0.6,10489.5
57710,20240705143500,24.7,1005.2,93,350,2.4,1.1,10214.5
57712,20240705143500,4.0,1004.1,39,225,0.4,1.1,10083.1
57718,20240705143500,3.2,1023.9,74,219,5.2,0.8,10104.1
57722,20240705143500,2.3,1015.6,44,290,9.6,0.6,10387.0
57729,20240705143500,29.5,1000.5,76,134,4.9,0.5,10441.7
57731,20240705143500,7.3,1019.7,39,305,10.5,0.3,10123.2
57741,20240705143500,26.1,1025.1,48,185,8.0,1.0,10292.1
57803,20240705143500,33.4,1000.8,19,117,11.9,1.2,10371.6
57805,20240705143500,6.5,1018.3,6,133,6.8,1.2,10236.1
57806,20240705143500,21.9,1018.9,51,234,5.3,0.1,10068.7
57816,20240705143500,31.1,1005.0,47,72,1.8,0.5,10102.0
57825,20240705143500,5.0,1026.2,26,124,13.5,0.6,10011.8
57827,20240705143500,0.4,1021.9,82,312,4.7,0.7,10163.6
57832,20240705143500,11.7,1021.7,42,216,7.6,0.8,10177.4
57839,20240705143500,33.1,1004.4,70,332,0.4,0.5,10234.6
57840,20240705143500,12.5,1012.5,99,105,13.7,0.5,10157.1
57902,20240705143500,2.2,1020.8,40,69,13.8,0.8,10291.3
57906,20240705143500,33.7,1004.7,17,225,5.4,0.2,10360.1
57907,20240705143500,33.2,1016.9,31,116,13.3,0.3,10083.5
57910,20240705143500,8.9,1007.7,66,84,3.9,0.4,10458.2
57912,20240705143500,12.9,1006.4,79,343,6.9,0.3,10477.7
57916,20240705143500,20.7,1012.1,61,47,4.5,0.3,10451.8
57922,20240705143500,0.2,1025.9,83,116,2.3,0.6,10486.1
57926,20240705143500,20.6,1001.0,62,225,11.4,0.6,10462.5
57932,20240705143500,20.4,1000.1,39,323,12.7,0.0,10349.9
59758,20240705143500,4.6,1010.9,10,126,4.7,0.0,10107.3
59838,20240705143500,14.3,1019.3,66,65,8.4,1.4,10279.4
59845,20240705143500,10.7,1019.0,13,105,2.8,0.7,10356.5
59849,20240705143500,34.2,1016.0,37,78,8.8,1.2,10102.8
59855,20240705143500,16.5,1004.7,38,104,9.4,0.3,10011.0
59948,20240705143500,14.1,1012.9,4,354,2.9,0.0,10212.4
59954,20240705143500,6.3,1021.8,49,92,6.9,1.5,10079.5
59981,20240705143500,19.9,1004.1,55,321,3.3,0.0,10210.1
53399,20240705143500,27.4,1025.7,26,209,4.1,0.5,10282.8
53593,20240705143500,23.5,1002.3,97,329,14.0,0.2,10138.8
53698,20240705143500,22.1,1021.2,60,237,12.1,0.8,10379.7
53798,20240705143500,4.2,1017.6,29,61,10.7,0.7,10244.4
54308,20240705143500,14.2,1003.6,29,156,3.8,0.0,10394.9
54311,20240705143500,3.2,1001.5,55,207,13.6,1.5,10326.3
54401,20240705143500,32.8,1022.3,99,69,2.8,1.1,10225.6
54405,20240705143500,5.1,1010.6,49,113,13.2,0.3,10245.8
54423,20240705143500,34.1,1022.2,27,55,8.3,0.3,10166.7
54429,20240705143500,17.4,1004.7,100,276,14.4,0.1,10150.1
54436,20240705143500,23.2,1014.3,20,120,1.4,0.0,10446.5
54449,20240705143500,29.2,1019.7,55,3,7.0,0.4,10125.4
54518,20240705143500,5.2,1001.7,35,95,14.9,0.6,10437.1
54534,20240705143500,28.5,1013.0,25,249,4.4,0.4,10266.5
54535,20240705143500,8.9,1014.9,42,11,9.4,0.4,10370.0
54539,20240705143500,5.8,1014.4,96,262,0.3,1.0,10495.7
54602,20240705143500,2.3,1023.8,76,237,9.2,1.5,10079.1
54606,20240705143500,34.2,1010.1,96,339,0.3,0.5,10410.4
54618,20240705143500,24.8,1006.6,13,177,6.2,0.9,10179.7
54624,20240705143500,20.8,1025.3,88,159,12.2,0.2,10094.6
54705,20240705143500,32.8,1026.4,14,71,13.4,0.4,10406.8
53898,20240705143500,2.6,1002.7,86,18,7.0,0.4,10254.2
53986,20240705143500,2.3,1019.3,28,181,13.6,1.0,10376.4
57051,20240705143500,30.0,1000.1,7,338,11.6,1.1,10330.2
57067,20240705143500,13.8,1009.7,99,326,5.1,1.4,10493.8
57071,20240705143500,33.5,1026.0,77,321,13.4,0.4,10217.7
57077,20240705143500,25.4,1013.8,70,90,11.1,0.3,10181.7
57083,20240705143500,4.7,1002.4,56,227,6.5,0.9,10059.9
57084,20240705143500,3.1,1013.3,100,112,7.0,0.6,10459.4
57089,20240705143500,17.3,1016.4,79,148,2.6,1.5,10316.2
57091,20240705143500,26.1,1011.8,80,117,13.1,1.1,10456.3
57156,20240705143500,34.2,1000.5,47,31,13.0,1.3,10486.1
57178,20240705143500,34.7,1002.6,62,1,1.4,0.6,10017.1
57181,20240705143500,3.7,1019.2,100,10,7.8,1.2,10271.9
57193,20240705143500,5.7,1001.3,40,348,9.1,1.5,10453.4
57285,20240705143500,12.4,1017.0,35,148,0.3,0.0,10032.3
57290,20240705143500,13.5,1007.2,38,162,11.3,1.3,10015.8
57297,20240705143500,22.9,1018.2,73,226,1.0,0.4,10427.5
58005,20240705143500,4.0,1018.5,6,87,10.3,0.1,10331.6
58111,20240705143500,4.7,1001.4,30,191,13.4,0.6,10372.1
58208,20240705143500,28.7,1023.2,16,232,14.1,1.3,10422.1
50136,20240705143500,30.6,1006.1,13,275,14.3,1.1,10430.4
50246,20240705143500,20.5,1002.5,2,46,14.7,0.7,10389.2
50247,20240705143500,5.2,1019.8,36,69,12.2,1.4,10044.8
50349,20240705143500,15.8,1004.7,84,326,4.6,0.8,10020.2
50353,20240705143500,13.7,1017.3,64,43,7.9,0.8,10439.9
50442,20240705143500,17.5,1023.9,3,330,1.6,0.7,10368.0
50468,20240705143500,26.3,1011.4,28,307,8.2,1.5,10464.4
50557,20240705143500,30.6,1022.5,40,145,11.7,1.5,10073.6
50564,20240705143500,21.3,1017.7,59,200,0.3,1.5,10294.4
50656,20240705143500,33.4,1015.4,53,49,1.8,0.6,10305.1
50658,20240705143500,23.6,1018.0,81,181,14.2,1.0,10122.0
50674,20240705143500,27.4,1002.1,69,241,8.6,0.7,10140.7
50739,20240705143500,5.5,1011.2,78,58,2.2,1.4,10375.7
50742,20240705143500,7.5,1020.3,59,159,3.2,0.7,10439.8
50745,20240705143500,15.2,1018.6,28,330,4.8,0.1,10280.3
50756,20240705143500,4.0,1006.2,6,17,6.5,0.9,10012.1
50758,20240705143500,15.4,1007.3,21,219,2.7,0.5,10044.4
50774,20240705143500,14.9,1025.6,49,96,7.5,0.6,10327.8
50778,20240705143500,30.9,1019.7,73,164,13.0,1.4,10467.9
50788,20240705143500,22.8,1018.4,53,211,4.3,0.6,10295.6
50844,20240705143500,5.9,1004.6,63,13,9.4,1.0,10024.1
50853,20240705143500,2.4,1010.3,70,253,1.4,0.7,10057.2
50854,20240705143500,28.9,1023.0,78,1,4.2,1.5,10219.9
50862,20240705143500,12.2,1008.8,36,312,13.4,0.1,10434.6
50873,20240705143500,7.8,1002.2,96,9,3.9,0.5,10054.7
50877,20240705143500,13.5,1018.2,61,239,0.0,1.3,10014.6
50888,20240705143500,26.5,1021.3,59,276,11.5,0.1,10304.9
50950,20240705143500,5.7,1016.6,62,231,9.9,0.6,10309.7
50953,20240705143500,18.5,1010.8,32,185,9.1,0.2,10308.6
50955,20240705143500,28.2,1011.4,80,37,8.1,0.7,10339.5
50963,20240705143500,8.4,1000.0,70,119,10.8,0.5,10328.2
50968,20240705143500,7.5,1013.8,23,4,5.4,0.3,10083.8
50973,20240705143500,0.5,1006.5,95,100,9.9,0.5,10383.2
50978,20240705143500,4.2,1008.7,62,94,2.8,0.9,10470.4
50983,20240705143500,11.1,1018.0,40,85,8.0,1.0,10109.3
54094,20240705143500,14.0,1021.7,46,245,11.5,0.9,10006.4
54096,20240705143500,27.1,1000.0,38,126,4.8,0.6,10371.6
57251,20240705143500,34.7,1022.9,63,231,2.8,0.1,10127.0
57256,20240705143500,5.6,1020.0,63,299,7.0,0.1,10208.6
57259,20240705143500,25.2,1014.4,8,74,10.9,1.3,10091.1
57265,20240705143500,32.6,1014.1,39,228,14.9,0.4,10029.4
57278,20240705143500,24.7,1022.1,43,96,3.7,1.4,10378.9
57279,20240705143500,21.5,1003.1,29,143,1.6,0.4,10156.1
57355,20240705143500,3.9,1013.5,55,123,6.5,0.1,10254.7
57358,20240705143500,17.4,1001.1,6,292,7.5,0.6,10064.6
57359,20240705143500,22.4,1004.9,45,353,9.5,0.8,10369.5
57363,20240705143500,13.2,1018.9,14,279,4.5,1.2,10395.7
57378,20240705143500,1.3,1012.9,67,214,7.2,0.4,10205.1
57381,20240705143500,8.7,1014.9,8,3,8.6,0.5,10429.7
57395,20240705143500,6.3,1014.1,16,137,4.8,1.1,10108.1
57399,20240705143500,19.3,1024.5,6,208,5.4,1.1,10212.9
57439,20240705143500,10.1,1006.8,76,235,7.9,0.7,10098.1
57445,20240705143500,0.1,1023.1,73,100,0.1,1.1,10471.1
57447,20240705143500,23.9,1010.7,64,142,10.0,1.5,10303.1
57458,20240705143500,24.8,1023.4,43,254,4.9,0.4,10165.7
57461,20240705143500,5.4,1018.2,27,97,8.0,1.1,10470.4
57476,20240705143500,1.1,1000.7,13,243,13.4,0.9,10018.2
57482,20240705143500,3.7,1024.0,76,236,2.2,1.4,10407.2
57483,20240705143500,7.4,1019.1,51,173,0.5,0.2,10029.2
57493,20240705143500,30.6,1022.0,5,292,3.9,1.4,10111.3
57494,20240705143500,22.1,1020.1,71,352,4.0,0.8,10464.3
57545,20240705143500,32.6,1013.0,41,353,3.5,1.0,10031.1
57573,20240705143500,20.9,1022.1,43,223,11.7,0.0,10105.7
57581,20240705143500,32.2,1004.3,7,40,13.0,0.0,10498.0
57583,20240705143500,31.9,1016.9,10,160,2.5,0.5,10332.5
57595,20240705143500,6.7,1025.2,8,104,6.2,0.7,10446.2
58402,20240705143500,29.7,1014.6,33,348,13.7,0.6,10461.9
58407,20240705143500,20.4,1024.2,85,218,8.7,1.5,10079.0
58500,20240705143500,2.0,1021.7,69,71,12.3,1.1,10208.3
57554,20240705143500,29.8,1013.6,59,205,2.8,1.3,10066.1
57562,20240705143500,19.0,1025.4,91,149,10.2,1.4,10224.3
57574,20240705143500,29.0,1005.9,13,6,6.3,0.5,10382.0
57584,20240705143500,30.1,1014.3,94,23,3.2,1.2,10281.5
57642,20240705143500,25.5,1020.7,11,115,3.3,0.7,10124.3
57649,20240705143500,16.2,1006.9,99,92,0.0,1.3,10092.4
57655,20240705143500,25.2,1000.7,7,304,7.2,0.0,10005.3
57662,20240705143500,18.5,1015.3,85,8,1.4,1.2,10023.5
57669,20240705143500,19.8,1022.3,55,74,0.5,1.2,10441.4
57671,20240705143500,9.0,1024.2,78,204,12.3,1.3,10098.1
57673,20240705143500,27.5,1021.1,26,299,0.4,1.4,10099.8
57679,20240705143500,17.8,1005.8,28,233,6.8,1.1,10422.7
57682,20240705143500,3.2,1008.5,23,293,14.3,0.7,10104.0
57687,20240705143500,15.0,1008.0,2,20,0.2,0.3,10203.4
57745,20240705143500,22.7,1021.3,67,284,8.6,1.3,10466.9
57749,20240705143500,14.2,1023.0,2,30,13.8,1.4,10202.3
57752,20240705143500,15.9,1025.2,60,341,11.4,0.3,10233.6
57758,20240705143500,10.7,1011.8,97,157,2.3,0.6,10275.3
57761,20240705143500,7.7,1011.0,33,96,1.5,0.5,10393.8
57766,20240705143500,5.1,1007.7,19,244,11.7,1.5,10321.8
57774,20240705143500,25.6,1008.2,62,215,0.7,1.2,10184.7
57776,20240705143500,32.1,1024.7,24,79,5.5,0.8,10184.5
57779,20240705143500,18.0,1003.3,99,57,12.5,0.9,10073.0
57780,20240705143500,9.0,1011.2,68,212,10.4,0.8,10471.7
57841,20240705143500,27.2,1024.4,24,358,1.9,0.5,10428.8
57845,20240705143500,27.6,1006.1,1,27,5.5,0.0,10035.3
57853,20240705143500,26.2,1025.8,51,22,6.3,0.5,10450.5
57857,20240705143500,23.9,1020.9,50,231,14.1,0.5,10132.0
57860,20240705143500,14.6,1004.8,42,228,9.7,1.4,10495.2
57866,20240705143500,1.8,1024.7,98,134,8.0,0.0,10112.9
57872,20240705143500,28.6,1007.8,47,50,8.8,0.3,10362.3
57874,20240705143500,10.3,1017.3,24,32,10.4,0.1,10370.3
57889,20240705143500,29.5,1016.0,61,243,8.0,1.5,10358.8
57965,20240705143500,3.0,1024.0,89,308,1.4,0.0,10022.7
57972,20240705143500,24.4,1024.2,28,42,5.0,0.9,10378.4
57974,20240705143500,24.0,1003.0,0,213,6.0,0.6,10103.9
50936,20240705143500,16.4,1012.5,18,131,5.8,0.1,10180.3
50945,20240705143500,3.8,1000.2,4,308,6.7,0.8,10327.2
50948,20240705143500,33.3,1008.1,29,10,9.5,0.1,10101.9
50949,20240705143500,9.7,1009.9,54,207,6.9,1.5,10363.4
54041,20240705143500,18.1,1012.3,87,75,5.5,0.1,10498.3
54049,20240705143500,16.3,1020.8,52,222,13.3,1.2,10314.3
54063,20240705143500,20.0,1005.7,66,94,14.9,0.7,10419.1
54064,20240705143500,29.6,1026.2,100,74,11.9,0.6,10086.0
54142,20240705143500,8.8,1023.1,24,152,7.1,0.1,10384.5
54157,20240705143500,12.7,1025.1,77,180,6.7,0.8,10438.7
54161,20240705143500,30.0,1000.8,74,32,3.5,0.8,10273.7
54165,20240705143500,13.6,1011.8,26,53,1.0,0.3,10489.1
54171,20240705143500,33.1,1012.7,46,70,7.8,0.7,10250.0
54181,20240705143500,25.0,1018.8,89,179,2.7,0.4,10224.6
54186,20240705143500,29.6,1023.0,26,256,0.5,0.7,10388.6
54195,20240705143500,19.1,1003.7,15,209,14.5,1.3,10192.7
54260,20240705143500,15.8,1025.7,91,299,9.9,0.6,10205.3
54263,20240705143500,18.0,1008.9,57,290,13.9,0.9,10229.1
54266,20240705143500,21.6,1024.1,19,72,14.3,0.6,10115.1
54273,20240705143500,14.9,1019.4,76,190,11.7,0.0,10043.8
54276,20240705143500,11.2,1004.9,3,132,8.2,0.3,10147.3
54284,20240705143500,33.3,1008.6,96,223,1.0,0.9,10306.4
54285,20240705143500,25.0,1026.2,4,308,11.3,0.3,10219.1
54286,20240705143500,5.6,1019.2,22,315,11.7,1.4,10359.0
54292,20240705143500,8.4,1002.7,96,128,6.4,0.7,10393.3
54363,20240705143500,24.8,1001.5,41,41,11.2,1.4,10056.0
54374,20240705143500,27.4,1015.3,33,46,14.5,0.9,10169.1
54377,20240705143500,6.0,1006.2,83,57,13.1,0.5,10058.0
54386,20240705143500,34.8,1003.9,32,32,4.8,1.5,10104.7
58026,20240705143500,21.2,1012.8,21,152,2.8,0.3,10310.1
58027,20240705143500,9.2,1013.8,2,359,9.7,1.3,10247.3
58038,20240705143500,29.4,1001.2,14,147,8.6,0.8,10007.8
58040,20240705143500,26.8,1020.7,55,196,13.8,1.4,10449.0
58047,20240705143500,3.6,1015.7,70,291,1.5,1.2,10172.7
58130,20240705143500,34.6,1026.1,59,40,13.4,0.0,10332.2
58135,20240705143500,23.3,1020.9,82,60,8.6,0.5,10481.8
58138,20240705143500,7.5,1009.5,64,143,3.2,0.3,10395.7
58141,20240705143500,7.2,1002.5,23,10,5.9,1.4,10076.9
58143,20240705143500,12.5,1015.1,67,103,11.9,0.6,10317.7
58150,20240705143500,5.6,1023.8,71,19,8.7,0.4,10362.8
58158,20240705143500,12.5,1002.5,47,240,2.5,0.9,10056.3
58238,20240705143500,5.9,1015.2,35,241,7.7,1.1,10112.2
58241,20240705143500,3.6,1024.1,59,233,10.4,1.0,10431.8
58251,20240705143500,17.4,1023.8,100,200,6.8,1.5,10189.1
58252,20240705143500,15.5,1022.0,40,102,12.0,0.1,10174.2
58255,20240705143500,24.8,1014.8,52,247,6.0,0.9,10474.1
58259,20240705143500,18.7,1006.5,69,93,12.3,0.6,10289.6
58265,20240705143500,22.7,1004.2,16,233,0.2,0.7,10247.9
58343,20240705143500,2.0,1026.3,61,127,9.3,0.0,10178.1
58345,20240705143500,16.6,1016.4,93,74,12.2,1.1,10125.8
58354,20240705143500,23.2,1017.4,34,131,2.1,0.7,10395.8
58356,20240705143500,9.4,1005.4,82,244,2.3,0.7,10002.4
58358,20240705143500,7.7,1009.4,89,147,6.7,1.2,10256.4
57598,20240705143500,6.3,1011.3,51,269,1.9,0.4,10102.8
57696,20240705143500,29.2,1004.6,87,166,12.7,1.1,10306.1
57789,20240705143500,24.9,1003.1,61,173,13.2,0.3,10255.4
57793,20240705143500,25.7,1003.8,9,104,14.7,0.6,10114.6
57799,20240705143500,31.5,1003.0,33,30,0.0,1.3,10230.1
57894,20240705143500,11.9,1021.3,62,333,4.6,0.2,10176.4
57896,20240705143500,27.3,1003.9,88,352,9.8,0.9,10002.9
57993,20240705143500,28.2,1009.7,12,280,2.0,0.6,10303.4
58506,20240705143500,12.0,1009.1,84,247,7.8,0.9,10398.8
