站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59632,20240705143600,24.8,1007.4,16,102,8.5,0.0,10338.8
59644,20240705143600,1.0,1005.1,79,287,10.1,0.9,10329.9
59647,20240705143600,28.9,1014.8,83,348,14.9,0.9,10153.1
56691,20240705143600,12.9,1008.0,75,175,8.6,1.2,10430.3
56693,20240705143600,29.8,1004.3,75,278,4.9,1.3,10198.9
56792,20240705143600,23.7,1004.3,93,137,11.1,0.9,10150.7
56793,20240705143600,21.2,1003.0,93,251,0.1,1.2,10405.3
57606,20240705143600,15.0,1025.1,48,62,10.9,1.2,10058.3
57614,20240705143600,24.5,1000.8,28,255,1.8,1.0,10252.9
57625,20240705143600,31.8,1010.0,14,15,6.8,1.3,10365.0
57647,20240705143600,8.1,1020.4,23,53,0.5,0.0,10413.9
57707,20240705143600,20.8,1015.9,7,148,9.2,0.4,10155.2
57710,20240705143600,5.1,1010.1,74,149,3.9,0.5,10485.7
57712,20240705143600,30.8,1003.8,49,328,2.0,0.5,10035.5
57718,20240705143600,4.0,1022.6,18,71,1.5,1.5,10189.2
57722,20240705143600,22.2,1019.2,22,160,1.3,0.3,10301.9
57729,20240705143600,25.5,1015.9,76,277,5.0,0.7,10442.9
57731,20240705143600,24.0,1001.6,23,170,14.1,0.1,10205.3
57741,20240705143600,1.1,1003.3,31,331,0.9,0.8,10103.6
57803,20240705143600,12.7,1010.9,95,269,11.3,0.2,10247.4
57805,20240705143600,32.6,1003.9,99,44,6.8,1.0,10425.2
57806,20240705143600,16.9,1017.9,81,111,7.5,0.1,10175.2
57816,20240705143600,11.6,1017.6,67,249,10.5,1.2,10060.2
57825,20240705143600,1.6,1021.7,44,333,11.3,1.2,10376.6
57827,20240705143600,32.9,1018.1,51,7,11.5,1.2,10466.5
57832,20240705143600,23.4,1010.2,62,325,12.2,1.5,10127.7
57839,20240705143600,19.7,1014.0,16,286,10.1,0.0,10076.3
57840,20240705143600,5.8,1025.1,70,95,10.0,1.0,10382.4
57902,20240705143600,26.3,1023.2,31,102,4.3,0.0,10260.9
57906,20240705143600,5.9,1015.4,23,305,0.9,0.6,10136.6
57907,20240705143600,28.1,1003.5,88,80,11.2,1.5,10458.1
57910,20240705143600,11.6,1012.8,86,254,12.1,0.2,10033.4
57912,20240705143600,22.1,1007.0,36,134,4.9,0.9,10328.6
57916,20240705143600,4.5,1016.3,76,154,7.4,1.2,10412.9
57922,20240705143600,8.3,1014.4,90,4,7.2,0.3,10056.0
57926,20240705143600,33.6,1000.2,26,352,11.7,0.9,10156.7
57932,20240705143600,18.8,1009.8,56,159,2.6,1.4,10002.7
59758,20240705143600,7.7,1001.4,28,92,6.2,1.3,10103.0
59838,20240705143600,3.8,1010.4,46,122,14.0,1.0,10206.5
59845,20240705143600,1.4,1008.1,1,171,4.5,1.5,10132.4
59849,20240705143600,16.2,1007.7,6,100,13.8,1.5,10071.3
59855,20240705143600,16.6,1005.9,45,223,14.5,0.3,10445.7
59948,20240705143600,30.9,1011.8,52,88,2.9,0.4,10379.9
59954,20240705143600,26.9,1007.9,77,164,7.8,0.4,10221.9
59981,20240705143600,17.3,1006.6,45,308,10.5,0.5,10346.5
53399,20240705143600,14.3,1022.4,21,211,14.5,1.3,10300.4
53593,20240705143600,4.1,1017.4,93,62,3.9,0.1,10043.8
53698,20240705143600,21.8,1016.1,73,140,6.8,0.9,10196.4
53798,20240705143600,14.6,1019.0,39,171,1.6,0.9,10154.1
54308,20240705143600,7.1,1014.3,28,147,6.4,1.2,10346.6
54311,20240705143600,16.0,1017.8,42,43,10.7,0.8,10242.1
54401,20240705143600,4.9,1019.1,54,319,8.9,0.8,10485.7
54405,20240705143600,10.7,1009.4,79,235,10.4,1.0,10417.8
54423,20240705143600,7.2,1019.6,19,354,8.6,0.6,10079.9
54429,20240705143600,10.1,1018.2,74,121,5.5,0.5,10419.4
54436,20240705143600,1.5,1003.1,51,264,7.7,0.5,10244.6
54449,20240705143600,11.7,1007.3,79,354,13.7,1.4,10277.5
54518,20240705143600,24.4,1025.5,33,196,9.3,0.3,10168.2
54534,20240705143600,23.1,1016.3,19,172,3.0,0.7,10058.2
54535,20240705143600,33.6,1023.8,52,301,13.9,1.5,10443.6
54539,20240705143600,26.9,1002.5,87,128,3.8,0.7,10278.9
54602,20240705143600,2.8,1008.0,11,312,6.7,1.3,10085.0
54606,20240705143600,16.2,1023.0,78,315,4.5,1.4,10268.7
54618,20240705143600,27.5,1016.2,28,183,4.7,1.5,10352.4
54624,20240705143600,3.9,1005.1,60,148,9.6,1.4,10473.1
54705,20240705143600,18.7,1015.8,34,295,11.5,0.7,10299.5
53898,20240705143600,8.4,1006.9,8,198,6.9,0.6,10419.8
53986,20240705143600,11.4,1021.9,10,32,10.8,1.5,10307.7
57051,20240705143600,10.6,1009.6,67,215,11.2,1.3,10010.6
57067,20240705143600,16.1,1010.5,94,260,7.9,1.3,10214.2
57071,20240705143600,19.6,1015.2,33,31,8.7,0.5,10253.6
57077,20240705143600,20.8,1017.4,76,263,7.5,0.1,10200.8
57083,20240705143600,3.5,1008.5,73,263,13.3,0.2,10419.9
57084,20240705143600,9.8,1013.3,57,11,10.3,0.8,10234.7
57089,20240705143600,33.4,1005.9,95,121,3.8,1.2,10092.1
57091,20240705143600,7.5,1026.2,10,274,3.3,1.3,10360.1
57156,20240705143600,10.8,1012.1,29,306,1.3,0.6,10324.5
57178,20240705143600,19.9,1024.4,86,347,0.7,0.1,10167.3
57181,20240705143600,6.2,1007.6,52,217,14.2,1.5,10350.4
57193,20240705143600,3.0,1025.8,35,118,0.0,0.7,10275.9
57285,20240705143600,18.4,1012.8,22,224,7.7,0.9,10457.4
57290,20240705143600,24.2,1011.9,63,41,3.0,0.4,10127.7
57297,20240705143600,3.7,1006.4,12,230,6.5,0.7,10152.5
58005,20240705143600,5.9,1020.9,58,282,10.9,1.1,10299.8
58111,20240705143600,26.0,1022.4,72,16,2.5,0.9,10305.8
58208,20240705143600,0.4,1019.8,25,116,5.9,0.7,10082.2
50136,20240705143600,29.0,1005.9,99,307,1.8,1.3,10201.7
50246,20240705143600,3.6,1015.3,15,95,13.5,0.9,10017.3
50247,20240705143600,29.4,1010.9,10,226,5.1,0.9,10470.3
50349,20240705143600,17.8,1018.2,16,72,6.0,0.6,10410.4
50353,20240705143600,32.2,1024.7,90,232,12.6,1.3,10425.7
50442,20240705143600,24.4,1005.5,31,272,5.0,0.5,10012.9
50468,20240705143600,8.5,1001.8,27,310,4.7,0.3,10295.7
50557,20240705143600,10.0,1011.4,100,128,7.7,0.6,10412.7
50564,20240705143600,33.9,1020.3,13,241,11.5,0.7,10195.9
50656,20240705143600,24.3,1021.3,100,9,6.0,0.2,10323.4
50658,20240705143600,31.1,1023.3,25,326,0.6,1.1,10291.7
50674,20240705143600,5.6,1016.2,99,76,7.9,0.0,10070.9
50739,20240705143600,10.6,1009.6,88,277,1.6,0.2,10257.5
50742,20240705143600,28.1,1016.1,88,116,12.6,0.5,10254.0
50745,20240705143600,18.7,1000.2,34,58,9.1,0.1,10175.6
50756,20240705143600,4.9,1014.9,89,255,0.1,1.0,10457.2
50758,20240705143600,3.0,1004.2,51,48,10.0,1.4,10231.6
50774,20240705143600,1.6,1005.6,90,37,14.7,0.5,10461.5
50778,20240705143600,17.5,1005.5,49,302,14.2,0.6,10057.4
50788,20240705143600,28.5,1002.4,78,15,4.8,1.4,10319.0
50844,20240705143600,15.2,1010.2,52,54,3.4,1.1,10352.6
50853,20240705143600,28.4,1019.8,58,100,9.9,1.0,10202.8
50854,20240705143600,4.8,1003.8,94,23,14.8,0.8,10093.3
50862,20240705143600,19.1,1015.9,54,118,3.4,0.7,10407.9
50873,20240705143600,3.2,1004.6,86,34,13.3,0.6,10257.3
50877,20240705143600,21.9,1000.6,100,225,8.6,1.3,10054.8
50888,20240705143600,33.7,1011.3,57,205,7.6,0.0,10206.5
50950,20240705143600,7.7,1005.0,27,110,5.9,0.9,10383.1
50953,20240705143600,9.5,1001.3,13,288,12.0,1.4,10080.6
50955,20240705143600,25.5,1008.7,32,187,6.8,1.1,10144.7
50963,20240705143600,25.6,1018.0,38,113,1.3,0.0,10453.7
50968,20240705143600,19.2,1017.7,80,359,14.2,0.5,10458.8
50973,20240705143600,15.3,1023.3,94,159,6.7,0.3,10394.3
50978,20240705143600,13.9,1010.9,36,184,7.2,1.3,10325.7
50983,20240705143600,19.2,1012.7,40,279,5.3,1.0,10386.1
54094,20240705143600,21.8,1012.8,56,102,3.7,0.2,10338.9
54096,20240705143600,27.9,1005.3,37,95,6.2,0.4,10212.1
57251,20240705143600,18.1,1015.2,4,90,14.9,0.6,10225.5
57256,20240705143600,27.1,1004.8,27,83,10.6,1.4,10314.4
57259,20240705143600,16.1,1015.9,22,269,9.4,0.2,10157.2
57265,20240705143600,18.2,1011.9,67,243,6.9,0.4,10259.2
57278,20240705143600,33.3,1006.4,55,94,13.3,1.3,10137.5
57279,20240705143600,3.2,1013.1,4,15,10.9,0.1,10044.2
57355,20240705143600,31.7,1004.2,28,88,13.3,0.0,10461.3
57358,20240705143600,12.9,1005.2,98,103,13.8,0.3,10308.4
57359,20240705143600,30.8,1015.6,16,91,9.7,0.6,10106.0
57363,20240705143600,13.1,1016.3,84,175,8.9,1.3,10345.8
57378,20240705143600,10.1,1007.8,48,210,12.7,1.5,10137.3
57381,20240705143600,1.2,1008.1,61,142,5.8,0.3,10293.3
57395,20240705143600,9.7,1005.6,21,75,3.0,0.6,10085.4
57399,20240705143600,27.7,1024.4,24,140,10.7,0.3,10047.6
57439,20240705143600,4.9,1009.3,45,102,8.9,0.5,10462.0
57445,20240705143600,1.6,1025.2,98,49,5.0,1.2,10091.2
57447,20240705143600,5.9,1019.4,5,216,14.6,0.5,10028.9
57458,20240705143600,7.6,1020.8,60,25,1.7,0.2,10091.9
57461,20240705143600,22.6,1014.8,80,237,2.3,0.5,10104.1
57476,20240705143600,26.2,1020.5,16,89,6.4,0.7,10466.6
57482,20240705143600,26.5,1026.2,49,194,1.3,0.5,10200.4
57483,20240705143600,0.9,1011.5,96,237,6.5,1.4,10287.4
57493,20240705143600,3.4,1005.7,64,251,10.7,1.5,10159.0
57494,20240705143600,18.1,1021.6,36,295,14.6,0.0,10380.2
57545,20240705143600,6.0,1008.8,33,175,6.5,0.3,10268.3
57573,20240705143600,7.9,1002.7,4,200,1.9,0.8,10041.2
57581,20240705143600,33.7,1009.5,83,61,2.7,0.2,10406.2
57583,20240705143600,28.7,1003.4,63,40,5.5,1.3,10151.4
57595,20240705143600,15.3,1009.6,51,103,12.4,1.0,10382.6
58402,20240705143600,34.0,1015.9,22,351,9.3,1.2,10143.4
58407,20240705143600,6.4,1004.0,72,331,10.5,0.2,10492.0
58500,20240705143600,18.5,1000.2,10,64,11.1,1.0,10299.6
57554,20240705143600,1.8,1016.2,13,141,5.0,0.7,10037.5
57562,20240705143600,22.5,1001.8,74,57,9.2,0.4,10138.1
57574,20240705143600,8.7,1002.7,33,281,1.5,1.3,10016.0
57584,20240705143600,32.2,1025.1,75,259,3.6,1.5,10115.5
57642,20240705143600,19.7,1021.8,54,268,4.7,1.1,10354.7
57649,20240705143600,4.8,1007.0,30,295,13.8,1.0,10399.4
57655,20240705143600,28.2,1015.3,77,99,8.7,1.5,10031.8
57662,20240705143600,30.4,1008.1,83,357,6.0,0.0,10051.2
57669,20240705143600,9.6,1002.4,13,145,0.9,0.7,10443.3
57671,20240705143600,15.9,1015.0,48,297,0.1,1.3,10118.9
57673,20240705143600,23.9,1004.9,5,62,12.9,0.8,10095.3
57679,20240705143600,6.6,1006.5,80,3,3.4,0.8,10098.4
57682,20240705143600,19.6,1004.4,47,264,3.6,0.4,10424.6
57687,20240705143600,19.7,1017.5,34,356,2.0,0.6,10456.5
57745,20240705143600,22.3,1013.7,31,325,9.3,0.5,10347.1
57749,20240705143600,2.4,1019.8,20,273,8.1,1.1,10115.8
57752,20240705143600,6.5,1005.7,40,73,8.4,1.2,10461.8
57758,20240705143600,7.2,1000.8,2,149,9.3,0.9,10002.9
57761,20240705143600,6.5,1012.5,60,111,11.5,1.3,10097.6
57766,20240705143600,11.0,1017.6,83,265,0.0,1.1,10445.3
57774,20240705143600,8.1,1019.2,63,158,11.2,0.2,10286.5
57776,20240705143600,29.6,1003.0,73,338,14.3,0.2,10212.6
57779,20240705143600,8.8,1013.2,85,56,13.9,0.1,10008.3
57780,20240705143600,25.4,1023.8,47,5,6.4,1.0,10418.9
57841,20240705143600,31.6,1015.3,25,69,14.8,0.6,10163.7
57845,20240705143600,31.0,1018.8,30,28,10.8,1.0,10021.7
57853,20240705143600,15.2,1005.7,60,210,12.1,0.7,10039.2
57857,20240705143600,16.0,1022.7,42,27,9.2,0.4,10121.2
57860,20240705143600,20.6,1023.1,4,175,2.2,0.6,10153.4
57866,20240705143600,22.0,1023.2,29,62,13.0,1.0,10351.0
57872,20240705143600,3.8,1021.3,29,152,1.2,1.3,10438.7
57874,20240705143600,33.3,1005.2,19,295,1.6,1.5,10384.4
57889,20240705143600,30.8,1006.2,75,257,12.6,0.0,10238.5
57965,20240705143600,14.8,1013.8,33,70,9.0,1.2,10071.7
57972,20240705143600,27.2,1000.0,11,353,14.0,0.6,10296.2
57974,20240705143600,5.4,1007.3,31,337,12.6,0.2,10191.3
50936,20240705143600,29.4,1022.5,59,303,3.4,1.3,10463.1
50945,20240705143600,6.0,1008.1,11,188,12.6,1.2,10002.4
50948,20240705143600,26.7,1001.3,34,301,10.0,1.2,10093.3
50949,20240705143600,4.2,1013.5,36,106,14.4,0.4,10297.8
54041,20240705143600,17.2,1017.3,41,58,3.5,0.6,10416.2
54049,20240705143600,2.0,1024.3,4,170,3.6,0.9,10463.5
54063,20240705143600,6.2,1003.0,60,221,6.5,0.0,10392.5
54064,20240705143600,1.7,1023.3,11,59,7.1,0.9,10089.7
54142,20240705143600,1.7,1006.9,83,11,12.4,0.3,10122.7
54157,20240705143600,11.0,1007.4,10,200,13.4,0.8,10424.7
54161,20240705143600,12.2,1014.9,91,54,2.6,1.1,10430.5
54165,20240705143600,19.3,1000.7,100,30,10.7,0.8,10338.0
54171,20240705143600,8.0,1001.7,20,347,5.8,1.4,10493.1
54181,20240705143600,8.2,1015.5,46,184,5.1,0.3,10064.8
54186,20240705143600,28.7,1022.4,74,9,9.5,1.2,10213.4
54195,20240705143600,2.3,1014.5,84,316,9.4,0.3,10136.9
54260,20240705143600,20.2,1012.3,49,312,13.5,0.9,10022.3
54263,20240705143600,9.3,1018.9,38,98,6.5,1.4,10400.2
54266,20240705143600,21.8,1001.9,57,38,7.1,1.4,10368.0
54273,20240705143600,26.6,1019.0,58,152,9.8,1.1,10407.1
54276,20240705143600,14.2,1008.3,14,86,10.4,0.2,10069.7
54284,20240705143600,8.9,1007.6,7,5,4.5,0.5,10265.9
54285,20240705143600,11.2,1004.9,23,353,2.3,0.4,10106.6
54286,20240705143600,9.4,1009.6,78,133,5.7,1.4,10292.8
54292,20240705143600,15.5,1014.4,75,219,3.0,0.8,10195.6
54363,20240705143600,13.4,1018.0,63,65,14.3,1.2,10274.0
54374,20240705143600,4.0,1005.1,7,95,14.7,1.5,10452.8
54377,20240705143600,32.1,1000.9,52,77,7.6,1.3,10271.0
54386,20240705143600,18.5,1018.0,36,122,6.5,0.1,10187.1
58026,20240705143600,24.7,1025.2,11,191,4.4,0.8,10141.1
58027,20240705143600,33.7,1002.2,0,150,14.6,1.2,10029.6
58038,20240705143600,24.3,1004.7,65,126,10.9,1.2,10282.0
58040,20240705143600,3.5,1008.0,80,152,11.1,0.6,10345.1
58047,20240705143600,2.8,1016.5,16,255,12.4,0.7,10078.6
58130,20240705143600,1.9,1000.5,8,48,13.0,0.5,10423.1
58135,20240705143600,7.6,1007.8,4,261,3.5,0.8,10340.0
58138,20240705143600,24.6,1023.1,53,81,10.4,1.4,10497.4
58141,20240705143600,16.5,1024.2,5,165,6.9,0.3,10090.9
58143,20240705143600,34.4,1024.6,11,25,14.3,0.8,10049.7
58150,20240705143600,7.3,1017.0,63,31,5.8,1.1,10007.8
58158,20240705143600,24.5,1007.4,25,42,0.0,0.9,10392.2
58238,20240705143600,10.4,1019.6,57,281,8.6,0.8,10283.7
58241,20240705143600,5.5,1008.3,67,131,0.9,0.4,10215.4
58251,20240705143600,25.5,1023.5,48,260,9.5,1.4,10194.2
58252,20240705143600,30.5,1012.3,61,312,9.9,1.0,10201.4
58255,20240705143600,0.2,1024.6,27,308,9.4,0.3,10246.5
58259,20240705143600,23.2,1011.6,53,350,14.5,0.7,10282.1
58265,20240705143600,10.6,1006.4,21,291,7.4,1.2,10125.4
58343,20240705143600,31.9,1005.6,21,134,2.1,1.3,10499.0
58345,20240705143600,2.1,1008.2,36,63,12.0,0.7,10383.9
58354,20240705143600,26.6,1010.6,25,19,12.0,0.6,10358.8
58356,20240705143600,11.7,1002.8,99,73,11.2,0.0,10335.7
58358,20240705143600,13.7,1006.3,37,108,6.6,0.9,10137.8
57598,20240705143600,4.0,1021.7,26,51,5.1,0.3,10421.6
57696,20240705143600,17.3,1006.4,13,219,9.7,1.5,10259.1
57789,20240705143600,21.7,1016.9,98,256,0.4,1.0,10202.5
57793,20240705143600,16.8,1015.8,8,227,10.7,0.4,10095.7
57799,20240705143600,22.5,1003.2,78,335,3.1,1.3,10358.5
57894,20240705143600,33.2,1021.1,79,327,4.7,1.0,10247.6
57896,20240705143600,34.7,1009.8,16,316,12.4,0.8,10478.5
57993,20240705143600,23.0,1016.9,88,138,14.3,1.4,10382.6
58506,20240705143600,5.2,1004.2,53,257,8.1,0.9,10145.5
