站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58834,20240705145300,1.0,1000.5,60,146,2.0,1.3,10369.0
58837,20240705145300,13.8,1016.4,48,248,0.7,1.1,10450.0
58843,20240705145300,15.6,1009.5,15,190,13.3,0.7,10414.5
58846,20240705145300,1.3,1017.8,76,205,1.1,1.4,10118.7
58847,20240705145300,6.0,1001.3,98,290,8.3,1.5,10201.1
58911,20240705145300,25.5,1010.9,20,54,5.0,1.4,10138.9
58918,20240705145300,30.9,1009.3,86,216,4.0,0.6,10184.4
58921,20240705145300,22.6,1015.5,41,181,10.9,1.2,10024.3
58926,20240705145300,32.2,1003.6,25,155,1.6,0.6,10447.8
58927,20240705145300,5.1,1004.3,78,7,7.9,0.2,10005.2
58931,20240705145300,7.9,1004.7,80,238,1.5,0.4,10359.9
58933,20240705145300,25.8,1011.2,47,4,11.4,1.5,10139.8
58936,20240705145300,2.3,1017.7,50,88,8.3,0.9,10346.0
58944,20240705145300,19.9,1021.9,16,100,8.7,0.2,10153.9
59113,20240705145300,11.6,1021.4,38,257,8.6,0.4,10107.5
59126,20240705145300,5.4,1011.5,29,44,4.9,1.1,10206.7
59133,20240705145300,26.4,1024.3,43,199,9.5,0.5,10192.3
59134,20240705145300,13.0,1017.8,51,359,7.8,1.1,10297.4
59321,20240705145300,11.7,1007.7,13,196,8.4,1.5,10310.2
52323,20240705145300,17.2,1001.5,70,68,11.6,1.2,10378.7
52418,20240705145300,21.7,1016.5,0,171,10.8,1.0,10072.6
52424,20240705145300,5.5,1008.3,86,215,6.2,0.5,10479.0
52436,20240705145300,4.2,1013.3,84,319,3.5,0.1,10446.3
52446,20240705145300,7.1,1019.1,10,206,3.2,0.6,10371.5
52447,20240705145300,20.0,1017.6,30,87,11.4,0.3,10481.1
52533,20240705145300,12.4,1008.9,9,350,7.3,0.0,10030.2
52546,20240705145300,18.7,1003.7,18,79,13.5,0.6,10021.0
52652,20240705145300,12.3,1013.2,29,34,12.3,1.1,10144.6
52661,20240705145300,10.7,1021.4,43,339,13.8,0.6,10232.9
52674,20240705145300,15.2,1009.2,12,346,12.9,1.2,10083.8
52679,20240705145300,15.4,1009.4,48,351,2.4,0.2,10215.3
52681,20240705145300,25.9,1008.3,11,194,7.5,1.4,10270.1
52787,20240705145300,30.0,1006.2,83,210,8.7,0.8,10181.8
52797,20240705145300,32.5,1012.1,33,237,2.4,1.4,10158.2
52884,20240705145300,20.3,1007.9,48,227,3.1,0.6,10372.6
52895,20240705145300,5.5,1019.9,87,56,5.2,0.4,10217.1
52983,20240705145300,27.9,1002.5,66,189,10.2,1.3,10155.5
52984,20240705145300,28.9,1000.3,99,286,12.4,1.3,10343.0
52986,20240705145300,20.0,1022.3,24,75,12.4,0.3,10235.1
52996,20240705145300,25.5,1006.0,82,22,0.9,0.8,10449.9
53821,20240705145300,6.3,1020.8,25,232,11.0,1.0,10480.2
53915,20240705145300,26.2,1017.5,76,244,12.3,0.2,10167.6
53923,20240705145300,29.8,1010.7,7,350,2.5,0.9,10031.5
56074,20240705145300,15.0,1017.0,17,87,3.5,0.9,10318.0
56080,20240705145300,19.6,1002.3,97,239,14.8,1.5,10178.3
56093,20240705145300,15.8,1006.4,5,43,8.6,0.9,10167.4
56096,20240705145300,1.0,1025.6,8,240,0.9,0.7,10130.1
57014,20240705145300,13.6,1022.7,67,288,6.2,0.1,10315.8
57996,20240705145300,19.9,1003.9,45,335,4.9,1.1,10487.7
59072,20240705145300,19.8,1000.5,98,328,8.1,0.2,10397.8
59082,20240705145300,11.7,1006.3,74,249,0.7,1.2,10095.8
59087,20240705145300,16.8,1006.6,89,296,1.6,0.8,10464.1
59088,20240705145300,28.0,1010.1,14,130,3.5,0.7,10227.5
59096,20240705145300,33.7,1017.1,63,177,11.6,1.3,10355.0
59097,20240705145300,4.7,1001.0,93,266,2.1,0.7,10484.8
59107,20240705145300,3.0,1017.6,29,268,9.5,0.5,10147.6
59116,20240705145300,6.3,1019.9,24,83,7.5,0.6,10033.4
59117,20240705145300,1.3,1022.3,93,210,11.1,1.5,10333.6
59271,20240705145300,12.7,1008.6,47,26,2.4,0.9,10466.4
59278,20240705145300,4.5,1005.3,19,305,12.6,0.6,10302.2
59280,20240705145300,17.1,1008.2,51,174,8.8,0.7,10206.2
59287,20240705145300,16.3,1010.9,6,108,9.5,0.6,10246.9
59289,20240705145300,0.6,1014.9,64,126,13.8,1.4,10130.4
59293,20240705145300,31.2,1007.9,6,229,13.2,1.4,10226.9
59294,20240705145300,31.1,1000.9,13,352,0.3,0.4,10116.4
59298,20240705145300,9.1,1011.5,45,44,5.7,0.0,10238.5
59303,20240705145300,20.2,1019.7,45,238,6.8,0.9,10225.5
59304,20240705145300,20.6,1012.3,31,300,0.2,0.2,10171.8
59306,20240705145300,18.7,1019.4,7,228,0.0,1.0,10027.2
59310,20240705145300,25.3,1002.0,48,154,5.0,1.2,10243.7
59316,20240705145300,10.7,1013.4,33,311,7.8,0.7,10004.9
59317,20240705145300,24.6,1014.2,19,23,1.5,1.5,10358.5
59324,20240705145300,31.7,1023.0,77,204,2.1,1.2,10490.9
59456,20240705145300,7.1,1005.5,20,144,3.2,0.8,10131.3
59462,20240705145300,18.2,1000.3,2,212,0.4,0.8,10263.5
59478,20240705145300,13.2,1012.4,10,198,4.1,1.2,10084.9
59485,20240705145300,20.6,1006.5,83,155,12.7,1.4,10440.2
59488,20240705145300,19.8,1022.0,99,169,14.7,0.5,10230.3
59493,20240705145300,2.9,1012.4,88,224,0.9,1.2,10390.2
59501,20240705145300,21.3,1020.3,100,275,10.7,0.9,10070.8
59658,20240705145300,29.8,1001.2,74,144,11.2,0.8,10015.0
59663,20240705145300,14.0,1015.9,97,110,2.6,0.4,10289.3
59664,20240705145300,2.4,1010.0,48,345,13.9,1.3,10354.0
59673,20240705145300,25.0,1023.5,92,183,1.3,0.5,10391.4
59754,20240705145300,12.0,1003.1,60,298,2.3,0.3,10129.5
57947,20240705145300,23.7,1015.8,56,209,14.9,0.9,10112.1
57957,20240705145300,27.5,1002.6,69,11,14.6,0.9,10130.8
57958,20240705145300,33.8,1021.9,62,328,2.9,1.2,10167.0
59021,20240705145300,29.2,1003.2,93,132,9.3,1.4,10006.5
59023,20240705145300,16.6,1003.5,5,93,5.8,0.6,10099.3
59027,20240705145300,25.7,1023.1,21,23,5.4,1.5,10208.6
59037,20240705145300,25.0,1008.6,46,320,9.1,1.4,10160.1
59046,20240705145300,17.2,1000.1,42,35,4.3,0.3,10258.0
59058,20240705145300,28.8,1017.3,8,244,14.5,1.4,10001.4
59065,20240705145300,20.4,1001.7,88,133,1.5,1.5,10050.8
59209,20240705145300,26.9,1019.1,70,202,11.3,1.4,10017.7
59211,20240705145300,15.6,1022.6,30,68,4.2,1.2,10122.6
59218,20240705145300,23.7,1020.3,17,227,12.8,1.3,10391.8
59228,20240705145300,12.3,1005.9,42,229,14.2,0.1,10363.7
59242,20240705145300,20.9,1014.9,32,211,7.7,1.4,10355.7
59254,20240705145300,24.2,1002.9,32,100,6.5,0.3,10448.3
59265,20240705145300,6.0,1015.8,63,289,2.3,0.7,10135.1
59417,20240705145300,0.3,1017.5,83,199,0.0,1.3,10197.6
59431,20240705145300,4.4,1013.5,78,43,8.6,1.5,10356.4
59446,20240705145300,21.5,1021.9,84,158,14.0,0.3,10149.4
59453,20240705145300,30.8,1000.7,35,28,6.5,0.4,10372.3
59626,20240705145300,33.9,1021.2,79,134,0.8,0.7,10490.8
59631,20240705145300,11.0,1012.6,96,96,1.1,0.9,10479.3
59632,20240705145300,4.9,1015.0,60,35,7.0,0.5,10044.8
59644,20240705145300,6.0,1016.1,29,348,12.0,1.5,10426.5
59647,20240705145300,3.6,1014.4,40,57,10.8,0.0,10398.6
56691,20240705145300,6.8,1019.9,11,198,8.6,0.7,10240.4
56693,20240705145300,14.9,1019.7,8,299,1.3,1.2,10190.0
56792,20240705145300,33.5,1012.0,57,135,8.4,1.0,10251.3
56793,20240705145300,0.4,1015.9,35,52,4.0,1.0,10145.9
57606,20240705145300,9.9,1000.7,56,17,14.6,0.2,10138.4
57614,20240705145300,28.4,1021.3,92,6,9.5,0.8,10154.7
57625,20240705145300,21.0,1003.0,13,145,6.8,0.6,10383.7
57647,20240705145300,5.2,1001.4,100,176,6.6,0.1,10398.8
57707,20240705145300,20.6,1016.6,46,225,6.3,1.5,10027.4
57710,20240705145300,10.9,1002.0,10,336,13.0,0.9,10057.6
57712,20240705145300,7.8,1012.2,81,318,12.2,1.4,10186.3
57718,20240705145300,4.0,1019.0,36,124,7.6,1.4,10485.3
57722,20240705145300,9.4,1017.6,69,301,4.7,0.4,10168.7
57729,20240705145300,26.0,1019.5,99,132,14.7,0.4,10092.1
57731,20240705145300,12.8,1015.4,75,196,0.8,0.1,10349.7
57741,20240705145300,28.2,1018.4,7,275,0.1,1.1,10352.5
57803,20240705145300,12.9,1010.9,10,54,7.1,1.4,10146.9
57805,20240705145300,32.0,1011.3,77,71,4.5,0.3,10340.1
57806,20240705145300,4.2,1025.0,47,252,14.1,0.1,10021.2
57816,20240705145300,9.9,1023.4,33,84,13.5,1.3,10134.6
57825,20240705145300,28.8,1019.6,75,347,14.2,0.3,10141.0
57827,20240705145300,26.5,1020.6,76,16,8.6,1.4,10205.8
57832,20240705145300,23.3,1005.7,82,16,0.2,0.1,10340.7
57839,20240705145300,24.6,1010.3,89,187,1.4,0.0,10096.1
57840,20240705145300,19.9,1018.2,88,97,5.8,1.3,10435.7
57902,20240705145300,10.3,1022.1,56,308,10.9,0.2,10049.2
57906,20240705145300,14.8,1012.7,65,161,6.1,0.5,10020.2
57907,20240705145300,11.4,1025.0,81,72,11.0,0.3,10405.7
57910,20240705145300,27.6,1020.0,53,17,8.4,0.9,10144.6
57912,20240705145300,29.5,1017.9,48,328,13.0,0.5,10487.3
57916,20240705145300,14.0,1001.8,38,278,13.8,0.4,10398.9
57922,20240705145300,14.9,1023.6,99,323,13.8,0.7,10096.6
57926,20240705145300,30.1,1017.6,37,117,9.3,0.2,10293.7
57932,20240705145300,12.7,1009.6,58,12,6.6,0.0,10475.7
59758,20240705145300,29.8,1026.3,69,8,7.9,0.2,10442.4
59838,20240705145300,1.7,1023.4,76,206,6.0,0.7,10083.4
59845,20240705145300,20.1,1006.4,0,42,6.2,0.4,10083.4
59849,20240705145300,25.5,1005.1,3,354,13.8,0.8,10011.2
59855,20240705145300,30.4,1025.6,53,212,3.2,0.4,10297.0
59948,20240705145300,31.1,1007.1,25,328,0.3,0.9,10399.7
59954,20240705145300,1.5,1008.1,82,126,8.2,1.4,10333.4
59981,20240705145300,24.4,1006.1,52,51,11.3,1.4,10415.3
53399,20240705145300,30.1,1011.8,84,87,10.5,0.0,10261.3
53593,20240705145300,33.7,1016.2,15,0,13.5,0.4,10333.2
53698,20240705145300,14.0,1010.0,93,126,1.2,0.7,10477.4
53798,20240705145300,14.6,1011.5,23,171,8.3,0.5,10350.1
54308,20240705145300,19.6,1003.2,7,259,8.6,0.1,10377.6
54311,20240705145300,9.3,1022.7,19,222,10.1,1.4,10084.9
54401,20240705145300,23.6,1008.8,59,307,6.4,1.2,10017.0
54405,20240705145300,27.8,1025.2,98,34,14.4,0.2,10225.8
54423,20240705145300,17.8,1017.5,70,296,14.3,0.8,10191.5
54429,20240705145300,17.9,1002.5,97,134,12.2,1.2,10192.8
54436,20240705145300,27.5,1012.7,28,181,9.7,0.8,10032.7
54449,20240705145300,6.1,1012.9,18,251,4.4,0.7,10133.1
54518,20240705145300,33.8,1011.5,93,176,5.1,1.5,10443.3
54534,20240705145300,4.4,1019.4,98,25,1.6,0.3,10066.6
54535,20240705145300,4.0,1022.6,23,105,0.5,0.5,10473.5
54539,20240705145300,30.2,1011.3,11,286,14.9,0.8,10116.4
54602,20240705145300,4.3,1006.5,85,82,8.1,1.1,10460.0
54606,20240705145300,33.2,1015.4,74,198,6.0,0.8,10235.9
54618,20240705145300,12.6,1015.9,95,146,9.2,0.9,10230.0
54624,20240705145300,29.7,1005.7,72,319,11.7,0.1,10167.3
54705,20240705145300,16.6,1006.2,79,182,6.3,1.4,10259.9
53898,20240705145300,29.6,1000.4,50,260,13.6,0.6,10337.4
53986,20240705145300,24.6,1004.5,88,235,13.6,1.5,10114.3
57051,20240705145300,12.8,1003.5,72,77,14.2,1.1,10356.6
57067,20240705145300,20.9,1004.8,28,37,14.5,0.9,10312.7
57071,20240705145300,21.0,1005.1,27,216,9.5,1.4,10113.0
57077,20240705145300,18.1,1013.7,10,180,4.4,0.7,10134.5
57083,20240705145300,23.1,1007.1,30,131,0.6,0.5,10204.5
57084,20240705145300,15.0,1025.2,42,61,3.0,0.0,10460.6
57089,20240705145300,7.6,1002.5,25,128,6.6,1.0,10345.3
57091,20240705145300,31.3,1024.4,23,257,14.8,1.2,10462.0
57156,20240705145300,14.2,1000.9,29,283,1.6,0.0,10287.2
57178,20240705145300,12.4,1012.5,98,245,12.2,1.4,10189.0
57181,20240705145300,0.3,1014.7,6,261,5.2,1.2,10227.3
57193,20240705145300,2.0,1008.8,85,54,5.2,0.4,10269.7
57285,20240705145300,10.2,1026.2,36,264,12.3,0.8,10495.2
57290,20240705145300,18.9,1015.9,33,326,9.4,0.3,10209.2
57297,20240705145300,6.7,1020.7,15,272,3.9,1.1,10009.2
58005,20240705145300,24.2,1010.3,61,202,1.3,0.9,10262.1
58111,20240705145300,6.7,1004.1,87,309,12.3,0.3,10144.9
58208,20240705145300,4.6,1015.2,2,198,13.2,0.4,10446.0
50136,20240705145300,32.6,1003.6,99,255,4.8,1.2,10066.3
50246,20240705145300,14.0,1018.0,92,224,11.0,1.5,10382.0
50247,20240705145300,27.3,1010.6,20,150,7.7,1.0,10434.8
50349,20240705145300,10.2,1001.5,97,250,7.7,1.0,10389.8
50353,20240705145300,11.1,1021.4,68,240,12.0,1.1,10382.0
50442,20240705145300,12.1,1011.8,49,31,10.5,0.3,10396.0
50468,20240705145300,1.8,1001.6,24,121,1.4,1.2,10203.4
50557,20240705145300,14.1,1004.5,39,185,10.7,0.4,10355.0
50564,20240705145300,28.6,1012.1,19,348,8.2,0.9,10372.4
50656,20240705145300,30.2,1001.4,75,123,14.4,1.0,10117.7
50658,20240705145300,25.2,1006.4,70,330,14.2,1.1,10376.7
50674,20240705145300,25.7,1013.6,44,330,9.6,1.5,10451.8
50739,20240705145300,30.5,1012.9,66,34,5.0,0.4,10041.0
50742,20240705145300,33.4,1013.5,23,357,14.2,1.3,10030.9
50745,20240705145300,3.6,1001.3,41,10,11.4,0.4,10309.7
50756,20240705145300,5.6,1024.7,55,225,12.9,1.1,10251.5
50758,20240705145300,32.7,1016.2,72,105,14.2,0.8,10429.7
50774,20240705145300,29.4,1026.2,80,249,1.0,0.3,10313.2
50778,20240705145300,5.2,1009.7,90,130,12.0,0.1,10233.7
50788,20240705145300,8.6,1011.0,83,93,11.7,0.1,10034.0
50844,20240705145300,9.8,1007.0,26,58,1.9,1.0,10226.9
50853,20240705145300,16.1,1013.2,49,278,4.7,1.5,10214.1
50854,20240705145300,25.7,1001.0,80,269,5.2,1.1,10414.1
50862,20240705145300,22.5,1000.5,99,241,2.5,1.4,10239.9
50873,20240705145300,9.4,1013.2,84,253,14.2,0.7,10024.9
50877,20240705145300,11.4,1021.3,79,105,4.2,0.8,10376.1
50888,20240705145300,23.9,1011.1,15,348,13.3,0.3,10482.7
50950,20240705145300,8.5,1011.0,61,102,8.2,0.5,10376.2
50953,20240705145300,30.7,1024.6,1,271,6.9,0.3,10414.0
50955,20240705145300,31.3,1017.4,18,267,3.9,0.5,10456.8
50963,20240705145300,18.1,1010.6,50,133,14.4,0.3,10493.0
50968,20240705145300,17.7,1014.9,68,305,6.1,0.4,10459.5
50973,20240705145300,14.3,1008.4,6,32,11.1,1.4,10296.9
50978,20240705145300,28.2,1012.6,34,7,9.0,0.8,10005.7
50983,20240705145300,22.9,1008.0,75,83,7.7,1.2,10246.4
54094,20240705145300,22.3,1004.9,89,101,13.6,0.4,10382.9
54096,20240705145300,19.7,1018.8,41,213,7.8,0.5,10236.9
57251,20240705145300,34.1,1006.9,89,263,13.0,1.0,10008.1
57256,20240705145300,2.3,1001.9,46,282,7.1,0.1,10231.3
57259,20240705145300,0.0,1022.8,55,114,14.7,0.7,10069.3
57265,20240705145300,33.3,1006.3,60,143,10.2,0.2,10408.6
57278,20240705145300,13.2,1020.6,98,293,13.0,1.5,10000.7
57279,20240705145300,11.3,1001.7,27,256,12.3,0.4,10004.7
57355,20240705145300,24.4,1012.1,29,237,0.9,0.5,10041.7
57358,20240705145300,0.9,1003.6,93,132,0.2,0.3,10179.7
57359,20240705145300,30.4,1014.3,65,186,2.7,0.9,10050.9
57363,20240705145300,5.9,1025.7,27,102,5.1,1.3,10187.3
57378,20240705145300,7.6,1016.5,56,30,4.7,0.1,10154.3
57381,20240705145300,30.8,1004.3,93,107,1.7,0.0,10418.0
57395,20240705145300,16.9,1002.8,36,55,11.9,0.3,10179.9
57399,20240705145300,4.6,1017.5,25,325,4.4,1.1,10146.4
57439,20240705145300,14.5,1012.3,67,201,5.6,1.1,10175.3
57445,20240705145300,15.5,1024.2,4,323,13.1,1.3,10194.3
57447,20240705145300,15.0,1003.4,0,129,12.9,1.0,10336.1
57458,20240705145300,29.8,1007.6,73,176,11.3,0.1,10248.3
57461,20240705145300,30.9,1022.9,50,274,7.4,1.2,10403.4
57476,20240705145300,28.0,1001.8,39,127,2.0,1.4,10421.6
57482,20240705145300,15.3,1007.1,1,13,8.7,0.9,10067.4
57483,20240705145300,26.7,1009.6,95,277,14.5,0.7,10243.7
57493,20240705145300,30.8,1012.5,41,48,12.4,0.6,10113.3
57494,20240705145300,25.1,1021.5,7,231,4.8,0.9,10425.6
57545,20240705145300,27.1,1012.3,89,46,10.4,0.4,10192.1
57573,20240705145300,14.4,1021.1,3,71,14.4,0.9,10472.0
57581,20240705145300,23.9,1003.4,47,180,11.7,0.6,10144.7
57583,20240705145300,14.1,1002.3,6,342,9.9,1.2,10290.9
57595,20240705145300,34.7,1016.0,33,200,13.8,0.7,10340.9
58402,20240705145300,19.5,1024.7,83,299,6.0,0.5,10317.0
58407,20240705145300,0.4,1013.4,45,194,12.1,0.1,10350.9
58500,20240705145300,13.8,1010.6,9,261,1.0,0.8,10087.8
57554,20240705145300,1.1,1000.1,99,300,8.6,1.5,10137.7
57562,20240705145300,32.5,1021.2,36,70,14.9,0.7,10108.3
57574,20240705145300,15.9,1005.1,77,225,11.3,0.1,10250.1
57584,20240705145300,28.4,1002.2,99,322,6.4,1.1,10321.4
57642,20240705145300,7.6,1016.9,66,257,4.5,1.3,10166.7
57649,20240705145300,33.3,1006.6,33,130,1.0,0.6,10022.4
57655,20240705145300,16.1,1001.4,84,52,1.8,0.4,10366.8
57662,20240705145300,18.1,1009.0,51,207,2.2,1.1,10093.5
57669,20240705145300,33.8,1023.0,30,16,6.4,1.2,10196.0
57671,20240705145300,31.1,1015.1,41,127,5.0,0.1,10444.2
57673,20240705145300,1.0,1017.1,33,324,11.7,0.3,10067.7
57679,20240705145300,13.7,1003.1,40,220,13.8,0.0,10091.6
57682,20240705145300,11.2,1017.0,74,201,12.7,1.3,10157.1
57687,20240705145300,14.4,1001.8,23,7,6.4,1.0,10329.6
57745,20240705145300,16.6,1006.0,100,257,6.1,1.0,10472.8
57749,20240705145300,23.1,1024.5,67,328,2.3,1.2,10043.8
57752,20240705145300,16.1,1015.3,5,314,2.5,0.5,10048.0
57758,20240705145300,5.4,1016.9,99,28,13.7,0.7,10052.2
57761,20240705145300,0.3,1021.6,10,30,1.9,0.2,10206.7
57766,20240705145300,23.0,1004.8,94,33,1.6,0.9,10064.1
57774,20240705145300,18.9,1022.0,36,283,2.5,1.5,10499.9
57776,20240705145300,0.2,1012.5,49,97,14.4,1.2,10352.1
57779,20240705145300,33.3,1009.1,82,47,12.9,0.4,10315.8
57780,20240705145300,9.8,1026.0,60,131,3.1,0.0,10190.2
57841,20240705145300,9.7,1022.5,67,108,1.3,1.3,10121.6
57845,20240705145300,33.8,1010.2,48,73,6.7,1.2,10282.8
57853,20240705145300,16.4,1005.3,11,49,11.1,0.9,10192.6
57857,20240705145300,4.2,1019.7,76,253,9.7,0.9,10268.3
57860,20240705145300,23.0,1004.3,80,219,7.9,0.3,10352.9
57866,20240705145300,4.2,1023.6,23,242,6.3,1.2,10275.1
57872,20240705145300,8.3,1023.7,29,79,14.7,0.5,10173.3
57874,20240705145300,16.0,1002.6,38,153,0.5,0.6,10122.3
57889,20240705145300,5.4,1015.6,55,5,14.9,0.2,10408.8
57965,20240705145300,18.0,1006.4,11,94,5.8,0.8,10254.9
57972,20240705145300,32.3,1019.0,83,146,14.4,0.2,10433.9
57974,20240705145300,24.2,1023.4,25,84,10.7,0.3,10452.8
50936,20240705145300,1.2,1004.9,33,326,11.5,0.1,10431.5
50945,20240705145300,26.7,1017.0,21,199,3.1,0.4,10015.4
50948,20240705145300,9.1,1003.8,60,315,3.0,1.1,10268.8
50949,20240705145300,7.5,1008.5,13,339,13.4,0.9,10180.3
54041,20240705145300,9.1,1012.1,12,105,11.5,0.8,10482.4
54049,20240705145300,3.1,1019.1,4,210,10.8,0.7,10141.5
54063,20240705145300,34.1,1006.6,80,303,14.6,1.4,10335.2
54064,20240705145300,32.7,1007.9,54,22,11.9,1.4,10368.9
54142,20240705145300,30.6,1022.2,28,37,8.3,1.3,10096.3
54157,20240705145300,19.9,1018.1,93,152,10.2,0.2,10177.6
54161,20240705145300,6.2,1016.3,41,213,9.4,1.1,10464.1
54165,20240705145300,14.2,1019.5,73,79,1.1,0.6,10282.3
54171,20240705145300,8.1,1000.3,5,287,11.8,0.7,10079.3
54181,20240705145300,10.1,1021.1,68,152,0.4,0.2,10126.1
54186,20240705145300,30.8,1022.8,77,240,2.3,0.6,10357.1
54195,20240705145300,16.7,1021.4,72,11,4.4,0.1,10390.4
54260,20240705145300,10.6,1012.3,62,209,3.3,0.7,10120.2
54263,20240705145300,15.1,1018.0,70,15,7.8,0.8,10311.9
54266,20240705145300,28.3,1002.0,81,151,10.5,1.0,10414.2
54273,20240705145300,32.8,1007.8,77,27,3.7,0.8,10160.8
54276,20240705145300,3.4,1001.4,34,2,1.4,1.0,10001.7
54284,20240705145300,19.8,1007.5,55,139,0.5,1.5,10279.8
54285,20240705145300,8.4,1007.9,75,39,2.0,1.0,10063.7
54286,20240705145300,7.7,1009.2,12,208,9.3,0.4,10382.6
54292,20240705145300,18.2,1024.8,2,106,1.4,1.2,10069.1
54363,20240705145300,17.9,1021.6,85,347,6.8,0.2,10406.3
54374,20240705145300,12.4,1005.6,77,90,2.5,1.1,10301.8
54377,20240705145300,29.7,1013.9,91,5,8.3,0.6,10156.9
54386,20240705145300,17.6,1003.0,91,149,4.3,1.1,10277.0
58026,20240705145300,5.8,1009.4,29,117,3.2,0.3,10189.0
58027,20240705145300,20.1,1018.0,62,287,7.6,1.5,10392.0
58038,20240705145300,30.1,1026.2,88,221,4.3,0.1,10457.3
58040,20240705145300,22.7,1019.9,78,183,1.0,0.7,10483.0
58047,20240705145300,10.3,1011.0,45,231,3.2,0.8,10032.5
58130,20240705145300,26.4,1006.7,25,7,10.9,0.3,10467.4
58135,20240705145300,23.7,1005.1,38,91,7.9,0.9,10004.8
58138,20240705145300,32.4,1020.3,24,181,4.2,0.9,10138.0
58141,20240705145300,15.2,1007.4,25,38,14.7,1.3,10456.2
58143,20240705145300,27.9,1019.1,1,85,2.1,0.6,10186.6
58150,20240705145300,23.0,1005.3,72,68,5.0,1.1,10380.7
58158,20240705145300,3.1,1001.4,57,325,10.9,0.1,10207.3
58238,20240705145300,20.4,1022.4,85,46,8.8,0.1,10276.6
58241,20240705145300,28.5,1006.5,28,346,10.8,1.2,10457.6
58251,20240705145300,32.9,1020.3,57,192,5.2,0.8,10310.5
58252,20240705145300,5.4,1010.9,83,65,12.4,1.0,10409.2
58255,20240705145300,33.5,1001.2,37,9,12.3,0.9,10358.4
58259,20240705145300,31.1,1009.3,59,349,11.0,1.4,10449.7
58265,20240705145300,26.8,1016.5,43,220,5.9,1.2,10245.5
58343,20240705145300,26.3,1007.2,33,257,7.6,1.1,10353.2
58345,20240705145300,30.2,1000.0,99,88,0.4,1.0,10257.8
58354,20240705145300,7.7,1022.9,42,300,11.2,0.6,10283.7
58356,20240705145300,22.4,1018.2,61,223,10.3,0.0,10410.7
58358,20240705145300,26.4,1024.3,63,69,0.0,0.7,10068.7
57598,20240705145300,27.8,1013.4,73,43,12.9,0.0,10104.4
57696,20240705145300,28.3,1005.0,15,252,5.2,0.6,10330.9
57789,20240705145300,31.4,1011.0,0,349,11.4,1.1,10096.0
57793,20240705145300,16.9,1004.2,97,235,0.0,1.4,10316.0
57799,20240705145300,10.2,1015.8,34,301,8.9,1.4,10018.3
57894,20240705145300,26.8,1010.3,26,21,10.5,0.7,10304.9
57896,20240705145300,0.7,1006.8,92,164,9.5,0.3,10377.4
57993,20240705145300,16.0,1005.6,95,89,1.6,1.2,10043.6
58506,20240705145300,16.6,1009.3,47,309,11.3,1.2,10233.3
