站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
57493,20240705145900,31.1,1000.2,25,224,8.0,0.9,10479.2
57494,20240705145900,34.8,1024.7,26,324,9.7,0.7,10133.7
57545,20240705145900,29.6,1006.6,28,25,6.8,0.8,10284.9
57573,20240705145900,25.1,1020.7,63,314,7.2,1.5,10411.9
57581,20240705145900,29.6,1012.8,71,109,3.2,0.7,10207.3
57583,20240705145900,21.2,1010.0,81,310,5.9,0.3,10075.8
57595,20240705145900,25.7,1017.8,38,53,2.5,0.4,10470.4
58402,20240705145900,9.3,1025.5,3,296,2.2,0.7,10100.4
58407,20240705145900,29.4,1015.1,29,40,4.1,1.5,10338.7
58500,20240705145900,32.3,1007.1,50,57,2.8,1.5,10054.9
57554,20240705145900,28.7,1010.0,37,4,14.0,0.2,10297.2
57562,20240705145900,16.5,1009.4,31,311,11.1,0.2,10047.3
57574,20240705145900,23.4,1021.2,71,348,10.4,0.1,10117.3
57584,20240705145900,14.7,1010.7,12,301,0.8,1.3,10212.9
57642,20240705145900,33.8,1023.1,89,175,6.8,0.9,10062.4
57649,20240705145900,15.8,1011.3,19,216,13.9,1.4,10129.8
57655,20240705145900,5.0,1011.9,84,286,7.4,0.9,10038.3
57662,20240705145900,28.0,1022.1,43,127,11.3,1.0,10272.9
57669,20240705145900,7.3,1016.5,68,171,2.1,0.1,10417.2
57671,20240705145900,14.1,1007.4,81,20,3.7,1.3,10491.9
57673,20240705145900,32.8,1019.8,52,320,2.0,0.9,10340.3
57679,20240705145900,4.4,1012.2,93,144,13.9,1.0,10295.9
57682,20240705145900,5.4,1024.8,26,268,0.4,1.5,10159.7
57687,20240705145900,27.7,1009.4,28,249,2.5,0.1,10118.7
57745,20240705145900,1.4,1026.2,33,252,7.6,1.2,10123.1
57749,20240705145900,9.6,1018.8,2,212,3.8,0.6,10016.8
57752,20240705145900,2.7,1013.2,18,301,4.0,0.7,10235.2
57758,20240705145900,34.4,1018.3,84,24,2.5,1.1,10021.7
57761,20240705145900,15.2,1011.3,71,277,9.5,0.7,10063.4
57766,20240705145900,22.1,1023.0,26,139,0.0,1.0,10037.9
57774,20240705145900,13.8,1009.1,47,237,10.8,0.7,10075.3
57776,20240705145900,34.9,1020.8,92,245,6.9,0.5,10117.5
57779,20240705145900,4.6,1024.9,86,38,2.4,0.4,10071.4
57780,20240705145900,1.9,1004.8,89,103,12.0,0.3,10388.8
57841,20240705145900,7.1,1012.2,76,39,4.8,0.5,10355.1
57845,20240705145900,5.9,1020.6,96,268,14.5,1.2,10263.2
57853,20240705145900,26.6,1017.0,29,172,1.1,0.5,10067.0
57857,20240705145900,18.5,1012.4,87,146,1.9,0.3,10084.0
57860,20240705145900,24.2,1026.2,33,43,6.4,0.6,10371.2
57866,20240705145900,1.5,1006.2,4,74,12.4,1.5,10037.3
57872,20240705145900,21.9,1011.3,20,107,3.8,1.4,10162.3
57874,20240705145900,5.1,1001.5,42,106,8.6,0.7,10245.4
57889,20240705145900,20.7,1003.2,83,319,12.5,1.0,10350.3
57965,20240705145900,29.1,1005.6,34,248,6.3,0.4,10224.6
57972,20240705145900,8.7,1012.4,70,238,0.2,0.0,10251.4
57974,20240705145900,29.2,1004.3,93,103,3.8,0.2,10150.6
50936,20240705145900,27.6,1014.0,63,4,6.0,0.3,10103.5
50945,20240705145900,13.5,1012.6,43,58,3.9,0.3,10317.8
50948,20240705145900,20.3,1014.9,71,12,10.5,1.4,10265.8
50949,20240705145900,25.9,1002.9,16,41,8.2,0.5,10047.2
54041,20240705145900,22.3,1024.4,6,79,11.4,0.7,10124.8
54049,20240705145900,17.4,1022.8,87,81,11.2,1.3,10221.6
54063,20240705145900,15.1,1023.5,17,246,13.9,0.4,10005.6
54064,20240705145900,19.5,1015.4,5,134,9.8,1.0,10010.5
54142,20240705145900,13.1,1025.6,48,204,11.0,1.0,10461.3
54157,20240705145900,32.5,1019.0,60,91,2.3,1.4,10069.8
54161,20240705145900,18.7,1018.2,2,9,4.7,0.0,10193.0
54165,20240705145900,8.6,1006.6,7,213,3.1,0.0,10241.6
54171,20240705145900,32.9,1020.9,14,92,1.0,1.2,10297.9
54181,20240705145900,2.1,1023.4,75,128,3.9,1.1,10331.3
54186,20240705145900,31.3,1015.3,31,190,12.0,0.1,10013.4
54195,20240705145900,1.7,1021.0,0,105,4.2,0.9,10421.4
54260,20240705145900,2.3,1024.3,52,164,10.9,0.7,10469.5
54263,20240705145900,22.1,1000.9,75,104,8.4,0.5,10031.3
54266,20240705145900,2.3,1019.2,23,268,11.5,0.4,10481.0
54273,20240705145900,23.5,1009.2,56,124,3.9,0.1,10390.9
54276,20240705145900,13.1,1020.4,47,146,6.7,0.0,10161.7
54284,20240705145900,32.8,1013.2,33,249,0.6,0.1,10456.0
54285,20240705145900,4.2,1009.2,62,86,1.9,1.4,10000.0
54286,20240705145900,3.5,1014.5,41,302,2.9,0.0,10103.9
54292,20240705145900,26.8,1000.5,10,142,12.6,1.4,10493.5
54363,20240705145900,24.5,1024.5,79,83,4.9,1.5,10214.0
54374,20240705145900,15.7,1005.7,80,220,11.6,0.1,10259.0
54377,20240705145900,8.5,1009.4,13,352,4.1,1.0,10063.4
54386,20240705145900,22.2,1023.2,97,220,0.9,0.3,10084.6
58026,20240705145900,13.6,1008.6,83,73,9.3,1.0,10306.1
58027,20240705145900,14.2,1020.9,58,331,6.3,0.9,10019.2
58038,20240705145900,17.9,1000.9,52,74,6.0,0.6,10190.9
58040,20240705145900,0.1,1017.0,62,313,7.2,1.2,10362.5
58047,20240705145900,8.3,1021.0,37,141,13.6,0.3,10180.8
58130,20240705145900,7.9,1010.4,82,3,7.8,0.6,10129.8
58135,20240705145900,4.1,1014.8,83,342,1.9,1.5,10252.2
58138,20240705145900,3.0,1016.8,88,113,12.3,1.3,10300.7
58141,20240705145900,4.7,1010.9,68,21,9.6,0.1,10480.9
58143,20240705145900,23.2,1016.0,21,63,5.1,0.5,10394.0
58150,20240705145900,3.1,1012.3,17,14,2.8,1.5,10491.3
58158,20240705145900,24.8,1001.2,36,248,5.6,0.8,10234.1
58238,20240705145900,12.9,1022.6,6,329,14.1,0.5,10464.0
58241,20240705145900,8.7,1011.2,51,72,9.4,1.0,10119.8
58251,20240705145900,9.5,1013.9,49,146,7.3,0.3,10391.0
58252,20240705145900,20.1,1007.3,78,81,14.0,0.8,10400.8
58255,20240705145900,29.8,1012.2,56,278,1.4,1.5,10298.7
58259,20240705145900,20.5,1024.5,84,204,0.2,0.5,10270.7
58265,20240705145900,29.8,1021.1,15,263,6.3,0.6,10413.9
58343,20240705145900,13.8,1017.0,21,191,1.5,0.5,10229.5
58345,20240705145900,30.7,1020.8,73,336,4.6,0.5,10181.2
58354,20240705145900,6.0,1020.0,78,57,0.2,1.0,10448.3
58356,20240705145900,15.6,1020.1,14,294,1.5,0.6,10417.2
58358,20240705145900,22.8,1009.4,36,56,4.9,1.5,10034.9
57598,20240705145900,26.6,1025.4,88,203,6.7,1.1,10079.1
57696,20240705145900,21.3,1013.1,77,315,8.3,1.4,10014.1
57789,20240705145900,33.5,1026.1,81,21,13.0,0.4,10030.6
57793,20240705145900,9.5,1009.0,82,253,10.6,1.4,10211.6
57799,20240705145900,10.7,1020.9,25,83,7.5,0.5,10304.3
57894,20240705145900,19.5,1012.5,27,330,12.6,1.1,10050.5
57896,20240705145900,11.2,1005.9,7,69,13.2,0.4,10194.0
57993,20240705145900,31.2,1007.6,58,257,10.8,0.7,10369.4
58506,20240705145900,16.6,1025.8,64,203,6.3,0.8,10178.9
