站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58918,20240705145800,8.4,1023.4,17,157,13.9,1.4,10059.4
58921,20240705145800,2.5,1001.0,98,165,13.7,0.9,10471.2
58926,20240705145800,26.5,1012.4,17,74,4.4,1.4,10097.7
58927,20240705145800,6.3,1008.5,78,351,0.6,0.8,10267.8
58931,20240705145800,25.7,1020.4,40,103,1.8,0.2,10281.3
58933,20240705145800,10.7,1010.4,59,95,3.1,0.2,10386.3
58936,20240705145800,17.1,1008.8,29,136,1.9,0.4,10061.6
58944,20240705145800,26.6,1007.4,4,229,7.2,0.7,10392.7
59113,20240705145800,17.8,1021.8,90,27,3.2,1.3,10475.9
59126,20240705145800,30.3,1013.5,71,72,5.1,0.7,10291.8
59133,20240705145800,13.3,1004.7,3,154,10.0,1.3,10015.0
59134,20240705145800,7.2,1023.6,74,48,11.7,1.4,10139.7
59321,20240705145800,14.1,1026.3,58,50,11.9,1.5,10468.3
52323,20240705145800,25.1,1004.9,78,336,6.2,1.5,10139.6
52418,20240705145800,31.3,1017.1,24,218,5.6,0.4,10190.0
52424,20240705145800,0.8,1006.6,71,170,3.4,0.3,10099.8
52436,20240705145800,10.4,1003.1,72,137,1.6,0.2,10166.0
52446,20240705145800,33.5,1008.3,38,189,8.0,0.1,10333.3
52447,20240705145800,14.4,1023.1,91,277,9.4,0.7,10310.7
52533,20240705145800,15.0,1023.0,48,179,0.7,1.1,10264.4
52546,20240705145800,34.3,1023.1,12,109,9.7,0.0,10375.4
52652,20240705145800,16.3,1002.9,47,1,7.8,0.3,10453.1
52661,20240705145800,26.0,1000.6,13,164,3.2,0.2,10053.8
52674,20240705145800,22.7,1011.4,93,89,2.4,0.6,10101.5
52679,20240705145800,3.3,1007.9,77,289,2.7,0.2,10329.3
52681,20240705145800,12.6,1006.7,20,131,8.6,0.8,10383.7
52787,20240705145800,26.6,1021.1,18,306,11.0,1.4,10476.3
52797,20240705145800,9.2,1024.7,37,231,6.3,0.9,10350.7
52884,20240705145800,33.7,1024.3,29,231,5.2,1.5,10443.6
52895,20240705145800,12.9,1006.8,7,45,5.5,1.2,10164.4
52983,20240705145800,4.2,1009.9,92,208,9.7,0.8,10347.9
52984,20240705145800,0.7,1013.9,91,132,11.8,0.9,10072.6
52986,20240705145800,13.1,1010.4,91,20,13.4,0.2,10021.8
52996,20240705145800,3.7,1001.1,81,258,5.5,0.2,10493.4
53821,20240705145800,11.2,1003.1,74,214,4.2,0.6,10231.4
53915,20240705145800,23.9,1022.2,42,9,3.6,1.1,10384.3
53923,20240705145800,15.6,1013.3,77,57,11.4,1.3,10124.2
56074,20240705145800,24.8,1020.3,12,37,11.6,1.3,10166.5
56080,20240705145800,22.3,1019.5,78,26,11.3,0.1,10438.4
56093,20240705145800,10.5,1008.9,53,256,12.2,0.1,10137.2
56096,20240705145800,1.0,1010.3,4,357,1.8,1.5,10166.0
57014,20240705145800,13.2,1014.3,14,12,5.1,0.6,10403.5
57996,20240705145800,11.7,1008.2,23,271,4.2,0.2,10129.1
59072,20240705145800,15.5,1018.7,24,182,5.6,0.9,10317.7
59082,20240705145800,8.0,1003.9,37,291,12.9,0.6,10324.9
59087,20240705145800,29.7,1006.5,71,211,5.3,0.3,10157.8
59088,20240705145800,30.6,1017.6,53,136,1.8,1.2,10346.8
59096,20240705145800,6.2,1019.1,73,109,1.3,0.1,10006.6
59097,20240705145800,17.1,1023.2,45,172,9.7,0.9,10168.5
59107,20240705145800,12.6,1011.5,20,246,2.5,0.5,10213.8
59116,20240705145800,28.1,1015.7,28,107,5.3,1.1,10475.3
59117,20240705145800,32.3,1014.3,84,115,1.9,0.2,10178.5
59271,20240705145800,3.4,1017.4,86,258,5.6,1.3,10320.6
59278,20240705145800,20.5,1006.8,17,304,2.8,1.2,10127.3
59280,20240705145800,10.6,1003.6,77,259,8.4,0.1,10423.7
59287,20240705145800,13.9,1002.4,34,73,4.8,0.4,10405.5
59289,20240705145800,16.9,1011.6,10,256,6.5,0.0,10480.7
59293,20240705145800,27.3,1009.0,85,109,10.6,0.5,10441.9
59294,20240705145800,28.4,1011.9,70,262,3.0,0.2,10338.9
59298,20240705145800,16.6,1004.7,76,168,6.2,0.2,10341.8
59303,20240705145800,26.2,1012.9,64,341,14.5,0.2,10052.6
59304,20240705145800,16.2,1004.5,71,98,5.2,1.5,10441.9
59306,20240705145800,15.8,1017.3,62,255,6.7,1.5,10076.0
59310,20240705145800,15.0,1008.9,55,188,5.7,1.5,10029.0
59316,20240705145800,32.1,1019.2,90,273,7.1,0.3,10080.7
59317,20240705145800,21.9,1021.6,89,141,7.8,0.3,10422.0
59324,20240705145800,18.1,1020.5,57,109,6.5,1.0,10042.2
59456,20240705145800,13.3,1007.8,42,245,4.5,0.1,10155.3
59462,20240705145800,10.4,1000.8,74,205,6.7,0.3,10340.1
59478,20240705145800,18.8,1004.6,2,77,1.0,0.8,10031.0
59485,20240705145800,3.8,1021.8,39,61,4.3,0.9,10119.1
59488,20240705145800,5.8,1005.2,7,203,11.3,0.9,10147.5
59493,20240705145800,15.8,1021.5,10,312,10.0,0.8,10171.1
59501,20240705145800,21.7,1016.0,2,276,1.4,1.5,10059.7
59658,20240705145800,27.6,1024.2,95,74,1.0,0.7,10441.1
59663,20240705145800,10.3,1011.1,53,273,10.3,0.2,10188.7
59664,20240705145800,11.6,1017.4,32,336,9.4,0.7,10147.3
59673,20240705145800,9.7,1024.0,43,324,10.3,0.8,10144.7
59754,20240705145800,26.7,1005.7,99,283,1.4,1.4,10062.8
57947,20240705145800,12.6,1007.1,46,39,14.7,0.8,10125.2
57957,20240705145800,25.3,1018.2,82,1,7.1,0.3,10347.0
57958,20240705145800,26.7,1020.6,83,254,6.4,0.0,10001.0
59021,20240705145800,6.7,1026.2,7,186,14.6,1.3,10029.6
59023,20240705145800,6.2,1020.2,26,108,11.5,0.8,10106.9
59027,20240705145800,11.5,1011.3,93,288,8.7,0.9,10290.9
59037,20240705145800,21.0,1013.8,99,0,7.5,1.4,10185.6
59046,20240705145800,34.1,1021.1,76,350,13.8,0.5,10071.7
59058,20240705145800,23.5,1005.9,70,287,1.8,1.5,10246.9
59065,20240705145800,33.4,1001.3,4,359,0.4,0.3,10058.5
59209,20240705145800,19.3,1026.2,38,54,9.5,1.2,10215.1
59211,20240705145800,32.2,1001.9,18,233,3.0,1.4,10325.9
59218,20240705145800,16.8,1025.4,11,85,11.5,0.4,10164.5
59228,20240705145800,33.6,1007.8,18,20,14.3,0.0,10196.4
59242,20240705145800,9.7,1019.0,12,223,0.9,0.2,10440.5
59254,20240705145800,0.4,1008.0,73,259,9.4,0.7,10084.4
59265,20240705145800,32.6,1009.8,56,135,11.4,0.3,10254.0
59417,20240705145800,18.2,1025.3,100,258,7.6,1.0,10261.9
59431,20240705145800,31.9,1002.9,55,299,1.9,0.3,10269.7
59446,20240705145800,7.8,1024.8,95,274,12.4,0.2,10415.8
59453,20240705145800,2.0,1013.9,29,237,3.5,0.6,10464.8
59626,20240705145800,15.1,1000.5,3,213,7.3,0.2,10423.3
59631,20240705145800,29.9,1017.7,78,309,10.1,1.4,10337.2
59632,20240705145800,27.2,1015.3,56,342,7.7,0.1,10219.8
59644,20240705145800,5.3,1010.4,80,223,6.8,0.8,10427.6
59647,20240705145800,25.5,1022.1,35,27,12.2,0.1,10117.0
56691,20240705145800,14.5,1009.2,14,7,11.9,1.3,10279.1
56693,20240705145800,27.3,1011.6,45,317,5.9,1.4,10027.3
56792,20240705145800,28.6,1008.0,40,119,8.4,1.1,10472.4
56793,20240705145800,25.4,1000.3,18,90,5.4,1.2,10395.4
57606,20240705145800,7.6,1008.0,71,4,3.2,0.5,10086.6
57614,20240705145800,10.3,1005.6,76,86,3.7,0.3,10200.0
57625,20240705145800,14.8,1015.9,2,337,13.4,1.3,10388.6
57647,20240705145800,32.0,1002.1,9,24,6.6,0.3,10128.1
57707,20240705145800,22.1,1001.8,81,289,9.8,1.3,10159.8
57710,20240705145800,3.2,1007.1,63,235,5.9,1.5,10473.6
57712,20240705145800,24.8,1022.2,85,49,14.1,1.4,10411.2
57718,20240705145800,22.5,1001.1,95,245,3.7,1.0,10108.7
57722,20240705145800,25.4,1001.6,66,247,2.6,0.8,10011.3
57729,20240705145800,27.6,1007.5,80,28,14.3,1.4,10410.0
57731,20240705145800,25.5,1000.2,57,185,1.4,0.7,10175.8
57741,20240705145800,30.6,1005.5,43,303,14.6,0.7,10204.7
57803,20240705145800,23.6,1020.4,87,332,1.2,0.3,10219.3
57805,20240705145800,8.8,1012.5,40,274,0.2,0.1,10461.9
57806,20240705145800,19.8,1016.3,69,213,8.0,0.7,10456.3
57816,20240705145800,34.6,1014.8,87,354,4.4,1.3,10165.5
57825,20240705145800,34.2,1005.3,91,208,3.9,1.0,10297.3
57827,20240705145800,15.1,1003.9,0,21,1.5,1.1,10022.3
57832,20240705145800,31.7,1009.0,12,185,13.8,1.1,10028.2
57839,20240705145800,22.0,1017.3,91,49,0.6,0.6,10066.1
57840,20240705145800,30.0,1007.9,16,233,12.8,1.2,10031.6
57902,20240705145800,16.9,1017.7,77,1,5.2,1.3,10203.9
57906,20240705145800,11.9,1001.3,79,166,2.1,0.3,10313.1
57907,20240705145800,1.1,1000.5,100,212,8.0,1.1,10232.8
57910,20240705145800,23.7,1005.2,61,309,11.7,0.6,10421.5
57912,20240705145800,29.7,1021.8,1,306,14.3,1.4,10487.1
57916,20240705145800,9.7,1022.0,62,66,12.4,0.8,10407.9
57922,20240705145800,9.7,1017.4,39,18,13.2,0.7,10453.9
57926,20240705145800,21.2,1023.4,97,59,5.2,1.2,10055.8
57932,20240705145800,6.9,1005.4,73,46,4.4,1.5,10446.6
59758,20240705145800,28.7,1013.1,34,314,3.7,0.6,10467.7
59838,20240705145800,16.3,1005.3,97,350,8.7,1.3,10253.8
59845,20240705145800,26.9,1003.2,63,102,14.7,0.2,10191.4
59849,20240705145800,14.9,1016.7,9,60,9.6,1.0,10008.3
59855,20240705145800,34.3,1014.5,16,50,2.7,0.6,10036.0
59948,20240705145800,31.6,1009.0,1,29,3.8,0.6,10468.2
59954,20240705145800,32.8,1012.6,31,127,0.0,1.0,10238.7
59981,20240705145800,34.9,1014.0,79,330,1.7,0.9,10204.6
53399,20240705145800,6.6,1012.1,78,329,2.9,0.3,10058.9
53593,20240705145800,30.8,1019.8,71,44,1.6,0.2,10043.3
53698,20240705145800,5.6,1009.3,92,164,5.4,0.7,10013.1
53798,20240705145800,30.7,1026.4,57,36,6.9,0.0,10259.0
54308,20240705145800,3.6,1012.6,60,334,6.9,0.6,10357.6
54311,20240705145800,9.8,1026.3,73,318,5.8,1.1,10441.2
54401,20240705145800,27.4,1010.3,41,113,10.2,0.7,10290.5
54405,20240705145800,30.8,1004.8,83,135,2.7,1.1,10482.6
54423,20240705145800,19.6,1020.7,42,114,8.3,0.8,10444.2
54429,20240705145800,20.5,1006.5,65,213,7.3,0.3,10061.6
54436,20240705145800,3.4,1024.8,68,10,11.8,0.2,10114.3
54449,20240705145800,27.2,1016.4,6,53,11.2,0.2,10369.3
54518,20240705145800,23.9,1006.1,88,257,4.9,0.3,10213.7
54534,20240705145800,18.4,1007.6,0,329,6.8,1.3,10080.5
54535,20240705145800,14.2,1019.4,3,348,5.4,0.9,10323.2
54539,20240705145800,2.4,1015.6,92,167,1.3,0.3,10254.2
54602,20240705145800,32.5,1024.2,5,47,5.9,0.9,10220.4
54606,20240705145800,20.8,1007.7,20,194,13.0,0.9,10352.7
54618,20240705145800,34.9,1009.7,17,93,14.8,0.6,10068.8
54624,20240705145800,30.4,1019.0,96,28,13.7,0.9,10279.1
54705,20240705145800,20.2,1005.6,51,229,1.4,0.8,10176.1
53898,20240705145800,32.3,1021.9,29,113,1.3,0.9,10284.2
53986,20240705145800,34.6,1024.5,35,57,0.4,0.2,10040.3
57051,20240705145800,30.4,1000.7,41,210,12.8,1.4,10096.1
57067,20240705145800,1.7,1003.8,53,211,7.4,0.9,10157.7
57071,20240705145800,34.0,1023.6,73,235,7.0,1.0,10209.2
57077,20240705145800,23.6,1005.6,89,62,2.8,1.5,10281.7
57083,20240705145800,33.4,1022.1,43,18,7.0,1.2,10372.6
57084,20240705145800,10.0,1002.0,8,109,9.8,1.3,10104.3
57089,20240705145800,32.5,1008.8,82,237,1.0,1.4,10159.8
57091,20240705145800,13.2,1018.9,90,298,3.7,1.3,10300.7
57156,20240705145800,1.8,1001.2,84,322,14.3,1.2,10285.0
57178,20240705145800,6.3,1025.5,95,44,12.1,1.2,10405.7
57181,20240705145800,27.1,1025.3,92,68,13.2,0.3,10201.0
57193,20240705145800,34.4,1008.9,42,266,0.3,0.8,10493.1
57285,20240705145800,29.2,1014.5,27,150,0.7,1.3,10043.1
57290,20240705145800,0.0,1002.2,37,355,0.0,1.5,10259.6
57297,20240705145800,17.3,1005.6,67,354,2.9,0.3,10437.5
58005,20240705145800,26.3,1001.7,22,309,2.1,0.4,10070.0
58111,20240705145800,7.6,1009.5,65,348,0.0,1.0,10314.6
58208,20240705145800,30.7,1015.0,48,119,2.5,0.2,10465.4
50136,20240705145800,32.5,1021.0,32,168,9.1,0.3,10154.0
50246,20240705145800,12.3,1021.5,84,288,13.4,1.0,10261.1
50247,20240705145800,0.7,1000.3,44,43,2.1,0.3,10055.8
50349,20240705145800,27.1,1013.1,71,179,13.9,0.7,10062.8
50353,20240705145800,21.6,1012.5,70,241,14.2,0.8,10323.9
50442,20240705145800,3.6,1025.6,75,331,2.4,1.3,10462.7
50468,20240705145800,15.8,1025.8,38,66,0.4,1.5,10209.3
50557,20240705145800,2.5,1022.7,70,286,2.6,0.0,10330.7
50564,20240705145800,26.7,1009.8,74,283,1.0,0.9,10220.5
50656,20240705145800,10.5,1017.6,97,251,1.3,0.8,10031.2
50658,20240705145800,28.7,1006.2,90,37,7.3,1.1,10035.3
50674,20240705145800,12.7,1014.9,2,124,0.7,0.2,10161.0
50739,20240705145800,28.5,1017.0,83,2,14.0,0.0,10275.2
50742,20240705145800,30.3,1013.5,87,318,4.7,0.6,10377.9
50745,20240705145800,6.0,1020.2,62,359,8.2,0.8,10414.1
50756,20240705145800,10.5,1006.3,11,52,5.8,0.9,10317.0
50758,20240705145800,1.7,1011.5,64,352,12.0,1.4,10164.2
50774,20240705145800,6.3,1010.0,47,276,10.6,0.8,10223.3
50778,20240705145800,5.5,1017.6,74,107,4.0,1.0,10058.4
50788,20240705145800,32.4,1017.3,39,329,10.2,1.0,10181.0
50844,20240705145800,6.0,1001.6,3,247,6.7,0.8,10363.6
50853,20240705145800,28.9,1015.5,16,214,8.3,0.8,10034.1
50854,20240705145800,4.1,1005.9,27,296,14.2,0.7,10100.7
50862,20240705145800,3.4,1008.7,26,259,14.6,0.3,10203.8
50873,20240705145800,25.0,1005.0,64,70,14.3,1.5,10222.9
50877,20240705145800,6.2,1011.7,39,14,11.0,0.5,10209.7
50888,20240705145800,34.3,1015.5,39,336,9.1,0.3,10224.7
50950,20240705145800,23.5,1011.2,3,181,1.6,0.8,10166.5
50953,20240705145800,16.2,1022.3,28,282,1.5,1.5,10321.2
50955,20240705145800,0.9,1000.4,71,323,8.4,0.9,10129.7
50963,20240705145800,19.4,1020.0,16,79,14.5,1.3,10185.5
50968,20240705145800,8.6,1010.0,60,3,5.9,0.2,10197.0
50973,20240705145800,17.6,1014.7,87,328,7.5,0.6,10042.0
50978,20240705145800,29.1,1016.6,80,242,6.8,0.1,10315.7
50983,20240705145800,20.2,1010.4,28,286,13.5,1.3,10169.8
54094,20240705145800,3.2,1002.5,91,141,6.2,0.3,10034.8
54096,20240705145800,17.2,1007.8,36,198,12.5,0.3,10142.4
57251,20240705145800,15.2,1023.3,71,155,10.5,0.5,10431.0
57256,20240705145800,32.3,1009.8,39,197,5.4,0.2,10035.8
57259,20240705145800,9.1,1013.3,1,94,8.5,1.2,10401.5
57265,20240705145800,24.7,1014.9,42,329,8.2,0.5,10120.6
57278,20240705145800,0.9,1025.4,76,31,12.7,0.7,10149.0
57279,20240705145800,13.4,1009.2,35,179,4.2,1.1,10009.1
57355,20240705145800,14.9,1019.2,50,300,14.2,1.1,10278.3
57358,20240705145800,7.9,1005.8,98,337,0.2,0.1,10418.3
57359,20240705145800,18.6,1012.5,89,5,14.4,0.8,10133.4
57363,20240705145800,12.3,1006.7,72,120,5.2,0.8,10101.3
57378,20240705145800,24.6,1006.1,51,137,8.3,1.5,10193.5
57381,20240705145800,12.8,1007.4,17,107,5.2,1.4,10301.3
57395,20240705145800,0.7,1015.5,47,123,11.7,0.9,10034.9
57399,20240705145800,11.3,1018.3,47,186,1.2,0.6,10052.6
57439,20240705145800,11.6,1009.5,24,75,11.6,1.0,10428.3
57445,20240705145800,15.2,1000.4,98,50,9.8,0.3,10227.9
57447,20240705145800,25.3,1006.9,25,280,10.6,0.1,10183.4
57458,20240705145800,27.3,1016.2,54,56,10.7,1.0,10275.4
57461,20240705145800,12.1,1017.0,66,288,12.3,0.3,10460.5
57476,20240705145800,23.9,1007.6,34,93,2.0,1.0,10045.3
57482,20240705145800,17.1,1014.7,48,74,10.6,1.5,10162.4
57483,20240705145800,11.2,1025.2,35,187,13.4,1.0,10309.3
57493,20240705145800,4.3,1014.1,80,344,0.7,0.2,10325.5
57494,20240705145800,8.0,1003.2,12,301,8.8,1.1,10451.7
57545,20240705145800,5.9,1001.8,95,92,7.2,1.5,10140.6
57573,20240705145800,12.8,1026.4,47,142,11.6,1.3,10458.9
57581,20240705145800,15.2,1006.3,62,77,1.0,0.1,10346.4
57583,20240705145800,31.9,1007.8,65,341,14.7,0.2,10361.2
57595,20240705145800,3.6,1025.6,44,157,4.6,0.8,10332.7
58402,20240705145800,26.8,1003.8,19,348,9.8,0.7,10014.6
58407,20240705145800,6.6,1006.3,82,21,9.2,1.5,10064.4
58500,20240705145800,5.4,1006.9,66,65,11.4,1.5,10447.7
57554,20240705145800,16.2,1005.7,3,258,13.0,1.4,10082.6
57562,20240705145800,32.6,1005.4,95,76,1.7,0.7,10077.6
57574,20240705145800,11.7,1008.8,19,336,11.6,1.3,10425.4
57584,20240705145800,11.0,1018.2,85,46,2.8,0.8,10476.4
57642,20240705145800,34.3,1021.9,15,255,8.8,0.6,10322.2
57649,20240705145800,6.8,1011.5,68,86,3.4,0.0,10019.6
57655,20240705145800,15.3,1023.3,9,211,14.1,1.2,10003.7
57662,20240705145800,0.9,1016.5,92,262,3.9,0.7,10184.5
57669,20240705145800,16.7,1021.6,54,330,11.2,0.9,10217.0
57671,20240705145800,20.2,1022.6,85,260,3.1,0.2,10326.9
57673,20240705145800,26.7,1012.5,94,221,9.5,0.6,10165.4
57679,20240705145800,13.6,1016.6,84,118,3.3,1.1,10074.0
57682,20240705145800,22.2,1001.2,56,42,1.6,0.4,10273.7
57687,20240705145800,23.0,1025.8,76,103,11.9,0.0,10063.1
57745,20240705145800,20.3,1015.4,80,102,11.9,1.0,10469.4
57749,20240705145800,11.5,1020.6,31,53,2.9,0.6,10007.2
57752,20240705145800,26.3,1025.1,19,7,7.4,0.8,10133.0
57758,20240705145800,9.0,1008.0,47,270,3.0,1.2,10239.9
57761,20240705145800,10.0,1025.7,57,105,7.1,0.7,10107.1
57766,20240705145800,4.3,1008.3,95,60,11.6,1.4,10276.8
57774,20240705145800,34.6,1021.5,2,149,6.8,0.4,10318.3
57776,20240705145800,14.4,1003.8,40,224,6.1,1.2,10094.9
57779,20240705145800,19.1,1006.7,77,203,7.4,0.5,10315.8
57780,20240705145800,24.8,1001.5,63,321,13.6,0.7,10028.8
57841,20240705145800,15.2,1024.1,1,158,6.8,0.3,10163.4
57845,20240705145800,33.7,1020.6,94,91,5.6,0.6,10408.5
57853,20240705145800,31.7,1015.5,32,201,7.4,1.5,10275.0
57857,20240705145800,29.8,1003.5,43,226,2.7,1.3,10154.4
57860,20240705145800,31.3,1009.8,19,296,9.1,0.7,10366.5
57866,20240705145800,1.0,1013.2,16,357,1.8,0.2,10104.6
57872,20240705145800,27.5,1024.4,47,124,12.6,0.7,10118.9
57874,20240705145800,30.0,1010.2,79,10,3.4,0.3,10172.5
57889,20240705145800,1.3,1019.6,20,269,12.4,0.9,10082.9
57965,20240705145800,16.7,1011.1,90,97,12.8,0.5,10319.4
57972,20240705145800,34.9,1011.4,20,236,5.5,0.3,10071.4
57974,20240705145800,23.1,1005.0,75,133,10.4,0.0,10457.2
50936,20240705145800,14.0,1010.5,58,123,0.1,0.5,10336.2
50945,20240705145800,32.7,1015.2,51,324,3.8,0.9,10126.3
50948,20240705145800,31.9,1005.8,65,350,2.0,0.3,10068.5
50949,20240705145800,12.5,1013.9,59,39,5.6,0.0,10382.6
54041,20240705145800,1.2,1011.6,91,282,9.1,0.1,10177.1
54049,20240705145800,4.2,1018.5,67,149,13.7,1.1,10419.1
54063,20240705145800,27.8,1016.8,17,229,10.9,0.4,10207.4
54064,20240705145800,22.9,1010.7,27,54,7.3,1.5,10300.6
54142,20240705145800,18.1,1016.6,64,213,2.2,0.6,10278.8
54157,20240705145800,21.4,1001.7,7,138,13.7,1.0,10139.2
54161,20240705145800,17.6,1020.7,6,336,14.2,0.2,10332.0
54165,20240705145800,15.1,1017.4,30,102,2.8,0.5,10151.0
54171,20240705145800,0.1,1019.2,90,102,7.3,1.2,10122.5
54181,20240705145800,14.7,1000.6,29,321,0.3,1.5,10435.5
54186,20240705145800,24.2,1026.3,66,270,5.7,0.6,10029.6
54195,20240705145800,15.0,1001.0,13,23,0.6,0.5,10247.2
54260,20240705145800,33.5,1000.6,96,218,10.5,0.5,10459.0
54263,20240705145800,23.0,1000.2,19,138,4.3,0.7,10412.3
54266,20240705145800,9.8,1012.5,68,50,4.5,0.3,10483.8
54273,20240705145800,20.3,1021.1,3,145,14.3,1.2,10352.0
54276,20240705145800,10.0,1024.5,16,357,6.3,0.1,10045.5
54284,20240705145800,1.9,1021.8,26,39,4.7,1.3,10264.7
54285,20240705145800,29.0,1013.8,28,150,3.8,0.4,10176.3
54286,20240705145800,33.5,1022.2,61,88,6.3,0.0,10429.3
54292,20240705145800,10.9,1021.9,53,11,11.1,0.0,10128.9
54363,20240705145800,12.4,1003.8,92,275,8.3,0.8,10271.6
54374,20240705145800,23.0,1016.5,38,272,5.3,0.9,10117.5
54377,20240705145800,14.3,1006.4,50,68,3.6,0.6,10463.9
54386,20240705145800,34.9,1003.2,56,50,8.6,0.8,10014.5
58026,20240705145800,14.7,1014.5,52,64,5.5,0.5,10495.3
58027,20240705145800,18.8,1012.6,61,110,14.6,1.1,10149.9
58038,20240705145800,14.9,1013.2,25,342,2.6,1.0,10179.3
58040,20240705145800,26.4,1012.0,69,56,1.5,0.6,10004.3
58047,20240705145800,30.3,1012.9,89,313,5.1,0.5,10320.0
58130,20240705145800,15.6,1024.1,56,206,8.7,1.1,10025.6
58135,20240705145800,23.3,1002.7,49,124,10.6,0.6,10467.3
58138,20240705145800,8.5,1009.0,90,149,11.3,1.2,10432.1
58141,20240705145800,7.8,1005.1,72,153,7.3,0.8,10397.9
58143,20240705145800,7.4,1013.1,36,291,12.8,0.8,10125.4
58150,20240705145800,6.5,1017.3,13,321,14.7,0.0,10180.8
58158,20240705145800,5.3,1019.0,74,288,14.7,1.3,10397.2
58238,20240705145800,16.0,1019.9,80,320,5.6,1.1,10305.1
58241,20240705145800,28.1,1026.4,74,245,5.1,0.8,10477.0
58251,20240705145800,32.9,1009.6,41,176,8.1,0.0,10214.4
58252,20240705145800,2.8,1017.9,86,143,0.1,1.5,10451.2
58255,20240705145800,24.9,1014.2,68,311,8.1,0.1,10445.2
58259,20240705145800,13.9,1020.2,83,302,10.6,0.6,10019.8
58265,20240705145800,20.9,1018.7,55,58,11.8,0.6,10153.7
58343,20240705145800,14.9,1012.1,33,29,8.1,0.3,10113.9
58345,20240705145800,18.2,1021.1,17,133,4.8,0.3,10100.3
58354,20240705145800,8.2,1025.5,72,93,3.7,0.7,10018.3
58356,20240705145800,19.6,1017.8,100,315,9.6,1.2,10376.8
58358,20240705145800,26.6,1013.7,49,68,9.3,0.5,10176.5
57598,20240705145800,27.6,1010.8,99,151,11.9,0.3,10233.9
57696,20240705145800,22.0,1013.0,80,94,12.1,1.4,10190.0
57789,20240705145800,21.0,1000.3,57,46,14.9,1.5,10477.9
57793,20240705145800,4.7,1012.8,71,353,3.7,0.1,10402.5
57799,20240705145800,3.2,1003.7,65,289,10.7,0.5,10183.9
57894,20240705145800,17.9,1005.5,84,349,14.7,0.6,10427.5
57896,20240705145800,7.0,1015.4,9,351,8.0,1.4,10243.8
57993,20240705145800,2.9,1024.1,35,76,11.1,0.7,10298.9
58506,20240705145800,10.0,1010.0,17,233,12.5,1.0,10458.2
